cluster,n,stand_frac_L,ev_p90_mean,ev_p90_z,pull_rate_mean,pull_rate_z,contact_rate_mean,contact_rate_z,whiff_rate_mean,whiff_rate_z,chase_rate_mean,chase_rate_z,woba_level_mean,woba_level_z,obs_platoon_diff_mean,obs_platoon_diff_z,example_hitters
0,768,0.4322916666666667,104.24575520833332,0.4725834022235068,0.44342369091613,0.14957174766973313,0.7215600223426332,-0.3949365452918241,0.27843997765736694,0.3949365452918262,0.2827275091435901,-0.09675864424241017,0.29330340437096986,0.1264281809240614,0.032868082691870366,0.05039127990653547,David Ortiz; Alex Rodriguez; Carlos Beltrán; Michael Cuddyer; Josh Hamilton
1,725,0.4510344827586207,100.70950344827588,-0.5006124867691759,0.415688042194596,-0.15844289960049043,0.7839738944624488,0.4183603679781006,0.21602610553755117,-0.41836036797810017,0.2964494558517625,0.10249743279747593,0.27730776565802673,-0.13392667993059207,0.020600472261726177,-0.053380004094095594,Torii Hunter; Aramis Ramírez; Adrian Beltré; Jayson Werth; A. J. Pierzynski
