opponent,stratum,n_hitters,n_batters,rmse_a,rmse_b,rmse_difference,ci_low_rmse,ci_high_rmse,favours_a_share_rmse,n_draws,weighted,rank_a,rank_b,rank_difference,ci_low_rank,ci_high_rank,favours_a_share_rank,rmse_favours_phase_d,rank_favours_phase_d
c3_gbm_full,low,380,239,0.06048736745966659,0.05867962487235527,0.0018077425873113187,-0.0004572746054319296,0.004016907673298748,0.0595,2000,True,0.2681035013165874,0.16650078485938694,0.10160271645720045,-0.04020188219360669,0.23389674700741717,0.9195,False,False
c3_gbm_full,medium,280,238,0.05237492696575743,0.049488485344163766,0.002886441621593662,0.0005754773631872275,0.005493466668996841,0.0065,2000,True,0.3326829032893027,0.2615319790480802,0.07115092424122255,-0.025750791616820073,0.16368461805256,0.933,False,False
c3_gbm_full,high,489,318,0.046188951316031325,0.040806922984289215,0.00538202833174211,0.0032644400768191816,0.007475831519694416,0.0,2000,True,0.4945045578118533,0.5238435916195114,-0.02933903380765812,-0.09054040032383097,0.02926182360146614,0.1595,False,False
c3_gbm_full,all,1149,604,0.050342783781959236,0.04634174207058626,0.004001041711372978,0.0026386537063266507,0.005473360781019194,0.0,2000,True,0.46376899745623135,0.4417489797933145,0.022020017662916835,-0.021557900673256393,0.06556418821062349,0.8325,False,False
c2_bivariate,low,380,239,0.06048736745966659,0.061758664127155666,-0.001271296667489076,-0.003422443684379972,0.0007917785390724669,0.8765,2000,True,0.2681035013165874,0.13888378356912778,0.1292197177474596,-0.022974718599882833,0.28690118242757356,0.9455,False,False
c2_bivariate,medium,280,238,0.05237492696575743,0.050619000883100104,0.0017559260826573234,-0.0011998976098234755,0.005544584063999753,0.1565,2000,True,0.3326829032893027,0.1926377527681173,0.14004515052118544,-0.010030490852784625,0.27535254850298657,0.9685,False,False
c2_bivariate,high,489,318,0.046188951316031325,0.04104868446300824,0.005140266853023087,0.0028255389427638937,0.007349726487275104,0.0,2000,True,0.4945045578118533,0.5088911233771176,-0.014386565565264298,-0.08641057869148416,0.05511691655121056,0.3365,False,False
c2_bivariate,all,1149,604,0.050342783781959236,0.047434740917984,0.002908042863975238,0.0012922468714125278,0.0045601543305187784,0.0,2000,True,0.46376899745623135,0.4102793594008359,0.05348963805539547,-0.004789934244197576,0.11155415123369214,0.965,False,False
