head,grouping,cell,class,n_rows,observed,predicted,gap,relative_gap
ev,count,0-0,bin_23,20078,0.05438788723976492,0.05483316426384056,0.0004452770240756382,0.008187062352921853
ev,count,0-1,bin_0,15676,0.04918346516968614,0.04766329900668766,-0.0015201661629984861,-0.030908073633157288
ev,count,0-1,bin_1,15676,0.04586629242153611,0.046526498587041866,0.0006602061655057584,0.014394147219010108
ev,count,0-1,bin_2,15676,0.048226588415412094,0.04498623877198871,-0.0032403496434233875,-0.06719010715648813
ev,count,0-1,bin_3,15676,0.04471804031640725,0.04633119649285392,0.0016131561764466743,0.036073946108385255
ev,count,0-1,bin_4,15676,0.04286807859147742,0.04496909741066127,0.002101018819183849,0.049011266383223236
ev,count,0-1,bin_5,15676,0.04101811686654759,0.04407967558121651,0.00306155871466892,0.07463918259898909
ev,count,0-1,bin_6,15676,0.042549119673386065,0.04121828707399254,-0.001330832599393525,-0.03127755896265802
ev,count,0-1,bin_7,15676,0.04561112528706303,0.04345492089875591,-0.0021562043883071175,-0.04727365033720612
ev,count,0-1,bin_8,15676,0.0412094922174024,0.04018700135512986,-0.001022490862272539,-0.02481202284362898
ev,count,0-1,bin_9,15676,0.04318703750956877,0.04241240394291122,-0.0007746335666575441,-0.017936714609931553
ev,count,0-1,bin_10,15676,0.034128604235774435,0.03905781926960175,0.004929215033827317,0.14443060723416262
ev,count,0-1,bin_11,15676,0.03521306455728502,0.03769913732583455,0.0024860727685495285,0.07060086362279422
ev,count,0-1,bin_12,15676,0.04242153610614953,0.04137272984625177,-0.0010488062598977624,-0.02472343899271778
ev,count,0-1,bin_13,15676,0.03986986476141873,0.037871694378019384,-0.0019981703833993475,-0.050117310288269074
ev,count,0-1,bin_14,15676,0.04018882367951008,0.04195453213500898,0.0017657084554989003,0.04393531071174724
ev,count,0-1,bin_15,15676,0.04261291145700434,0.039853928360949024,-0.002758983096055316,-0.06474523804455559
ev,count,0-1,bin_16,15676,0.04069915794845624,0.04019938834614339,-0.0004997696023128495,-0.012279605463724497
ev,count,0-1,bin_17,15676,0.03897677979076295,0.03770231994135733,-0.0012744598494056208,-0.03269792569440673
ev,count,0-1,bin_18,15676,0.04223016075529472,0.04024398755750825,-0.0019861731977864686,-0.04703210128172308
ev,count,0-1,bin_19,15676,0.042804286807859145,0.041831333008462555,-0.0009729537993965892,-0.022730288762058022
ev,count,0-1,bin_20,15676,0.03955090584332738,0.03856495854536739,-0.000985947297959991,-0.024928564262614222
ev,count,0-1,bin_21,15676,0.03872161265628987,0.04097258789724068,0.00225097524095081,0.058132269978821906
ev,count,0-1,bin_22,15676,0.04152845113549375,0.04184692599739709,0.0003184748619033395,0.007668835537936636
ev,count,0-1,bin_23,15676,0.036616483796886964,0.039000038365850934,0.0023835545689639692,0.06509512443045153
ev,count,0-2,bin_0,8443,0.05187729480042639,0.054157433422761844,0.002280138622335455,0.04395253513328367
ev,count,0-2,bin_1,8443,0.05531209285798887,0.05596045722125333,0.0006483643632644656,0.01172192787803401
ev,count,0-2,bin_2,8443,0.051640412175766905,0.05128198015623489,-0.0003584320195320137,-0.006940920965387137
ev,count,0-2,bin_3,8443,0.05175885348809665,0.04979383362597026,-0.0019650198621263895,-0.037964903194354936
ev,count,0-2,bin_4,8443,0.049034703304512615,0.04776811642591257,-0.001266586878600047,-0.025830417913092263
ev,count,0-2,bin_5,8443,0.046665877057917804,0.04731170430092906,0.0006458272430112585,0.013839389372446841
ev,count,0-2,bin_6,8443,0.049034703304512615,0.04482937832290147,-0.004205324981611143,-0.08576221937135961
ev,count,0-2,bin_7,8443,0.05104820561411821,0.04700845705224652,-0.004039748561871684,-0.07913595616678103
ev,count,0-2,bin_8,8443,0.04334952031268507,0.04360889384414547,0.0002593735314604037,0.005983307994863902
ev,count,0-2,bin_9,8443,0.04808717280587469,0.046283891193429606,-0.0018032816124450846,-0.037500262694270564
ev,count,0-2,bin_10,8443,0.038138102570176476,0.041508674678145424,0.0033705721079689485,0.08837807548938457
ev,count,0-2,bin_11,8443,0.037427454696198036,0.04181245419107822,0.004384999494880186,0.11715997068124497
ev,count,0-2,bin_12,8443,0.0422835485017174,0.04368747731208971,0.0014039288103723097,0.033202719736620194
ev,count,0-2,bin_13,8443,0.03517706976193296,0.039324345456989304,0.004147275695056345,0.11789713364767919
ev,count,0-2,bin_14,8443,0.04334952031268507,0.04317398482059855,-0.00017553549208651487,-0.004049306447230724
ev,count,0-2,bin_15,8443,0.040862252753760514,0.04040191176134751,-0.0004603409924130025,-0.01126567825780574
ev,count,0-2,bin_16,8443,0.040033163567452325,0.03986931806167583,-0.00016384550577649287,-0.00409274439429269
ev,count,0-2,bin_17,8443,0.03636148288523037,0.03615782743811917,-0.00020365544711119926,-0.005600856481953926
ev,count,0-2,bin_18,8443,0.03636148288523037,0.036853530023533684,0.0004920471383033156,0.013532097683045257
ev,count,0-2,bin_19,8443,0.03955939831813336,0.03615847520520111,-0.003400923112932254,-0.08597004144457192
ev,count,0-2,bin_20,8443,0.03245291957834893,0.03161096072501579,-0.0008419588533331371,-0.025944009484276193
ev,count,0-2,bin_21,8443,0.03292668482766789,0.031005641450215622,-0.001921043377452268,-0.05834305480514208
ev,count,0-2,bin_22,8443,0.02475423427691579,0.028587462897767126,0.0038332286208513366,0.154851431798315
ev,count,0-2,bin_23,8443,0.022503849342650716,0.0218437908925963,-0.0006600584500544154,-0.029330913125312788
ev,count,1-0,bin_0,10561,0.03948489726351671,0.03663734932250941,-0.0028475479410073057,-0.07211739521577495
ev,count,1-0,bin_1,10561,0.03654956916958621,0.035370607324292765,-0.0011789618452934456,-0.03225651825944062
ev,count,1-0,bin_2,10561,0.03370892907868573,0.03599117293531335,0.0022822438566276193,0.06770443081416935
ev,count,1-0,bin_3,10561,0.037401761196856356,0.03912190338664825,0.0017201421897918914,0.04599094092757511
ev,count,1-0,bin_4,10561,0.04024240128775684,0.03953435195164769,-0.0007080493361091567,-0.017594609502703067
ev,count,1-0,bin_5,10561,0.03853801723321655,0.039512733350607655,0.0009747161173911043,0.025292326574367203
ev,count,1-0,bin_6,10561,0.03948489726351671,0.03734612411827291,-0.0021387731452438066,-0.05416686615568307
ev,count,1-0,bin_7,10561,0.04062115329987691,0.04022501438151019,-0.0003961389183667202,-0.00975203523746138
ev,count,1-0,bin_8,10561,0.035602689139286055,0.037363343754865816,0.0017606546155797612,0.04945285477430281
ev,count,1-0,bin_9,10561,0.04213616134835716,0.04009162920085507,-0.0020445321475020886,-0.04852203148262822
ev,count,1-0,bin_10,10561,0.03749644919988637,0.03841962661813535,0.0009231774182489744,0.024620395742746007
ev,count,1-0,bin_11,10561,0.03550800113625604,0.035724375847140714,0.00021637471088467586,0.0060936888577414975
ev,count,1-0,bin_12,10561,0.04260960136350724,0.040900052401548224,-0.0017095489619590176,-0.04012121463833152
ev,count,1-0,bin_13,10561,0.03929552125745668,0.03772039983094152,-0.0015751214265151622,-0.0400839936998232
ev,count,1-0,bin_14,10561,0.0452608654483477,0.04231409981439728,-0.002946765633950417,-0.06510625912165345
ev,count,1-0,bin_15,10561,0.0388220812423066,0.04052262231465774,0.0017005410723511388,0.04380344942707409
ev,count,1-0,bin_16,10561,0.044029921408957486,0.04153056880031864,-0.002499352608638844,-0.0567648664512577
ev,count,1-0,bin_17,10561,0.04033708929078686,0.039468648536746975,-0.0008684407540398842,-0.021529584045575624
ev,count,1-0,bin_18,10561,0.04270428936653726,0.04331560419877312,0.0006113148322358583,0.014315068610294678
ev,count,1-0,bin_19,10561,0.04374585739986744,0.04682148492733967,0.00307562752747223,0.07030671497323425
ev,count,1-0,bin_20,10561,0.04696524950288798,0.044701851561811695,-0.0022633979410762867,-0.04819303559618279
ev,count,1-0,bin_21,10561,0.04800681753621816,0.050101575604916765,0.0020947580686986045,0.043634595588808604
ev,count,1-0,bin_22,10561,0.053782785721049144,0.05555593915382649,0.0017731534327773482,0.032968791203453474
ev,count,1-0,bin_23,10561,0.0576649938452798,0.06170892044770731,0.004043926602427507,0.07012792914324614
ev,count,1-1,bin_0,13873,0.04497945649823398,0.04164829171761859,-0.0033311647806153963,-0.07405969391262403
ev,count,1-1,bin_1,13873,0.040654508758019174,0.04171272691065003,0.001058218152630859,0.026029539772070755
ev,count,1-1,bin_2,13873,0.0429611475528004,0.041154757577980365,-0.0018063899748200357,-0.042047060605165026
ev,count,1-1,bin_3,13873,0.044186549412527934,0.04307281522462854,-0.0011137341878993956,-0.02520527632745239
ev,count,1-1,bin_4,13873,0.04224032292943127,0.04231314595864509,7.28230292138185e-05,0.001724016867377652
ev,count,1-1,bin_5,13873,0.043393642326821885,0.04200130133158347,-0.0013923409952384183,-0.032086290077977704
ev,count,1-1,bin_6,13873,0.0418799106177467,0.03978077905487672,-0.002099131562869977,-0.05012263712856315
ev,count,1-1,bin_7,13873,0.04087075614502991,0.04218485767347634,0.0013141015284464305,0.03215261111840799
ev,count,1-1,bin_8,13873,0.03964535428530239,0.03926947283947485,-0.00037588144582753613,-0.009481096905391652
ev,count,1-1,bin_9,13873,0.042024075542420526,0.041600680753452836,-0.00042339478896769034,-0.010075053014320358
ev,count,1-1,bin_10,13873,0.038203705038564115,0.03884540084216147,0.000641695803597353,0.016796690345860527
ev,count,1-1,bin_11,13873,0.03214877820226339,0.03733752275295262,0.005188744550689232,0.16139787702177516
ev,count,1-1,bin_12,13873,0.043393642326821885,0.04135392775248159,-0.0020397145743402956,-0.047004917424955016
ev,count,1-1,bin_13,13873,0.03870828227492251,0.03806743470879836,-0.0006408475661241544,-0.016555825483874104
ev,count,1-1,bin_14,13873,0.040942838607366826,0.04243458991523761,0.001491751307870784,0.036434975165653846
ev,count,1-1,bin_15,13873,0.04014993152166078,0.04049438664259358,0.0003444551209328059,0.00857922063321511
ev,count,1-1,bin_16,13873,0.04166366323073596,0.041204340267166295,-0.0004593229635696666,-0.01102454580207956
ev,count,1-1,bin_17,13873,0.037987457651553376,0.03878461332694208,0.0007971556753887041,0.020984707181532242
ev,count,1-1,bin_18,13873,0.04411446695019102,0.04194126522364388,-0.0021732017265471415,-0.04926279011828185
ev,count,1-1,bin_19,13873,0.042816982628126575,0.04406278614536763,0.0012458035172410523,0.029096013795766193
ev,count,1-1,bin_20,13873,0.03870828227492251,0.04108203088822079,0.002373748613298275,0.06132404937111168
ev,count,1-1,bin_21,13873,0.044186549412527934,0.044702598028625105,0.0005160486160971714,0.01167886207359879
ev,count,1-1,bin_22,13873,0.04706984790600447,0.04713854328787778,6.869538187331131e-05,0.0014594349658934881
ev,count,1-1,bin_23,13873,0.04706984790600447,0.04781173116670718,0.0007418832607027082,0.01576132691535784
ev,count,1-2,bin_0,14249,0.051652747561232365,0.050177702614751116,-0.0014750449464812493,-0.028556950329363208
ev,count,1-2,bin_1,14249,0.05410906028493227,0.05145181820496296,-0.002657242079969313,-0.0491090044065924
ev,count,1-2,bin_2,14249,0.04884553301986104,0.04795484611061532,-0.000890686909245722,-0.01823476691069295
ev,count,1-2,bin_3,14249,0.043652186118324096,0.047361803593759653,0.0037096174754355574,0.08498125306669012
ev,count,1-2,bin_4,14249,0.04631903993262685,0.04580636499309249,-0.0005126749395343577,-0.011068341232462217
ev,count,1-2,bin_5,14249,0.04512597375254404,0.04592270379268309,0.0007967300401390473,0.017655686379379913
ev,count,1-2,bin_6,14249,0.04330128430065268,0.043885647804297954,0.0005843635036452757,0.013495292647393086
ev,count,1-2,bin_7,14249,0.04772264720331251,0.04609454674566273,-0.0016281004576497796,-0.03411588738389957
ev,count,1-2,bin_8,14249,0.045266334479612605,0.042940114653808176,-0.002326219825804429,-0.05138962216726715
ev,count,1-2,bin_9,14249,0.047020843567969685,0.04560557163486833,-0.0014152719331013558,-0.0300988205593451
ev,count,1-2,bin_10,14249,0.04035370903221279,0.04125378855725901,0.0009000795250462199,0.022304753308493193
ev,count,1-2,bin_11,14249,0.03866938030738999,0.04152810270464622,0.002858722397256229,0.0739272875471942
ev,count,1-2,bin_12,14249,0.042248578847638434,0.04365983674718846,0.0014112578995500238,0.033403677426392504
ev,count,1-2,bin_13,14249,0.03859919994385571,0.03949917194892364,0.0008999720050679311,0.023315820182205363
ev,count,1-2,bin_14,14249,0.04533651484314689,0.04358836172989812,-0.0017481531132487668,-0.03855949490817597
ev,count,1-2,bin_15,14249,0.038809741034458556,0.040990746920994345,0.002181005886535789,0.056197383141498115
ev,count,1-2,bin_16,14249,0.04042388939574707,0.040905051560554635,0.0004811621648075637,0.01190291612212322
ev,count,1-2,bin_17,14249,0.03909046248859569,0.03723199525401294,-0.0018584672345827516,-0.04754272823262051
ev,count,1-2,bin_18,14249,0.03916064285212997,0.0384258675432251,-0.0007347753089048739,-0.01876310640965152
ev,count,1-2,bin_19,14249,0.03986244648747281,0.03824664838323282,-0.0016157981042399863,-0.04053434363964008
ev,count,1-2,bin_20,14249,0.03354621376938732,0.03384056598525242,0.00029435221586509436,0.008774528711007803
ev,count,1-2,bin_21,14249,0.033125131588181624,0.03401495198978811,0.0008898204016064837,0.026862395979853362
ev,count,1-2,bin_22,14249,0.030809179591550283,0.032480598528055155,0.001671418936504871,0.05425067978646449
ev,count,1-2,bin_23,14249,0.026949259597164713,0.027133191979671952,0.00018393238250723892,0.006825136766525124
ev,count,2-0,bin_0,3616,0.03014380530973451,0.029675264394226145,-0.00046854091550836696,-0.01554352248145188
ev,count,2-0,bin_1,3616,0.02959070796460177,0.029448165891089232,-0.00014254207351253878,-0.004817122783377012
ev,count,2-0,bin_2,3616,0.02820796460176991,0.030912597432093326,0.002704632830323416,0.09588188543577915
ev,count,2-0,bin_3,3616,0.033185840707964605,0.03429393566098163,0.0011080949530170234,0.0333905945842463
ev,count,2-0,bin_4,3616,0.036780973451327435,0.03548103912727829,-0.0012999343240491443,-0.03534257530647899
ev,count,2-0,bin_5,3616,0.03926991150442478,0.03613047552216732,-0.003139435982257459,-0.07994507402706318
ev,count,2-0,bin_6,3616,0.03595132743362832,0.034847949015244996,-0.0011033784183833231,-0.030690895083646894
ev,count,2-0,bin_7,3616,0.030973451327433628,0.03799059990609571,0.007017148578662084,0.22655365411109016
ev,count,2-0,bin_8,3616,0.026825221238938053,0.03549256210658515,0.008667340867647096,0.32310417090115356
ev,count,2-0,bin_9,3616,0.04673672566371682,0.038508596563306366,-0.008228129100410451,-0.17605275045611948
ev,count,2-0,bin_10,3616,0.040099557522123894,0.037901772619707355,-0.0021977849024165386,-0.054808208325091055
ev,count,2-0,bin_11,3616,0.029867256637168143,0.03500348724924755,0.00513623061207941,0.17196861012295506
ev,count,2-0,bin_12,3616,0.04065265486725664,0.04063820762723835,-1.444724001829073e-05,-0.00035538244834108356
ev,count,2-0,bin_13,3616,0.03954646017699115,0.037414862332394654,-0.002131597844596496,-0.053901103538887614
ev,count,2-0,bin_14,3616,0.042588495575221236,0.042378223463232785,-0.0002102721119884507,-0.0049372984217547905
ev,count,2-0,bin_15,3616,0.045077433628318585,0.04104443414242236,-0.0040329994858962215,-0.08946825853374685
ev,count,2-0,bin_16,3616,0.04811946902654867,0.04225960161062152,-0.005859867415927152,-0.12177747457467
ev,count,2-0,bin_17,3616,0.04092920353982301,0.04040751193231667,-0.0005216916075063416,-0.012746194950965751
ev,count,2-0,bin_18,3616,0.04424778761061947,0.04507890335503362,0.0008311157444141487,0.01878321582375976
ev,count,2-0,bin_19,3616,0.04286504424778761,0.04964641652203575,0.006781372274248139,0.15820285253987917
ev,count,2-0,bin_20,3616,0.05254424778761062,0.04815907148741268,-0.0043851763001979405,-0.08345682895534606
ev,count,2-0,bin_21,3616,0.05613938053097345,0.055603037306987034,-0.0005363432239864144,-0.009553778807560958
ev,count,2-0,bin_22,3616,0.06415929203539823,0.06419462781818674,3.5335782788512016e-05,0.0005507508213933597
ev,count,2-0,bin_23,3616,0.07549778761061947,0.07748865694567912,0.001990869335059653,0.026369902987456794
ev,count,2-1,bin_0,7875,0.03415873015873016,0.034874589653197854,0.0007158594944676952,0.020956853230234572
ev,count,2-1,bin_1,7875,0.03365079365079365,0.03429917692893466,0.0006483832781410057,0.019267993642869505
ev,count,2-1,bin_2,7875,0.03936507936507937,0.03487014699076849,-0.004494932374310874,-0.1141857820893488
ev,count,2-1,bin_3,7875,0.03365079365079365,0.037636451294216965,0.003985657643423311,0.11844171298852292
ev,count,2-1,bin_4,7875,0.03796825396825397,0.037908874025509236,-5.937994274473474e-05,-0.0015639366191129967
ev,count,2-1,bin_5,7875,0.04203174603174603,0.03855440890381024,-0.003477337127935791,-0.08273120810421256
ev,count,2-1,bin_6,7875,0.03492063492063492,0.037269164980847445,0.002348530060212524,0.06725336081517681
ev,count,2-1,bin_7,7875,0.0413968253968254,0.04003850580777027,-0.0013583195890551278,-0.03281216798714458
ev,count,2-1,bin_8,7875,0.0419047619047619,0.03757509117127056,-0.004329670733491345,-0.10332168795831619
ev,count,2-1,bin_9,7875,0.039746031746031744,0.040179242193041045,0.00043321044700930095,0.010899464122039121
ev,count,2-1,bin_10,7875,0.04076190476190476,0.03846489148863059,-0.0022970132732741746,-0.056351961143408485
ev,count,2-1,bin_11,7875,0.03301587301587302,0.036612121235778824,0.003596248219905805,0.10892482589137774
ev,count,2-1,bin_12,7875,0.04076190476190476,0.041266904295473875,0.0005049995335691115,0.012389007248774932
ev,count,2-1,bin_13,7875,0.03873015873015873,0.038069024661651976,-0.0006611340685067565,-0.01707026488357609
ev,count,2-1,bin_14,7875,0.04507936507936508,0.04279907789130765,-0.0022802871880574296,-0.05058383550972467
ev,count,2-1,bin_15,7875,0.03746031746031746,0.04125156671668695,0.0037912492563694916,0.10120707760647372
ev,count,2-1,bin_16,7875,0.04114285714285714,0.04225540915835523,0.0011125520154980917,0.027041194821134176
ev,count,2-1,bin_17,7875,0.039492063492063495,0.04020072777510526,0.0007086642830417683,0.017944473404996542
ev,count,2-1,bin_18,7875,0.04736507936507937,0.04430964537514598,-0.0030554339899333885,-0.06450815729417006
ev,count,2-1,bin_19,7875,0.05028571428571429,0.047361960438554535,-0.0029237538471597532,-0.058142832187836
ev,count,2-1,bin_20,7875,0.042412698412698416,0.044982739863258306,0.00257004145055989,0.06059603719508722
ev,count,2-1,bin_21,7875,0.047746031746031745,0.050659119357903445,0.002913087611871701,0.06101214080715331
ev,count,2-1,bin_22,7875,0.054603174603174605,0.05602347456243107,0.0014202999592564658,0.026011307393359693
ev,count,2-1,bin_23,7875,0.06234920634920635,0.0625376849592008,0.00018847860999444965,0.0030229512295443807
ev,count,2-2,bin_0,14250,0.04715789473684211,0.043543803847309104,-0.003614090889533003,-0.07663808805929359
ev,count,2-2,bin_1,14250,0.04814035087719298,0.04414329576208828,-0.003997055115104703,-0.08302920610822451
ev,count,2-2,bin_2,14250,0.04168421052631579,0.042189755867701025,0.0005055453413852357,0.012127981674645806
ev,count,2-2,bin_3,14250,0.04364912280701754,0.04303372509331491,-0.0006153977137026284,-0.014098741833219382
ev,count,2-2,bin_4,14250,0.04217543859649123,0.042340797722127226,0.00016535912563599847,0.003920744659422593
ev,count,2-2,bin_5,14250,0.04280701754385965,0.043320371084258354,0.0005133535403987061,0.011992275328986167
ev,count,2-2,bin_6,14250,0.04224561403508772,0.041949125785012975,-0.00029648825007474316,-0.0070182019328323755
ev,count,2-2,bin_7,14250,0.043859649122807015,0.04434781773970054,0.0004881686168935265,0.011130244465172405
ev,count,2-2,bin_8,14250,0.04252631578947368,0.041491005782544485,-0.0010353100069291979,-0.024345161054028168
ev,count,2-2,bin_9,14250,0.045754385964912284,0.044349829865552144,-0.0014045560993601394,-0.030697736834174823
ev,count,2-2,bin_10,14250,0.039578947368421054,0.04083365415043316,0.0012547067820121091,0.03170136816253999
ev,count,2-2,bin_11,14250,0.03614035087719298,0.04058839420496339,0.004448043327770414,0.12307692703054059
ev,count,2-2,bin_12,14250,0.04982456140350877,0.04363324280938168,-0.006191318594127089,-0.12426238023424087
ev,count,2-2,bin_13,14250,0.0416140350877193,0.039654144375568426,-0.001959890712150872,-0.047096867872090935
ev,count,2-2,bin_14,14250,0.044,0.04418144199118455,0.0001814419911845555,0.004123681617830807
ev,count,2-2,bin_15,14250,0.040912280701754386,0.04196302776457512,0.0010507470628207324,0.025682925634983596
ev,count,2-2,bin_16,14250,0.041473684210526315,0.04241048321857019,0.0009367990080438732,0.02258779334115938
ev,count,2-2,bin_17,14250,0.038385964912280704,0.0391892685186075,0.0008033036063267926,0.02092701351034149
ev,count,2-2,bin_18,14250,0.037263157894736845,0.0412976260937251,0.004034468198988256,0.10826962680900686
ev,count,2-2,bin_19,14250,0.04175438596491228,0.042051021308817105,0.0002966353439048247,0.007104291849821432
ev,count,2-2,bin_20,14250,0.037824561403508775,0.03809568871208732,0.0002711273085785476,0.0071680225366313605
ev,count,2-2,bin_21,14250,0.03712280701754386,0.03961404945828852,0.0024912424407446537,0.06710813758149586
ev,count,2-2,bin_22,14250,0.03859649122807018,0.039693105591803314,0.0010966143637331366,0.02841228124217672
ev,count,2-2,bin_23,14250,0.03550877192982456,0.036085322859685305,0.000576550929860746,0.016236859190742355
ev,count,3-0,bin_0,283,0.014134275618374558,0.016155591894388727,0.0020213162760141686,0.14300812652800243
ev,count,3-0,bin_1,283,0.014134275618374558,0.014253968018758712,0.00011969240038415402,0.008468237327178897
ev,count,3-0,bin_2,283,0.007067137809187279,0.015646211478806533,0.008579073669619254,1.2139389242511245
ev,count,3-0,bin_3,283,0.024734982332155476,0.018490251720152374,-0.006244730612003101,-0.252465537599554
ev,count,3-0,bin_4,283,0.01060070671378092,0.02128682521997882,0.0106861185061979,1.0080571790846684
ev,count,3-0,bin_5,283,0.0176678445229682,0.025623458883537526,0.007955614360569328,0.4502877728082239
ev,count,3-0,bin_6,283,0.028268551236749116,0.02514767432387905,-0.003120876912870066,-0.11040102079277858
ev,count,3-0,bin_7,283,0.03180212014134275,0.029115223819422848,-0.002686896321919905,-0.08448796212259257
ev,count,3-0,bin_8,283,0.045936395759717315,0.02780596660812099,-0.018130429151596326,-0.3946854961462892
ev,count,3-0,bin_9,283,0.03180212014134275,0.03253977023420507,0.0007376500928623145,0.023194997364448335
ev,count,3-0,bin_10,283,0.028268551236749116,0.033951241950843446,0.0056826907140943295,0.2010251840110869
ev,count,3-0,bin_11,283,0.04946996466431095,0.03147149526978129,-0.017998469394529662,-0.3638262027608496
ev,count,3-0,bin_12,283,0.024734982332155476,0.035445645770762285,0.01071066343860681,0.4330168218751039
ev,count,3-0,bin_13,283,0.038869257950530034,0.03529339393949656,-0.003575864011033471,-0.09199722864749747
ev,count,3-0,bin_14,283,0.045936395759717315,0.041461092755593384,-0.00447530300412393,-0.09742390385900555
ev,count,3-0,bin_15,283,0.03180212014134275,0.038429208396022395,0.006627088254679642,0.2083851084527043
ev,count,3-0,bin_16,283,0.053003533568904596,0.04289398775781528,-0.010109545811089318,-0.19073343096921846
ev,count,3-0,bin_17,283,0.04240282685512368,0.039979624053522574,-0.0024232028016011042,-0.05714719940442604
ev,count,3-0,bin_18,283,0.038869257950530034,0.04545150898304824,0.006582251032518208,0.16934336747296844
ev,count,3-0,bin_19,283,0.045936395759717315,0.05411010497338517,0.008173709213667855,0.17793536211292332
ev,count,3-0,bin_20,283,0.038869257950530034,0.0578433318300561,0.018974073879526064,0.48815117344598874
ev,count,3-0,bin_21,283,0.10954063604240283,0.07029275446982113,-0.0392478815725817,-0.35829517693679425
ev,count,3-0,bin_22,283,0.09187279151943463,0.09258005633134092,0.0007072648119062913,0.007698305452672325
ev,count,3-0,bin_23,283,0.13427561837455831,0.15473161253836165,0.020455994163803337,0.1523433249567459
ev,count,3-1,bin_0,3356,0.02026221692491061,0.02521006045206028,0.0049478435271496715,0.24419063054579848
ev,count,3-1,bin_1,3356,0.019964243146603097,0.025548141715284,0.005583898568680901,0.2796949790521359
ev,count,3-1,bin_2,3356,0.029797377830750895,0.02648776699596346,-0.0033096108347874346,-0.1110705396154663
ev,count,3-1,bin_3,3356,0.03158522050059595,0.02937173811789309,-0.0022134823827028617,-0.07007968751274343
ev,count,3-1,bin_4,3356,0.03247914183551848,0.030864122086143538,-0.0016150197493749394,-0.04972482824681006
ev,count,3-1,bin_5,3356,0.03218116805721097,0.032609584155957036,0.0004284160987460678,0.013312633586961142
ev,count,3-1,bin_6,3356,0.03188319427890346,0.03245553893094862,0.0005723446520451633,0.017951295815547365
ev,count,3-1,bin_7,3356,0.037246722288438616,0.035883102327622964,-0.0013636199608156527,-0.03661046870797864
ev,count,3-1,bin_8,3356,0.046185935637663884,0.034042951921905755,-0.01214298371575813,-0.2629151829037696
ev,count,3-1,bin_9,3356,0.03903456495828367,0.03727200421400888,-0.001762560744274791,-0.04515384624264274
ev,count,3-1,bin_10,3356,0.043802145411203815,0.037485737346660254,-0.0063164080645435605,-0.14420316642590605
ev,count,3-1,bin_11,3356,0.03158522050059595,0.034938079440279136,0.0033528589396831857,0.1061527792601582
ev,count,3-1,bin_12,3356,0.04201430274135876,0.04075627985962082,-0.001258022881737944,-0.029942729014982555
ev,count,3-1,bin_13,3356,0.04261025029797378,0.03754020937552917,-0.005070040922444612,-0.11898641493513368
ev,count,3-1,bin_14,3356,0.05035756853396901,0.04290056254367181,-0.007457005990297201,-0.1480811367067302
ev,count,3-1,bin_15,3356,0.03694874851013111,0.04205061244882818,0.00510186393869707,0.1380794788569949
ev,count,3-1,bin_16,3356,0.04737783075089392,0.04341407744430938,-0.003963753306584536,-0.08366261696162078
ev,count,3-1,bin_17,3356,0.03873659117997616,0.041858410067858114,0.003121818887881954,0.0805909552902449
ev,count,3-1,bin_18,3356,0.04648390941597139,0.04725397802383308,0.0007700686078616903,0.016566347743486108
ev,count,3-1,bin_19,3356,0.052443384982121574,0.05184882621797016,-0.0005945587641514108,-0.011337154616432582
ev,count,3-1,bin_20,3356,0.04439809296781883,0.05072417403510837,0.006326081067289539,0.14248542323371607
ev,count,3-1,bin_21,3356,0.05154946364719905,0.0596798409075467,0.008130377260347654,0.15771991957067472
ev,count,3-1,bin_22,3356,0.06764004767580453,0.07049093003487722,0.0028508823590726873,0.042147846683030565
ev,count,3-1,bin_23,3356,0.08343265792610251,0.08931327106793933,0.005880613141836827,0.07048334894287282
ev,count,3-2,bin_0,10056,0.0368933969769292,0.034914519939101,-0.001978877037828196,-0.053637702135849966
ev,count,3-2,bin_1,10056,0.03788782816229117,0.03477195385659816,-0.00311587430569301,-0.08223945411561394
ev,count,3-2,bin_2,10056,0.03540175019888624,0.03434225735333423,-0.0010594928455520056,-0.029927696783345416
ev,count,3-2,bin_3,10056,0.03947891805887033,0.036414286390108734,-0.003064631668761593,-0.07762704297497879
ev,count,3-2,bin_4,10056,0.03937947494033413,0.03674803357147888,-0.00263144136885525,-0.06682266263941514
ev,count,3-2,bin_5,10056,0.03659506762132061,0.03873877494005811,0.0021437073187375033,0.05857913260115307
ev,count,3-2,bin_6,10056,0.03778838504375497,0.03824729040381684,0.0004589053600618648,0.01214408500205819
ev,count,3-2,bin_7,10056,0.042462211614956245,0.04114582190228413,-0.001316389712672117,-0.031001440165411728
ev,count,3-2,bin_8,10056,0.039180588703261736,0.03886072309129042,-0.0003198656119713164,-0.008163879680161313
ev,count,3-2,bin_9,10056,0.04266109785202864,0.04210948962771964,-0.000551608224308997,-0.012930005369816491
ev,count,3-2,bin_10,10056,0.03778838504375497,0.040041640984826994,0.0022532559410720215,0.05962826774584276
ev,count,3-2,bin_11,10056,0.03699284009546539,0.03899469940557145,0.0020018593101060606,0.05411477747964125
ev,count,3-2,bin_12,10056,0.04385441527446301,0.04334668412192034,-0.0005077311525426703,-0.011577651859340347
ev,count,3-2,bin_13,10056,0.04156722354813047,0.03956531892922109,-0.002001904618909381,-0.04816065274581993
ev,count,3-2,bin_14,10056,0.045942720763723154,0.04467766987862169,-0.001265050885101461,-0.027535393291299334
