batter,delta_obs,delta_pred,denom_L,denom_R,prior_pa,stand,weight,stratum,delta_route_a
668804,-0.04320385467704879,-0.005540650235122291,202.0,487.0,763.0,L,285.55587808417994,high,-0.02646739235162382
668832,-0.15740684931506851,-0.03661219067961502,10.0,146.0,0.0,L,18.717948717948715,low,-0.02646739235162382
668845,-0.11472632575757577,0.016602851566963395,33.0,64.0,0.0,R,43.54639175257732,low,0.014940144761076635
668885,-0.0006314729574223854,0.016602851566963395,79.0,176.0,0.0,R,109.05098039215686,low,0.014940144761076635
668901,0.02789240607513993,0.016894912384458838,139.0,315.0,110.0,R,192.88546255506608,low,0.014940144761076635
668904,0.020277533632287015,0.01831853324513316,100.0,223.0,65.0,R,138.08049535603715,low,0.014940144761076635
668930,-0.04116817010309276,-0.0335808487646736,128.0,485.0,72.0,L,202.54486133768353,low,-0.02646739235162382
668939,0.1104258281208168,-0.010408205706565088,181.0,454.0,306.0,L,258.81574803149607,medium,-0.02646739235162382
668942,-0.12562892942693937,-0.03571623844398503,67.0,405.0,390.0,L,114.97881355932203,medium,-0.02646739235162382
668952,-0.06704691075514874,0.01720163992496343,19.0,46.0,36.0,R,26.892307692307693,low,0.014940144761076635
669003,-0.06314606569900688,-0.03687075354890629,35.0,187.0,10.0,L,58.96396396396397,low,-0.02646739235162382
669004,-0.14368587387387388,-0.033303633427590684,74.0,375.0,270.0,L,123.60801781737192,medium,-0.02646739235162382
669016,-0.09516885952145307,-0.0501825996075147,89.0,386.0,291.0,L,144.6484210526316,medium,-0.02646739235162382
669065,-0.03817918184365368,-0.03629451575614917,43.0,166.0,7.0,L,68.30622009569379,low,-0.02646739235162382
669127,0.00440964247020581,0.012904743095929538,142.0,390.0,178.0,R,208.1954887218045,medium,0.014940144761076635
669134,-0.08165440476190475,0.012304529130059305,75.0,224.0,72.0,R,112.37458193979933,low,0.014940144761076635
669137,-0.10137499999999999,0.016602851566963395,16.0,23.0,0.0,R,18.871794871794872,low,0.014940144761076635
669200,-0.022488372093023262,-0.00801049821023049,11.0,43.0,0.0,R,17.51851851851852,low,0.014940144761076635
669208,0.12520336134453783,0.016602851566963395,34.0,35.0,0.0,R,34.492753623188406,low,0.014940144761076635
669221,-0.0020354101299865923,0.013863556912040997,69.0,194.0,462.0,R,101.79467680608364,high,0.014940144761076635
669222,0.014424800975399832,0.014400884382860302,73.0,191.0,401.0,R,105.62878787878789,medium,0.014940144761076635
