opponent,stratum,n_hitters,n_batters,rmse_a,rmse_b,rmse_difference,ci_low_rmse,ci_high_rmse,favours_a_share_rmse,n_draws,weighted,rank_a,rank_b,rank_difference,ci_low_rank,ci_high_rank,favours_a_share_rank,rmse_favours_model_v1,rank_favours_model_v1
gbm_full,low,384,246,0.062312439931696426,0.060882648339536875,0.0014297915921595503,-0.0014045198040986296,0.0042226719715431306,0.163,2000,True,0.14972562910698287,0.12361533312827964,0.02611029597870322,-0.08938766790844843,0.1410158770386629,0.6875,False,False
gbm_full,medium,280,236,0.0456441758921457,0.047889563291813084,-0.002245387399667384,-0.004453259305175392,-8.427297924972252e-05,0.9785,2000,True,0.42006508526996644,0.27952849879765074,0.1405365864723157,0.01399888055073346,0.2635201707232624,0.9845,True,True
gbm_full,high,493,321,0.03961092146072891,0.038531929055476984,0.0010789924052519231,-0.00041246610365555035,0.002533983623353942,0.077,2000,True,0.5043708234609047,0.4914093302471435,0.012961493213761166,-0.045444120343962446,0.07145685673297693,0.66,False,False
gbm_full,all,1157,618,0.04574059150478576,0.04530465567118646,0.0004359358335992991,-0.000699864161405263,0.0015785343805861977,0.2085,2000,True,0.468272478929551,0.4206336570713547,0.04763882185819629,0.007855554156826202,0.08963043057979504,0.991,False,True
eb_bivariate,low,384,246,0.062312439931696426,0.06195027900461877,0.00036216092707765796,-0.003641136240950538,0.004330147294728763,0.4315,2000,True,0.14972562910698287,0.1290260380614709,0.020699591045511972,-0.10595626680128031,0.14862608042347136,0.6245,False,False
eb_bivariate,medium,280,236,0.0456441758921457,0.0492084696073572,-0.0035642937152114973,-0.0061407396388045675,-0.0010390724792847656,0.9995,2000,True,0.42006508526996644,0.22292758930013606,0.19713749596983038,0.06931335862254202,0.32380922679103946,0.999,True,True
eb_bivariate,high,493,321,0.03961092146072891,0.03874969187641732,0.0008612295843115833,-0.0007304237782138307,0.002419579157181789,0.15,2000,True,0.5043708234609047,0.4819196879225459,0.022451135538358757,-0.042448152891389236,0.08472927024402559,0.751,False,False
eb_bivariate,all,1157,618,0.04574059150478576,0.04596756858331905,-0.00022697707853329419,-0.001713393324068872,0.0012619234561979961,0.6235,2000,True,0.468272478929551,0.4024249448232275,0.06584753410632349,0.01178913075360821,0.12384810507838181,0.989,False,True
