batter,name,stand,stratum,log_prior_pa,level_query,woba_level,pa_2024,woba_2024
571970,Max Muncy,L,high,8.09559870137819,0.3465251482954072,0.3526672766087221,293,0.3616965517241379
572138,Jon Singleton,L,low,5.099866427824199,0.2913674115191569,0.2598220858895705,405,0.3118938271604938
572191,Michael Taylor,R,high,8.041412909393047,0.2942035582456402,0.294730199613651,300,0.24191554054054054
572233,Christian Walker,R,high,7.8961806086154915,0.3444469140694625,0.3383183172002978,552,0.3434653284671533
572761,Matt Carpenter,L,high,8.239593454305968,0.3403965760363105,0.352679957750198,157,0.3030448717948718
573262,Mike Yastrzemski,L,high,7.646353722445999,0.3244623711484761,0.3359316443594646,474,0.3188114406779661
575929,Willson Contreras,R,high,8.114623886420098,0.3232958902466059,0.3494973070017953,358,0.3701938202247191
578428,Jose Iglesias,R,high,8.176110342237342,0.2974363256648499,0.3052971299943725,291,0.36183793103448275
592178,Kris Bryant,R,high,8.374246182096304,0.328696137377896,0.3690350796215093,155,0.28703870967741935
592192,Mark Canha,R,high,8.170185652879642,0.3300385136280863,0.3372550240588735,462,0.3098413043478261
592200,Curt Casali,R,high,7.2115567333138015,0.2950692777552572,0.3082075332348596,125,0.2536829268292683
592206,Nick Castellanos,R,high,8.535425959677298,0.3257140967956584,0.3435820074641524,659,0.32078386605783865
592273,Brandon Drury,R,high,7.936302693201959,0.3170041353374131,0.3193322603719599,360,0.2166361111111111
592325,Ben Gamel,L,high,7.699842407396986,0.2990921078944375,0.3126180335296782,99,0.32662244897959186
592348,Niko Goodrum,L,medium,7.333023014386481,0.3010367789411411,0.2974453891432309,33,0.14728125
592450,Aaron Judge,R,high,8.179199798423086,0.3994829224769701,0.4091643758765778,704,0.47575549048316246
592518,Manny Machado,R,high,8.621012520055235,0.3787774926051083,0.3570667147493689,643,0.33970015698587125
592626,Joc Pederson,L,high,8.239857411018601,0.3301052124916179,0.3427663674762407,449,0.39105442176870747
592663,J. T. Realmuto,R,high,8.417593826193484,0.3372063204002374,0.3356141436464088,413,0.3260970873786408
592669,Hunter Renfroe,R,high,8.07837810362652,0.3320863032547843,0.3283478125969594,424,0.30206603773584906
592696,Eddie Rosario,L,high,8.294049640102028,0.2999679360428704,0.3230862715678919,319,0.23038485804416403
592885,Christian Yelich,L,high,8.534443544822764,0.3435411354529486,0.3654201730239874,315,0.3914161290322581
593160,Whit Merrifield,R,high,8.415603335654604,0.3149055493784485,0.3219517271922055,335,0.2832296072507553
593428,Xander Bogaerts,R,high,8.592115117933497,0.3396233330059275,0.3558891982182628,463,0.2998142548596112
593871,Jorge Polanco,L,high,8.161089512845797,0.3410757412548331,0.3338249071693802,469,0.2870922746781116
593934,Miguel Sanó,R,high,7.955074273262696,0.351136703955604,0.3424699894699894,95,0.2746
594807,Adam Duvall,R,high,8.104099056143582,0.3143771689959495,0.3231935288781372,330,0.25196060606060605
595281,Kevin Kiermaier,L,high,8.124446855715847,0.2884308284262779,0.3072968888888889,281,0.2408832116788321
595777,Jurickson Profar,L,high,8.091933455979893,0.3243978597522119,0.3120918273645546,668,0.36531714719271624
595879,Javier Báez,R,high,8.323851131338817,0.3075458938814694,0.3184885922330097,289,0.22427430555555553
595909,Jake Cave,L,medium,7.10085190894405,0.2842670010396865,0.2989801980198019,346,0.2951831395348837
595978,Austin Hedges,R,high,7.679713639966372,0.2736405152258695,0.245883495145631,146,0.19151048951048952
596019,Francisco Lindor,L,high,8.587278798982926,0.3507992855198751,0.3461221559119731,689,0.3629056603773585
596103,Austin Slater,R,high,7.300472814267799,0.3067813415865944,0.3274283783783783,212,0.2734528301886793
596115,Trevor Story,R,high,8.211482916445066,0.3216400994079218,0.3523870179250407,106,0.31758653846153845
596117,Garrett Stubbs,L,low,5.796057750765372,0.265446938423646,0.2804786585365854,187,0.25776881720430106
596129,Dan Vogelbach,L,medium,7.534762657037537,0.3244547849332952,0.3294371993586317,79,0.2619620253164557
596142,Gary Sánchez,R,high,7.980707820869669,0.3406975092053416,0.3305696202531645,280,0.3071107142857143
596146,Max Kepler,L,high,8.253227645581772,0.3476259968193464,0.3231523834331857,399,0.2981105527638191
600869,Jeimer Candelario,L,high,8.016317898503415,0.3237442806349759,0.3208012545394519,463,0.30354545454545456
602104,Ramón Urías,R,medium,7.057036981697891,0.3218509193016041,0.3216275862068966,301,0.32530564784053156
605113,Nick Ahmed,R,high,8.027476530860483,0.2833399967044387,0.2869105452171074,228,0.24849333333333334
605131,Austin Barnes,R,high,7.340186835320115,0.3032295634565909,0.2965525974025974,156,0.2893766233766234
605137,Josh Bell,L,high,8.291045131081729,0.3482835069932846,0.341551793328317,603,0.31678726968174203
605141,Mookie Betts,R,high,8.614501373883236,0.3756795047243716,0.3817313974591652,516,0.3709941634241245
605170,Víctor Caratini,L,medium,7.352441100243583,0.3296245732621406,0.2961045542014112,274,0.3243882783882784
605204,J. D. Davis,R,high,7.590346945602565,0.3215091417665764,0.3353013144590495,157,0.28217834394904456
605346,Jack López,R,low,2.70805020110221,0.2714375514421671,0.2268571428571428,71,0.2768
605361,Nick Martini,L,low,6.018593214496234,0.3004425688268726,0.3369048780487805,163,0.27880864197530864
606115,Orlando Arcia,R,high,7.901747518520144,0.295525199016296,0.2927660125879304,602,0.27270666666666665
606192,Teoscar Hernández,R,high,8.07215530818825,0.3370566087030746,0.3402347798938495,652,0.3598672839506173
606466,Ketel Marte,L,high,8.276903481267057,0.345935954293574,0.341458661918087,583,0.3910347222222222
606992,Eric Haase,R,medium,6.98100574072173,0.2950316376078838,0.2879311627906977,69,0.3500724637681159
607043,Brandon Nimmo,L,high,8.018954683155718,0.3337481324796943,0.361577872900889,663,0.32052567975830815
607054,Jace Peterson,L,medium,7.889084407035514,0.2937139956414056,0.2949212598425196,26,0.11342307692307692
607208,Trea Turner,R,high,8.392763113038061,0.3359467068920052,0.3552754870865428,539,0.34910760667903523
607680,Kevin Pillar,R,high,8.244071270295786,0.3105031830390143,0.301568349106204,314,0.292517571884984
607732,Jacob Stallings,R,medium,7.313220387090301,0.3050355936088127,0.2866490993995997,281,0.3526379928315412
608070,José Ramírez,L,high,8.525756422076725,0.3565196359936307,0.3627138040460134,682,0.364304932735426
608324,Alex Bregman,R,high,8.339261982923576,0.3507705800153005,0.3681536806883365,634,0.3307314375987362
608336,Joey Gallo,L,high,8.046549357283078,0.3393316447935904,0.3367664958360025,260,0.2758
608348,Carson Kelly,R,high,7.297091005160418,0.3108081053288013,0.2947484745762712,313,0.30417571884984024
608369,Corey Seager,L,high,8.262816937670928,0.3655100828427948,0.36896955624355,533,0.36470114942528736
608385,Jesse Winker,L,high,7.722234744709607,0.3349660648974258,0.3536034559149313,508,0.33784722222222224
608596,Tom Murphy,R,high,6.917705609835305,0.2915847470140444,0.3264747274529237,38,0.20589473684210527
608671,Travis Jankowski,L,medium,7.3031700512368,0.2733528011530074,0.2890316711590296,207,0.2338743961352657
608701,Rob Refsnyder,R,high,6.932447891572509,0.3245774656460765,0.303224609375,307,0.35834210526315785
608841,Joey Meneses,R,medium,6.79794041297493,0.3304980726408075,0.336004469273743,313,0.26380128205128206
609280,Miguel Andújar,R,medium,7.020190708311925,0.3196394928121736,0.3199499105545617,319,0.3058213166144201
613564,Jason Vosler,L,low,5.54907608489522,0.2795384671620573,0.2936796875,30,0.22893333333333335
620443,Luis Torrens,R,medium,6.684611727667927,0.3081210757958653,0.2798886107634543,130,0.2918076923076923
621020,Dansby Swanson,R,high,8.289288323000317,0.3286994995943879,0.3166592964824121,593,0.3065888324873096
621028,Kevin Newman,R,high,7.5485559791698735,0.3073219865898986,0.287322614654718,311,0.2984934210526316
621035,Chris Taylor,R,high,8.123261319121745,0.3116181922482746,0.32957757342035,246,0.2720081632653061
621043,Carlos Correa,R,high,8.382518288089635,0.3515048348185955,0.3505262073701076,367,0.3853314917127072
621311,David Dahl,L,medium,7.1252830915107115,0.2697589937864082,0.3288913043478261,62,0.27256451612903226
621438,Tyrone Taylor,R,medium,6.879355804460439,0.3157944257197034,0.3191668383110195,345,0.3036851311953353
621439,Byron Buxton,R,high,7.81156848934518,0.3217219637058882,0.3250883306320907,388,0.365687338501292
621458,Edwin Ríos,L,low,5.783825182329737,0.2936144532764552,0.3216018518518518,10,0.1571
621466,Dj Stewart,L,medium,6.687108607866515,0.3023913557501275,0.3273757802746567,194,0.29001546391752575
621493,Taylor Ward,R,high,7.317212408359839,0.3345573709197108,0.3321255813953488,663,0.32540422322775264
621512,Tomás Nido,R,medium,6.669498089857879,0.2718685692629359,0.2420673443456162,140,0.23105839416058394
621545,Zach Remillard,R,low,5.049856007249537,0.252646859053169,0.2704322580645161,39,0.30476315789473685
621550,Patrick Wisdom,R,medium,7.165493475060845,0.3164419228774946,0.3281353441608662,174,0.2713757225433526
621563,Joey Wendle,L,medium,7.734121303328305,0.298723963565371,0.3015350262697023,37,0.2193783783783784
621566,Matt Olson,L,high,8.229511118964457,0.3637882331886817,0.367175246732462,685,0.33946176470588235
622110,Matt Duffy,R,high,7.8160138391590275,0.3118001022567019,0.3116228317870109,10,0.3862
622268,Donovan Walton,L,low,5.187385805840755,0.2787320590445881,0.2336348314606741,25,0.23648
622534,Manuel Margot,R,high,7.949797216161852,0.3198968188185104,0.2998126323218066,343,0.27626608187134505
622569,Pablo Reyes,R,medium,6.226536669287466,0.315959916705294,0.2996158415841584,64,0.206765625
622761,Jorge Mateo,R,medium,7.010311867307229,0.3017287355863466,0.2759557362240289,208,0.28583495145631066
623168,Tyler Heineman,L,low,5.6240175061873385,0.2795854986926313,0.2651086956521739,16,0.22931249999999997
623520,David Bote,R,medium,7.05617528410041,0.3162054653482191,0.3082165660051769,48,0.31695833333333334
623912,Harold Ramírez,R,high,7.428927194802272,0.3239596022888985,0.3220130718954248,246,0.265109756097561
623993,Anthony Santander,L,high,7.801391320291485,0.3460772213161527,0.326123618501842,665,0.34520090634441086
624413,Pete Alonso,R,high,7.963807953231451,0.371895665686334,0.3630125260960334,695,0.3398697539797395
624415,Cavan Biggio,L,medium,7.392647520721623,0.3097260663096069,0.3239063462723352,224,0.28468181818181815
624424,Michael Conforto,L,high,8.138564737261632,0.3242177927806295,0.3469272567922874,488,0.32670431211498974
624428,Adam Frazier,L,high,8.152198015861787,0.3146479994595225,0.3148400576368875,294,0.261319587628866
624431,Jose Trevino,R,medium,6.942156705699469,0.3103685411815977,0.2749961315280464,234,0.2837510729613734
624503,Nick Gordon,L,medium,6.617402977974478,0.3001325155903855,0.2967135207496653,275,0.27083999999999997
624512,Reese Mcguire,L,medium,6.759255270663693,0.2764095774018433,0.2956097560975609,158,0.2585668789808917
624585,Jorge Soler,R,high,8.116417072794205,0.3532265306182939,0.3382514934289127,574,0.3397793345008756
624641,Edmundo Sosa,R,medium,6.71174039505618,0.2873792733319469,0.3077076735688185,274,0.31851838235294117
628451,Andy Ibáñez,R,medium,6.661854740545311,0.3125885412083318,0.3103610755441741,244,0.28696311475409836
630105,Jake Cronenworth,L,high,7.609862200913554,0.3228757542646973,0.3244799206742687,656,0.31490030674846625
640492,José Azócar,R,medium,5.746203190540153,0.2865967710150701,0.2787403846153846,79,0.23462820512820512
641313,Tim Anderson,R,high,8.24143968982973,0.291784610210468,0.3151051660516605,241,0.20763070539419087
641343,Jake Bauers,L,medium,7.240649694255466,0.2983609185651982,0.2908472022955523,346,0.29415072463768116
641355,Cody Bellinger,L,high,8.157943507105037,0.3297783888200701,0.3462143266475644,569,0.3218505338078292
641432,Willie Calhoun,L,medium,6.98933526597456,0.3298049574782939,0.302220479704797,254,0.30459288537549406
641487,J. P. Crawford,L,high,7.92588031673756,0.3184981115981619,0.3187101554029635,451,0.2831618625277162
641511,Jason Delay,R,medium,5.863631175598097,0.2691221593075898,0.2707948717948717,19,0.3238333333333333
641584,Jake Fraley,L,medium,6.86484777797086,0.2898880081522547,0.3267063740856844,382,0.31401047120418846
641598,Mitch Garver,R,high,7.393263094763838,0.3438696751136099,0.3514772167487685,430,0.28131860465116276
641645,Luis Guillorme,L,medium,6.70073110954781,0.3062512287371838,0.3035221674876847,187,0.26348924731182793
641658,Garrett Hampson,R,high,7.323170717943469,0.2775548514244724,0.2938685601056803,231,0.255056768558952
641680,Jonah Heim,L,medium,7.150701457592526,0.3330966160609543,0.299204081632653,491,0.26523828920570264
641779,Charles Leblanc,R,low,5.135798437050262,0.3012777560703414,0.3180710059171597,28,0.3816785714285714
641856,Billy Mckinney,L,medium,6.813444599510896,0.2955328856324087,0.2886413641364136,28,0.24571428571428572
641857,Ryan Mcmahon,L,high,7.926963544862979,0.3090044030037132,0.3241909747292419,645,0.3154225352112676
641933,Tyler O'Neill,R,medium,7.400620577371135,0.3299517336006146,0.3327726161369193,473,0.3596880341880342
641943,Joshua Palacios,L,low,5.8664680569332965,0.3056168930819076,0.2795681818181818,78,0.30666666666666664
642020,Chuckie Robinson,R,low,4.0943445622221,0.2872129300695389,0.1729152542372881,76,0.15925
642086,Dominic Smith,L,high,7.579167967396076,0.3050483746087856,0.3115945807770961,307,0.30557654723127037
642133,Rowdy Tellez,L,medium,7.531552381407289,0.334656494260555,0.3174375335120643,421,0.30096199524940614
642136,Matt Thaiss,L,low,6.369900982828227,0.3012953869359184,0.2935214408233276,186,0.2860215053763441
642180,Tyler Wade,L,medium,6.551080335043404,0.2669797079091173,0.2660071530758225,156,0.24235099337748345
642201,Eli White,R,medium,6.008813185442595,0.2718679974871003,0.2462068965517241,42,0.33521428571428574
642215,Weston Wilson,R,low,3.1354942159291497,0.2809611241740988,0.4414545454545454,98,0.35814285714285715
642350,José Siri,R,medium,6.6039438246004725,0.2946842325637643,0.3018955223880596,448,0.27079504504504504
642708,Amed Rosario,R,high,8.118802996980035,0.3037058441110795,0.3044570917759237,346,0.2989335260115607
642715,Willy Adames,R,high,7.97522083865341,0.3112438052729698,0.3260182318541452,688,0.34195182481751824
642731,Thairo Estrada,R,medium,7.186144304522325,0.3017864393587115,0.3152719696969697,381,0.25636745406824146
642851,Austin Wynns,R,medium,6.4692503167957724,0.287066983147159,0.2636428571428571,20,0.4191
643217,Andrew Benintendi,L,high,8.23217423638394,0.3215172660752052,0.3311133280127693,522,0.2979232245681382
643265,Garrett Cooper,R,high,7.503289630675082,0.3400712597994463,0.333773303916161,116,0.25347413793103446
643289,Mauricio Dubón,R,medium,7.111512116496157,0.3015671996320589,0.2935273469387754,428,0.2863341176470588
643376,Danny Jansen,R,medium,7.224753405767971,0.3369807498227786,0.3194526239067055,324,0.29426543209876543
643393,Tony Kemp,L,medium,7.70210434005105,0.302469797952012,0.3007762206148282,10,0.06889999999999999
643396,Isiah Kiner-Falefa,R,high,7.783224016336037,0.3039100303699932,0.2910066694456023,496,0.2988762677484787
643446,Jeff Mcneil,L,high,7.891704659330107,0.3238011483020127,0.3464996260284218,472,0.3035659574468085
643565,Mike Tauchman,L,medium,6.967909201801884,0.3045385559622501,0.3154561734213006,350,0.3253685714285714
644433,Chadwick Tromp,R,low,4.634728988229636,0.2718654331482792,0.2656274509803921,54,0.26642592592592595
645277,Ozzie Albies,L,high,8.118505067587098,0.3255340406332524,0.3396253353204173,435,0.30707816091954027
645302,Víctor Robles,R,high,7.478169694159785,0.2858993498082677,0.2941945701357465,295,0.3574290657439446
645305,Ali Sánchez,R,low,2.70805020110221,0.2805423278235669,0.2904285714285714,96,0.1840888888888889
645444,José Herrera,L,low,5.4638318050256105,0.2821294576904399,0.2336808510638297,114,0.27073831775700935
645801,Mike Ford,L,low,6.57507584059962,0.3183714544399659,0.3136913407821229,62,0.18051612903225805
646240,Rafael Devers,L,high,8.180320874773685,0.3512251547772052,0.3583477164471841,601,0.364045996592845
647304,Josh Naylor,L,medium,7.383989457978509,0.3373369029513695,0.3256003729024238,633,0.331624
647351,Abraham Toro,L,medium,6.839476438228843,0.3211681160460938,0.2790450160771704,364,0.2830277008310249
649557,Aledmys Díaz,R,high,7.820439515262181,0.3250582087594657,0.3171718875502008,34,0.09808823529411764
649966,Luis Urías,R,medium,7.398174092970465,0.30606926721151,0.3175814950980392,109,0.30892660550458717
650333,Luis Arráez,L,high,7.682943169878292,0.3428332592137479,0.3497728110599078,672,0.322832083958021
650391,Eloy Jiménez,R,medium,7.4821189235521155,0.3419646914158791,0.343592676056338,349,0.2759741379310345
650402,Gleyber Torres,R,high,8.00469951054955,0.3358161313210501,0.3377705410821643,665,0.31269834087481146
650489,Willi Castro,L,medium,7.307872780763706,0.2915206074532132,0.3013849765258216,635,0.3171340694006309
650490,Yandy Díaz,R,high,7.813995675002791,0.3757585934350161,0.3570561843168957,621,0.33056038647342995
650559,Bryan De La Cruz,R,medium,7.088408778675395,0.3381301176262425,0.3156031746031746,622,0.28263225806451614
650859,Luis Rengifo,L,high,7.409741954080923,0.3100959268796962,0.3033500908540278,304,0.3347392739273927
650907,René Pinto,R,low,5.241747015059643,0.2910903153793125,0.2808085106382978,49,0.3097083333333333
655316,Andruw Monasterio,R,low,5.755742213586912,0.3140540171660165,0.3023111111111111,142,0.2655211267605634
656180,Riley Adams,R,medium,6.07073772800249,0.309687089164538,0.3067800925925926,130,0.27501550387596896
656248,Sean Bouchard,R,low,4.948759890378168,0.3000586623306019,0.4217785714285714,108,0.2661121495327103
656305,Matt Chapman,R,high,8.185071477532283,0.3493363482087313,0.3383806469604015,647,0.3401444099378882
656413,Stuart Fairchild,R,medium,5.940171252720432,0.2897612918503915,0.3184353562005277,233,0.2883246753246753
656484,Tristan Gray,L,low,1.791759469228055,0.2848932212160608,0.5774,31,0.16403225806451613
656537,Derek Hill,R,low,5.71042701737487,0.2749631719342359,0.2628039867109634,172,0.2962529411764706
656541,Sam Hilliard,L,medium,6.5722825426940075,0.2839602876967128,0.306750700280112,158,0.34190196078431373
656555,Rhys Hoskins,R,high,7.96032362914884,0.3514091483709964,0.3605062849162011,517,0.3134552529182879
656577,Alex Jackson,R,low,5.214935757608986,0.2616717489063529,0.2158907103825136,155,0.20006493506493506
656582,Connor Joe,R,medium,7.062191632286556,0.3115861638851362,0.3278739279588336,416,0.3049566265060241
656716,Zach Mckinstry,L,medium,6.776506992372183,0.3011675246968799,0.2860022831050228,325,0.2702892307692307
656775,Cedric Mullins,L,high,7.695757990554761,0.3173502093421549,0.3247302092811647,499,0.3103191056910569
656811,Ryan O'Hearn,L,medium,7.268223021159565,0.3184704227816389,0.3059016050244242,494,0.33009349593495935
656883,Jakson Reetz,R,low,1.0986122886681098,0.2828815855462274,0.621,15,0.2662
656896,Emmanuel Rivera,R,medium,6.608000625296087,0.3289202294880115,0.2999148648648648,302,0.2913089700996678
656941,Kyle Schwarber,L,high,8.27664912542186,0.3449472378244042,0.3520921119592875,692,0.36582848837209303
656976,Pavin Smith,L,medium,6.9957661563048505,0.3180878260491766,0.3069642529789184,158,0.37746835443037974
657041,Lane Thomas,R,high,7.363913501405819,0.3201931433244782,0.3236512365250475,528,0.30885578747628084
657061,Cole Tucker,L,medium,6.1675164908883415,0.2728627079746938,0.2542899159663865,57,0.2503157894736842
657077,Alex Verdugo,L,high,7.843064016692054,0.33481273715451,0.3292481350608559,621,0.28343941841680126
657088,Forrest Wall,L,low,2.772588722239781,0.2803374965749301,0.5688666666666666,35,0.26065714285714287
657136,Connor Wong,R,medium,6.152732694704104,0.2927374887111726,0.2914179104477612,487,0.3302123711340206
657193,Eddy Alvarez,L,low,4.948759890378168,0.2755311867978094,0.2365857142857143,11,0.12809090909090906
657557,Paul Dejong,R,high,7.939515260662406,0.3056538230780345,0.3070795008912655,482,0.30241701244813274
657656,Ramón Laureano,R,high,7.622663951323595,0.3158055146478842,0.3234473813020068,309,0.3241132686084142
657757,Gavin Sheets,L,low,6.837332814685591,0.309514979040396,0.2990859291084855,501,0.2906913827655311
658668,Edward Olivares,R,medium,6.646390514847729,0.304328009215459,0.3172223667100129,196,0.2764795918367347
660162,Yoán Moncada,L,high,8.035278911144667,0.3205748752254939,0.3265976676384839,45,0.33268888888888887
660271,Shohei Ohtani,L,high,7.939515260662406,0.363687920519494,0.3830338680926916,731,0.43058077994428967
660644,Vidal Bruján,L,low,5.605802066295998,0.2955421299808888,0.2012693726937269,278,0.2755766423357664
660670,Ronald Acuña,R,high,8.0106915391303,0.379718459617086,0.388418326693227,222,0.3218693693693694
660688,Keibert Ruiz,L,medium,7.001245622069476,0.3246571168676523,0.3074831358249771,485,0.26851546391752573
660707,Elehuris Montero,R,medium,6.20050917404269,0.2807040308433418,0.3050630081300813,247,0.25402429149797573
660766,Juan Yepez,R,low,5.8289456176102075,0.3028249418988549,0.3047286135693215,249,0.3312822580645161
660821,Jesús Sánchez,L,medium,6.928537818164665,0.3138420426851688,0.3175764705882353,537,0.31698314606741573
661388,William Contreras,R,medium,7.071573364211532,0.3266472745705464,0.353339847068819,679,0.3587462908011869
661531,Brian Serven,R,low,5.424950017481403,0.259397965003058,0.2493451327433628,71,0.21704285714285715
662139,Daulton Varsho,L,medium,7.374629015218945,0.3101714838076861,0.3091405269761605,513,0.3042876712328767
663330,Jahmai Jones,R,low,4.51085950651685,0.2992887501992538,0.2093444444444444,47,0.3018695652173913
663368,Blake Perkins,L,low,5.117993812416755,0.2956395801167384,0.3035662650602409,434,0.28825173210161664
663457,Lars Nootbaar,L,medium,6.876264611890766,0.3315723964656709,0.3399245867768595,405,0.3307860696517413
663527,Tyler Nevin,R,medium,5.749392985908253,0.3133976064749947,0.2792460063897763,278,0.2763345323741007
663538,Nico Hoerner,R,medium,7.3613754289773485,0.3264810795704087,0.3167749523204068,641,0.3131390625
663550,Trey Cabbage,L,low,4.04305126783455,0.2651018891081209,0.2376607142857142,91,0.2581978021978022
663586,Austin Riley,R,high,7.848933726364071,0.3507393615739342,0.3599488680718188,469,0.3379765458422175
663609,Luken Baker,R,low,4.605170185988092,0.3115967645064608,0.2855252525252525,49,0.29414285714285715
663611,Nick Madrigal,R,medium,6.733401891837359,0.310846694230435,0.302222884386174,94,0.24505376344086022
663616,Trevor Larnach,L,medium,6.539585955617669,0.3042346197760519,0.3065267727930535,400,0.3358872180451128
