head,grouping,cell,class,n_rows,observed,predicted,gap,relative_gap
spray,count,0-1,bin_5,15624,0.04237071172555044,0.043344356449383,0.0009736447238325591,0.02297919209238656
spray,count,0-1,bin_6,15624,0.04141065028161802,0.04355902088865508,0.002148370607037056,0.05187966362341108
spray,count,0-1,bin_7,15624,0.039746543778801845,0.04330950734722856,0.0035629635684267177,0.08964209789548959
spray,count,0-1,bin_8,15624,0.04217869943676395,0.04338467726706355,0.0012059778302995969,0.02859210564582838
spray,count,0-1,bin_9,15624,0.04025857654889913,0.04122722003054971,0.0009686434816505787,0.024060549693654436
spray,count,0-1,bin_10,15624,0.039938556067588324,0.041141932548594336,0.0012033764810060119,0.03013069573595822
spray,count,0-1,bin_11,15624,0.04358678955453149,0.0427400440635455,-0.0008467454909859909,-0.019426654260154365
spray,count,0-1,bin_12,15624,0.04089861751152074,0.042984246581961406,0.0020856290704406658,0.05099509952514078
spray,count,0-1,bin_13,15624,0.04281874039938556,0.04175522130720059,-0.0010635190921849669,-0.024837701489234563
spray,count,0-1,bin_14,15624,0.04019457245263697,0.04066411850384019,0.00046954605120322346,0.011681827235667458
spray,count,0-1,bin_15,15624,0.03865847414234511,0.0402655327463493,0.0016070586040041884,0.04157066825986993
spray,count,0-1,bin_16,15624,0.040706605222734255,0.03919051001645005,-0.001516095206284207,-0.03724445204871769
spray,count,0-1,bin_17,15624,0.04160266257040451,0.03901306264279916,-0.0025895999276053447,-0.06224601425985524
spray,count,0-1,bin_18,15624,0.041666666666666664,0.039295964069657914,-0.0023707025970087503,-0.05689686232821001
spray,count,0-1,bin_19,15624,0.04230670762928827,0.03892147784555083,-0.0033852297837374465,-0.08001638447974867
spray,count,0-1,bin_20,15624,0.04134664618535586,0.03831185510661257,-0.0030347910787432916,-0.0733987241707201
spray,count,0-1,bin_21,15624,0.04217869943676395,0.038149837128198076,-0.004028862308565875,-0.0955188842322204
spray,count,0-1,bin_22,15624,0.040386584741423454,0.03870355214553997,-0.0016830325958834824,-0.041673060662572946
spray,count,0-1,bin_23,15624,0.047299027137736815,0.042385264715744025,-0.00491376242199279,-0.10388717737647545
spray,count,0-2,bin_0,8127,0.051556539928632954,0.052048720174126456,0.0004921802454935023,0.009546417315335783
spray,count,0-2,bin_1,8127,0.043681555309462286,0.04658104130811896,0.0028994859986566715,0.06637781045375428
spray,count,0-2,bin_2,8127,0.04171280915466962,0.04427115922796024,0.0025583500732906175,0.061332480960568876
spray,count,0-2,bin_3,8127,0.04085148271194783,0.04447914072788468,0.003627658015936855,0.08880113462505669
spray,count,0-2,bin_4,8127,0.04355850867478774,0.04349826315764403,-6.0245517143710237e-05,-0.0013830941181551782
spray,count,0-2,bin_5,8127,0.044419835117509535,0.044305032035965315,-0.00011480308154421942,-0.002584500398088286
spray,count,0-2,bin_6,8127,0.046019441368278576,0.04406636533835792,-0.0019530760299206543,-0.04244023768760737
spray,count,0-2,bin_7,8127,0.04060538944259875,0.04365479042586983,0.0030494009832710833,0.07509842966983059
spray,count,0-2,bin_8,8127,0.042328042328042326,0.04335176152190993,0.0010237191938676019,0.024185365955122096
spray,count,0-2,bin_9,8127,0.03580657069029162,0.04088874871784434,0.005082178027552724,0.14193422965608588
spray,count,0-2,bin_10,8127,0.034945244247569826,0.0407732269839843,0.0058279827364144735,0.1667747031649311
spray,count,0-2,bin_11,8127,0.04146671588532053,0.04136896492879689,-9.775095652364563e-05,-0.0023573353818031693
