head,grouping,cell,class,n_rows,observed,predicted,gap,relative_gap
contact,handedness,RvR,positive,128788,0.7589837562505823,0.7406323865604806,-0.01835136969010176,-0.024178870152318465
contact,two_strike,0,positive,208941,0.7601284573157016,0.7464072097493052,-0.013721247566396366,-0.01805122204587792
contact,two_strike,1,positive,128196,0.7775593622265905,0.7604609423720079,-0.017098419854582603,-0.021989857861938918
split,overall,all,foul,258502,0.4970831947141608,0.5012096395459078,0.0041264448317470115,0.008301316310079349
split,overall,all,foul_tip,258502,0.02841757510580189,0.028561539858250225,0.00014396475244833618,0.005066046343234386
split,overall,all,in_play,258502,0.4744992301800373,0.47022882058659315,-0.004270409593444158,-0.008999824070997657
split,count,0-0,foul,42611,0.5003402877191335,0.508068926262944,0.007728638543810451,0.01544676439917013
split,count,0-0,foul_tip,42611,0.02729342188636737,0.028846220893369693,0.0015527990070023229,0.056892793196367995
split,count,0-0,in_play,42611,0.47236629039449907,0.46308485289135515,-0.009281437503143919,-0.01964881426105254
split,count,0-1,foul,33319,0.4980341546865152,0.5030082800707371,0.0049741253842218724,0.0099875186017168
split,count,0-1,foul_tip,33319,0.029862841021639306,0.029529465906512883,-0.0003333751151264226,-0.011163543176781181
split,count,0-1,in_play,33319,0.4721030042918455,0.4674622535799149,-0.004640750711930597,-0.009829953780725719
split,count,0-2,foul,18251,0.5058900882143444,0.513346006914881,0.0074559187005365235,0.01473821858588672
split,count,0-2,foul_tip,18251,0.03013533505013424,0.031942154478334706,0.0018068194282004658,0.05995683888015764
split,count,0-2,in_play,18251,0.46397457673552134,0.4547118389364927,-0.009262737799028642,-0.019963890832554527
split,count,1-0,foul,22052,0.4919281697805188,0.4994651415440547,0.007536971763535905,0.015321285152055103
split,count,1-0,foul_tip,22052,0.028296753128967893,0.027444685887814877,-0.0008520672411530157,-0.030111837823567793
split,count,1-0,in_play,22052,0.4797750770905133,0.47309017220098826,-0.006684904889525056,-0.013933414236654684
split,count,1-1,foul,29381,0.49674960008168545,0.4981632135451674,0.0014136134634819553,0.002845726424841612
split,count,1-1,foul_tip,29381,0.02995132909022838,0.02824798146445536,-0.0017033476257730176,-0.05687051885549663
split,count,1-1,in_play,29381,0.4732990708280862,0.47358880525310715,0.0002897344250209488,0.0006121592939407807
split,count,1-2,foul,30504,0.5008523472331498,0.5044923263594387,0.0036399791262889947,0.007267569267464294
split,count,1-2,foul_tip,30504,0.029996066089693154,0.03016288091661134,0.00016681482691818447,0.0055612234757511465
split,count,1-2,in_play,30504,0.4691515866771571,0.4653447927403834,-0.0038067939367737447,-0.008114208807724569
split,count,2-0,foul,7630,0.4977719528178244,0.49367849247757134,-0.004093460340253041,-0.008223565665121302
split,count,2-0,foul_tip,7630,0.0272608125819135,0.02639461768520105,-0.000866194896712448,-0.03177436087459605
split,count,2-0,in_play,7630,0.47496723460026213,0.47992688985504844,0.00495965525478631,0.010442099777599212
split,count,2-1,foul,16511,0.49476106837865663,0.49605407341696506,0.0012930050383084257,0.0026133928494932574
split,count,2-1,foul_tip,16511,0.0270122948337472,0.027441549932377834,0.0004292550986306348,0.01589110074773635
split,count,2-1,in_play,16511,0.47822663678759614,0.4765043769773617,-0.0017222598102344389,-0.0036013464699570443
split,count,2-2,foul,30042,0.49563943811996536,0.4996565141938996,0.004017076073934256,0.008104835420626792
split,count,2-2,foul_tip,30042,0.028593302709539976,0.028567438530857813,-2.5864178682163258e-05,-0.0009045537322113488
split,count,2-2,in_play,30042,0.4757672591704946,0.4717760471850383,-0.003991211985456322,-0.008389000942214989
split,count,3-0,foul,586,0.48464163822525597,0.4801761575373773,-0.004465480687878665,-0.009213984799636962
split,count,3-0,foul_tip,586,0.032423208191126277,0.018480738968216517,-0.013942469222909759,-0.4300151034013221
split,count,3-0,in_play,586,0.48293515358361777,0.50134310319562,0.01840794961200226,0.038116814390930474
split,count,3-1,foul,6732,0.4769756387403446,0.4876750668602654,0.010699428119920806,0.022431812551637145
split,count,3-1,foul_tip,6732,0.023618538324420676,0.025480735741534387,0.001862197417113711,0.07884473592458807
split,count,3-1,in_play,6732,0.4994058229352347,0.48684419708468124,-0.012561625850553482,-0.02515314254191732
split,count,3-2,foul,20883,0.4921227792941627,0.48908572933163297,-0.0030370499625297365,-0.006171325714460298
split,count,3-2,foul_tip,20883,0.025283723602930613,0.025708004964721337,0.0004242813617907244,0.016780809996734276
split,count,3-2,in_play,20883,0.48259349710290667,0.48520626587873417,0.002612768775827501,0.005414015712006916
split,handedness,LvL,foul,18885,0.4859412231930103,0.4926868905623754,0.006745667369365105,0.013881652857192983
split,handedness,LvL,foul_tip,18885,0.028435266084193805,0.028442830342937753,7.564258743947977e-06,0.00026601680890029337
split,handedness,LvL,in_play,18885,0.48562351072279586,0.478870279315503,-0.006753231407292837,-0.013906310666963824
split,handedness,LvR,foul,91444,0.5070753685315603,0.5120598486812911,0.004984480149730741,0.009829860527765919
split,handedness,LvR,foul_tip,91444,0.028563929836840033,0.02910000456855959,0.0005360747317195574,0.01876754125856172
split,handedness,LvR,in_play,91444,0.46436070163159965,0.4588401467086368,-0.005520554922962828,-0.01188850586099458
split,handedness,RvL,foul,50425,0.5010014873574615,0.5038968514175656,0.0028953640601040442,0.005779152623629278
split,handedness,RvL,foul_tip,50425,0.02754586018839861,0.02791597061690791,0.0003701104285092974,0.013436154325112542
split,handedness,RvL,in_play,50425,0.4714526524541398,0.46818717796372106,-0.0032654744904187516,-0.006926410262876606
split,handedness,RvR,foul,97748,0.48786675942218766,0.4913195439096768,0.0034527844874891467,0.007077310394293934
split,handedness,RvR,foul_tip,97748,0.028726930474280803,0.028413764877911318,-0.0003131655963694857,-0.010901463929460288
split,handedness,RvR,in_play,97748,0.4834063101035315,0.4802666911850576,-0.0031396189184739187,-0.00649478265561222
split,two_strike,0,foul,158822,0.49627255669869413,0.5010724210838475,0.004799864385153396,0.009671831174955693
split,two_strike,0,foul_tip,158822,0.028295828033899587,0.028239583556123802,-5.6244477775784646e-05,-0.001987730407055111
split,two_strike,0,in_play,158822,0.4754316152674063,0.4706879952979713,-0.004743619969435009,-0.009977502162465493
split,two_strike,1,foul,99680,0.49837479935794543,0.501428272276459,0.0030534729185136,0.00612686059256483
split,two_strike,1,foul_tip,99680,0.028611556982343498,0.029074518829120235,0.00046296184677673685,0.016180938599826482
split,two_strike,1,in_play,99680,0.4730136436597111,0.4694972089693129,-0.003516434690398196,-0.007434108376222527
ev,overall,all,bin_0,122316,0.04270904869354786,0.04305659314863251,0.0003475444550846557,0.008137489963272349
ev,overall,all,bin_1,122316,0.04236567579057523,0.04261112740012366,0.00024545160954843326,0.005793643202147079
ev,overall,all,bin_2,122316,0.04150724353314366,0.04182711301776727,0.0003198694846236125,0.0077063533348870955
ev,overall,all,bin_3,122316,0.04149906798783479,0.04285075021719467,0.0013516822293598851,0.03257138762143099
ev,overall,all,bin_4,122316,0.04175250989240983,0.04216821065221877,0.00041570075980894294,0.009956305881494158
ev,overall,all,bin_5,122316,0.04127015271918637,0.04209034540794985,0.0008201926887634811,0.019873749785814968
ev,overall,all,bin_6,122316,0.04079597109127179,0.04044308058602741,-0.00035289050524437565,-0.00865013127043508
ev,overall,all,bin_7,122316,0.04313417704960921,0.042590526084048175,-0.0005436509655610336,-0.012603717115914213
ev,overall,all,bin_8,122316,0.04058340691324111,0.03971158581335555,-0.00087182109988556,-0.021482205812570942
ev,overall,all,bin_9,122316,0.043354916772948754,0.042515998555493456,-0.0008389182174552978,-0.019350013329485615
ev,overall,all,bin_10,122316,0.03826972759083031,0.03986333697353698,0.0015936093827066677,0.04164151361998478
ev,overall,all,bin_11,122316,0.03524477582654763,0.0384948098871143,0.0032500340605666686,0.09221321413877817
ev,overall,all,bin_12,122316,0.04323228359331567,0.0423641803041044,-0.0008681032892112681,-0.020079977670795286
ev,overall,all,bin_13,122316,0.039152686484188494,0.03846361068228739,-0.0006890758019011053,-0.017599706783323368
ev,overall,all,bin_14,122316,0.0440171359429674,0.04295481574927496,-0.0010623201936924356,-0.024134241606924955
ev,overall,all,bin_15,122316,0.04104941299584682,0.04085186812149195,-0.0001975448743548741,-0.004812367825451261
ev,overall,all,bin_16,122316,0.04221034042970666,0.04118687771931423,-0.0010234627103924282,-0.024246729592167393
ev,overall,all,bin_17,122316,0.039193564210732855,0.03858511284764925,-0.0006084513630836078,-0.015524267193770248
ev,overall,all,bin_18,122316,0.041646227803394484,0.0416652313084337,1.9003505039215385e-05,0.00045630795492278547
ev,overall,all,bin_19,122316,0.04354295431505281,0.04347518805302989,-6.776626202292108e-05,-0.0015563083187374418
ev,overall,all,bin_20,122316,0.03983943229013375,0.040464685112173084,0.0006252528220393322,0.01569432057881448
ev,overall,all,bin_21,122316,0.04267634651231237,0.0430665206328591,0.0003901741205467324,0.009142631748811135
ev,overall,all,bin_22,122316,0.04528434546584257,0.04396256646983594,-0.001321778996006627,-0.02918843106617559
ev,overall,all,bin_23,122316,0.04566859609535956,0.0447358654256782,-0.0009327306696813586,-0.020423896275106528
ev,overall,all,expected_bin_index,122316,11.573187481605023,11.520421537810426,-0.05276594379459709,-0.004559326795531983
ev,count,0-0,bin_0,20078,0.03710528937145134,0.039769985784709555,0.0026646964132582135,0.07181446253073612
ev,count,0-0,bin_1,20078,0.03810140452236278,0.038115473211039065,1.4068688676281693e-05,0.0003692433088135737
ev,count,0-0,bin_2,20078,0.03849985058272736,0.03813247072785787,-0.0003673798548694887,-0.009542370926351351
ev,count,0-0,bin_3,20078,0.03939635421854767,0.040741965476694994,0.0013456112581473265,0.03415573051969914
ev,count,0-0,bin_4,20078,0.04029285785436797,0.04052881139434422,0.00023595353997625523,0.00585596437038721
ev,count,0-0,bin_5,20078,0.03959557724872995,0.040458490805807476,0.0008629135570775229,0.02179318037610378
ev,count,0-0,bin_6,20078,0.039446159976093235,0.03828686044909248,-0.001159299527000758,-0.02938941401909245
ev,count,0-0,bin_7,20078,0.04133877876282498,0.04072891311793627,-0.000609865644888713,-0.01475287038322359
ev,count,0-0,bin_8,20078,0.0391473254308198,0.03781467169727079,-0.0013326537335490093,-0.034042012292871515
ev,count,0-0,bin_9,20078,0.04079091542982369,0.04063879073613459,-0.00015212469368909576,-0.0037293768008420814
ev,count,0-0,bin_10,20078,0.03775276421954378,0.0391756717581157,0.0014229075385719173,0.037690155091618674
ev,count,0-0,bin_11,20078,0.0346648072517183,0.036659809865539364,0.001995002613821066,0.057551239195832424
ev,count,0-0,bin_12,20078,0.042085865126008565,0.04156418377082531,-0.0005216813551832539,-0.012395642898661978
ev,count,0-0,bin_13,20078,0.037453929674270345,0.03802885908645477,0.0005749294121844273,0.01535030949180709
ev,count,0-0,bin_14,20078,0.0456220739117442,0.04302075377191627,-0.002601320139827931,-0.057018892759241484
ev,count,0-0,bin_15,20078,0.042036059368463,0.04068388461413513,-0.0013521747543278687,-0.032167019807339985
ev,count,0-0,bin_16,20078,0.042334893913736425,0.04183369704866172,-0.0005011968650747087,-0.011838859596435295
ev,count,0-0,bin_17,20078,0.04138858452037056,0.03946604272234423,-0.0019225417980263254,-0.0464510159094736
ev,count,0-0,bin_18,20078,0.04338081482219345,0.04320397131731397,-0.00017684350487948142,-0.0040765371882551405
ev,count,0-0,bin_19,20078,0.04462595876083275,0.04638104834269447,0.0017550895818617199,0.03932889355426296
ev,count,0-0,bin_20,20078,0.04108974997509712,0.04428858995118838,0.0031988399760912584,0.07785007156358822
ev,count,0-0,bin_21,20078,0.04801275027393167,0.047995753550555804,-1.6996723375864442e-05,-0.00035400436923299405
ev,count,0-0,bin_22,20078,0.051449347544576154,0.05018910169446929,-0.001260245850106867,-0.024494884974293973
ev,count,0-0,bin_23,20078,0.05438788723976492,0.05229219914148989,-0.0020956880982750323,-0.03853225790949276
ev,count,0-1,bin_0,15676,0.04918346516968614,0.04884563288244741,-0.000337832287238736,-0.006868818333014819
ev,count,0-1,bin_1,15676,0.04586629242153611,0.047709927344714936,0.0018436349231788288,0.04019585682301992
ev,count,0-1,bin_2,15676,0.048226588415412094,0.046512083876245,-0.0017145045391670916,-0.03555102269309964
ev,count,0-1,bin_3,15676,0.04471804031640725,0.04723775641064455,0.0025197160942373037,0.056346746780690404
ev,count,0-1,bin_4,15676,0.04286807859147742,0.04559715951818264,0.0027290809267052213,0.06366231042712954
ev,count,0-1,bin_5,15676,0.04101811686654759,0.04440172300710856,0.00338360614056097,0.08249052855277413
ev,count,0-1,bin_6,15676,0.042549119673386065,0.04190684583512902,-0.0006422738382570459,-0.015094879592979688
ev,count,0-1,bin_7,15676,0.04561112528706303,0.04371857272885724,-0.0018925525582057859,-0.04149322224116629
ev,count,0-1,bin_8,15676,0.0412094922174024,0.04043295123751402,-0.0007765409798883849,-0.01884374055840607
ev,count,0-1,bin_9,15676,0.04318703750956877,0.04268965677821658,-0.0004973807313521858,-0.01151689858888754
ev,count,0-1,bin_10,15676,0.034128604235774435,0.03943991290748928,0.005311308671714844,0.15562630792112503
ev,count,0-1,bin_11,15676,0.03521306455728502,0.03798085863433581,0.0027677940770507933,0.07860134049247869
ev,count,0-1,bin_12,15676,0.04242153610614953,0.041635947159497415,-0.0007855889466521146,-0.01851863507927601
ev,count,0-1,bin_13,15676,0.03986986476141873,0.03781927930612589,-0.0020505854552928388,-0.05143196415547286
ev,count,0-1,bin_14,15676,0.04018882367951008,0.041860524200690655,0.001671700521180576,0.04159615455559795
ev,count,0-1,bin_15,15676,0.04261291145700434,0.03986630693616713,-0.0027466045208372133,-0.06445474920455711
ev,count,0-1,bin_16,15676,0.04069915794845624,0.03981701312730555,-0.0008821448211506835,-0.021674768364197673
ev,count,0-1,bin_17,15676,0.03897677979076295,0.03735733684724634,-0.0016194429435166108,-0.041548915847080835
ev,count,0-1,bin_18,15676,0.04223016075529472,0.04017532988580258,-0.0020548308694921386,-0.048657898353714146
ev,count,0-1,bin_19,15676,0.042804286807859145,0.04148415331749659,-0.0013201334903625572,-0.030841151408231668
ev,count,0-1,bin_20,15676,0.03955090584332738,0.03819511222026013,-0.0013557936230672446,-0.03427971102451956
ev,count,0-1,bin_21,15676,0.03872161265628987,0.03992810735268251,0.0012064946963926404,0.03115817275230812
ev,count,0-1,bin_22,15676,0.04152845113549375,0.03924758175252445,-0.0022808693829693,-0.054923054450732325
ev,count,0-1,bin_23,15676,0.036616483796886964,0.03614022717315118,-0.00047625662373578653,-0.01300661817714667
ev,count,0-2,bin_0,8443,0.05187729480042639,0.05518089527565293,0.0033036004752265424,0.06368104751675273
ev,count,0-2,bin_1,8443,0.05531209285798887,0.057278584852321825,0.001966491994332957,0.03555265933223374
ev,count,0-2,bin_2,8443,0.051640412175766905,0.05293456211411304,0.0012941499383461383,0.025060798003340472
ev,count,0-2,bin_3,8443,0.05175885348809665,0.05075325402297167,-0.0010055994651249761,-0.019428549849085066
ev,count,0-2,bin_4,8443,0.049034703304512615,0.04832193872074102,-0.0007127645837715982,-0.01453592120962223
ev,count,0-2,bin_5,8443,0.046665877057917804,0.047631108805254396,0.0009652317473365923,0.02068388741817982
ev,count,0-2,bin_6,8443,0.049034703304512615,0.045526915615021674,-0.003507787689490942,-0.07153683928109184
ev,count,0-2,bin_7,8443,0.05104820561411821,0.047231717155409074,-0.003816488458709133,-0.07476244096724179
ev,count,0-2,bin_8,8443,0.04334952031268507,0.04395635062286225,0.0006068303101771852,0.013998547291874247
ev,count,0-2,bin_9,8443,0.04808717280587469,0.04677274636739503,-0.0013144264384796628,-0.02733424241399949
ev,count,0-2,bin_10,8443,0.038138102570176476,0.04198871376916164,0.0038506111989851655,0.10096493898457067
ev,count,0-2,bin_11,8443,0.037427454696198036,0.04214174265540701,0.004714287959208974,0.12595801658101696
ev,count,0-2,bin_12,8443,0.0422835485017174,0.04413264413364383,0.0018490956319264298,0.043730852718080804
ev,count,0-2,bin_13,8443,0.03517706976193296,0.039317294507200076,0.004140224745267117,0.11769669200097733
ev,count,0-2,bin_14,8443,0.04334952031268507,0.04294282923363995,-0.00040669107904511836,-0.009381674263327689
ev,count,0-2,bin_15,8443,0.040862252753760514,0.04025422629405189,-0.000608026459708623,-0.014879905505275083
ev,count,0-2,bin_16,8443,0.040033163567452325,0.03926153999957502,-0.0007716235678773067,-0.01927460882718373
ev,count,0-2,bin_17,8443,0.03636148288523037,0.03555332029640863,-0.0008081625888217356,-0.022225787418312423
ev,count,0-2,bin_18,8443,0.03636148288523037,0.03630849049426285,-5.299239096751701e-05,-0.0014573770584323977
ev,count,0-2,bin_19,8443,0.03955939831813336,0.035292962708957196,-0.004266435609176167,-0.10784884984513288
ev,count,0-2,bin_20,8443,0.03245291957834893,0.030940185217734898,-0.00151273436061403,-0.04661319783454108
ev,count,0-2,bin_21,8443,0.03292668482766789,0.02964617589048348,-0.0032805089371844114,-0.09963070847715103
ev,count,0-2,bin_22,8443,0.02475423427691579,0.02641707240685827,0.0016628381299424802,0.0671738867516955
ev,count,0-2,bin_23,8443,0.022503849342650716,0.020214728880861694,-0.0022891204617890223,-0.10172128452044588
ev,count,1-0,bin_0,10561,0.03948489726351671,0.03785522511907415,-0.0016296721444425608,-0.041273303399179576
ev,count,1-0,bin_1,10561,0.03654956916958621,0.03635056124578793,-0.00019900792379828197,-0.0054448774177037725
ev,count,1-0,bin_2,10561,0.03370892907868573,0.03725064043200571,0.0035417113533199804,0.10506745393936043
ev,count,1-0,bin_3,10561,0.037401761196856356,0.03986326612862789,0.0024615049317715312,0.0658125407200991
ev,count,1-0,bin_4,10561,0.04024240128775684,0.04008003459984874,-0.0001623666879081026,-0.004034716684699933
ev,count,1-0,bin_5,10561,0.03853801723321655,0.03985478290218333,0.0013167656689667823,0.034167966166973436
ev,count,1-0,bin_6,10561,0.03948489726351671,0.03802294950041507,-0.0014619477631016425,-0.037025492388768455
ev,count,1-0,bin_7,10561,0.04062115329987691,0.040400862764511054,-0.0002202905353658538,-0.005423049752910913
ev,count,1-0,bin_8,10561,0.035602689139286055,0.037499403886612055,0.0018967147473260004,0.05327447991093056
ev,count,1-0,bin_9,10561,0.04213616134835716,0.040185663347689526,-0.0019504980006676345,-0.046290358168653685
ev,count,1-0,bin_10,10561,0.03749644919988637,0.03865257934227457,0.0011561301423881967,0.0308330566509135
ev,count,1-0,bin_11,10561,0.03550800113625604,0.03599601060524592,0.00048800946898987924,0.013743648005338971
ev,count,1-0,bin_12,10561,0.04260960136350724,0.041146226008351626,-0.0014633753551556161,-0.03434379361288547
ev,count,1-0,bin_13,10561,0.03929552125745668,0.037573669187227786,-0.001721852070228895,-0.043818023406475566
ev,count,1-0,bin_14,10561,0.0452608654483477,0.04227066957938215,-0.0029901958689655464,-0.06606581291243752
ev,count,1-0,bin_15,10561,0.0388220812423066,0.040304101547351645,0.0014820203050450453,0.03817467424775786
ev,count,1-0,bin_16,10561,0.044029921408957486,0.04112392167069272,-0.002905999738264768,-0.0660005660985252
ev,count,1-0,bin_17,10561,0.04033708929078686,0.0391550125919326,-0.0011820766988542564,-0.02930495778544554
ev,count,1-0,bin_18,10561,0.04270428936653726,0.04325541557645915,0.0005511262099218914,0.01290564058311551
ev,count,1-0,bin_19,10561,0.04374585739986744,0.046818312150058654,0.003072454750191217,0.07023418748218493
ev,count,1-0,bin_20,10561,0.04696524950288798,0.04449261679056806,-0.0024726327123199207,-0.05264813321534412
ev,count,1-0,bin_21,10561,0.04800681753621816,0.04946688139622478,0.001460063860006619,0.030413677367909082
ev,count,1-0,bin_22,10561,0.053782785721049144,0.05310238316184041,-0.0006804025592087315,-0.012650935612329953
ev,count,1-0,bin_23,10561,0.0576649938452798,0.05927881087748755,0.001613817032207747,0.027986078287596083
ev,count,1-1,bin_0,13873,0.04497945649823398,0.042924311519665234,-0.0020551449785687487,-0.045690747255904246
ev,count,1-1,bin_1,13873,0.040654508758019174,0.04280223582871527,0.002147727070696097,0.052828754701714456
ev,count,1-1,bin_2,13873,0.0429611475528004,0.04254525571741134,-0.0004158918353890581,-0.009680650054282557
ev,count,1-1,bin_3,13873,0.044186549412527934,0.04389956549414462,-0.00028698391838331144,-0.006494825285043523
ev,count,1-1,bin_4,13873,0.04224032292943127,0.04303010454996365,0.0007897816205323788,0.01869733860349094
ev,count,1-1,bin_5,13873,0.043393642326821885,0.04235951079715306,-0.0010341315296688233,-0.023831406496836523
ev,count,1-1,bin_6,13873,0.0418799106177467,0.04049128542924188,-0.0013886251885048204,-0.033157310223971385
ev,count,1-1,bin_7,13873,0.04087075614502991,0.042504941407860104,0.0016341852628301914,0.0399842189616283
ev,count,1-1,bin_8,13873,0.03964535428530239,0.039515400056758514,-0.0001299542285438729,-0.003277918204707543
ev,count,1-1,bin_9,13873,0.042024075542420526,0.04194925480251942,-7.482073990110888e-05,-0.0017804255997394228
ev,count,1-1,bin_10,13873,0.038203705038564115,0.039212542554927565,0.0010088375163634505,0.026406797857566323
ev,count,1-1,bin_11,13873,0.03214877820226339,0.037694596752059925,0.005545818549796536,0.17250479986844694
ev,count,1-1,bin_12,13873,0.043393642326821885,0.04160974017965982,-0.0017839021471620642,-0.04110975828501547
ev,count,1-1,bin_13,13873,0.03870828227492251,0.038021713230999794,-0.0006865690439227176,-0.017737006231545366
ev,count,1-1,bin_14,13873,0.040942838607366826,0.04235853461974467,0.0014156960123778428,0.03457737813330601
ev,count,1-1,bin_15,13873,0.04014993152166078,0.04044689569471827,0.00029696417305749567,0.007396380561627716
ev,count,1-1,bin_16,13873,0.04166366323073596,0.04076067223995586,-0.0009029909907801031,-0.021673346046872613
ev,count,1-1,bin_17,13873,0.037987457651553376,0.03840701629100149,0.00041955863944811295,0.011044662248697669
ev,count,1-1,bin_18,13873,0.04411446695019102,0.041819522479803,-0.0022949444703880204,-0.052022491238060464
ev,count,1-1,bin_19,13873,0.042816982628126575,0.04372237166223398,0.0009053890341074039,0.021145559040693627
ev,count,1-1,bin_20,13873,0.03870828227492251,0.04074403375830853,0.002035751483386021,0.05259214213969138
ev,count,1-1,bin_21,13873,0.044186549412527934,0.04369963299736658,-0.00048691641516135364,-0.011019561871995855
ev,count,1-1,bin_22,13873,0.04706984790600447,0.04452069868379664,-0.002549149222207829,-0.054156733782066174
ev,count,1-1,bin_23,13873,0.04706984790600447,0.04496016350098984,-0.0021096844050146335,-0.044820293645892816
ev,count,1-2,bin_0,14249,0.051652747561232365,0.051894522772663224,0.00024177521143085856,0.0046807812332585646
ev,count,1-2,bin_1,14249,0.05410906028493227,0.05280568015959095,-0.0013033801253413205,-0.024088019981826816
ev,count,1-2,bin_2,14249,0.04884553301986104,0.04961382987129202,0.0007682968514309829,0.015729111833390916
ev,count,1-2,bin_3,14249,0.043652186118324096,0.04831701359538774,0.004664827477063642,0.10686354778244346
ev,count,1-2,bin_4,14249,0.04631903993262685,0.04648519608664245,0.00016615615401559952,0.0035872106644973902
ev,count,1-2,bin_5,14249,0.04512597375254404,0.0461894906205147,0.001063516867970661,0.023567732273272083
ev,count,1-2,bin_6,14249,0.04330128430065268,0.0445006428499525,0.0011993585492998185,0.027697990225240054
ev,count,1-2,bin_7,14249,0.04772264720331251,0.04624008432236433,-0.0014825628809481822,-0.031066233074456835
ev,count,1-2,bin_8,14249,0.045266334479612605,0.043203225965872734,-0.002063108513739871,-0.045577105755471976
ev,count,1-2,bin_9,14249,0.047020843567969685,0.046045299375330924,-0.0009755441926387609,-0.020747058508820453
ev,count,1-2,bin_10,14249,0.04035370903221279,0.04165842580348811,0.0013047167712753188,0.032332016128525244
ev,count,1-2,bin_11,14249,0.03866938030738999,0.04178605137049458,0.0031166710631045855,0.08059790558652856
ev,count,1-2,bin_12,14249,0.042248578847638434,0.04398116065534044,0.0017325818077020064,0.04100923285373071
ev,count,1-2,bin_13,14249,0.03859919994385571,0.03945718968722037,0.000857989743364658,0.02222817427855093
ev,count,1-2,bin_14,14249,0.04533651484314689,0.04337419641476398,-0.00196231842838291,-0.04328339827558527
ev,count,1-2,bin_15,14249,0.038809741034458556,0.040787850269860634,0.0019781092354020785,0.050969400533895516
ev,count,1-2,bin_16,14249,0.04042388939574707,0.040272103772273665,-0.00015178562347340635,-0.003754849564014873
ev,count,1-2,bin_17,14249,0.03909046248859569,0.03666281574295971,-0.002427646745635982,-0.062103300679653695
ev,count,1-2,bin_18,14249,0.03916064285212997,0.03795422776295094,-0.0012064150891790346,-0.03080682545826535
ev,count,1-2,bin_19,14249,0.03986244648747281,0.03745862715175411,-0.0024038193357186974,-0.06030285513143612
ev,count,1-2,bin_20,14249,0.03354621376938732,0.033200697856452785,-0.0003455159129345381,-0.010299699253983753
ev,count,1-2,bin_21,14249,0.033125131588181624,0.03265873130428097,-0.00046640028390065175,-0.014079952638348278
ev,count,1-2,bin_22,14249,0.030809179591550283,0.03013747153456605,-0.0006717080569842333,-0.021802205248219457
ev,count,1-2,bin_23,14249,0.026949259597164713,0.025315464980507053,-0.0016337946166576599,-0.06062484242904947
ev,count,2-0,bin_0,3616,0.03014380530973451,0.030852983886664742,0.0007091785769302306,0.023526511322749667
ev,count,2-0,bin_1,3616,0.02959070796460177,0.03004896806027141,0.0004582600956696409,0.015486621550854405
ev,count,2-0,bin_2,3616,0.02820796460176991,0.03174676690647593,0.0035388023047060214,0.1254540111158527
ev,count,2-0,bin_3,3616,0.033185840707964605,0.03459776249932861,0.0014119217913640056,0.0425459099797687
ev,count,2-0,bin_4,3616,0.036780973451327435,0.03577510006418009,-0.0010058733871473463,-0.027347655397930857
ev,count,2-0,bin_5,3616,0.03926991150442478,0.036272181798428386,-0.002997729705996391,-0.07633655364002077
ev,count,2-0,bin_6,3616,0.03595132743362832,0.03535529002763611,-0.0005960374059922058,-0.016579009692829355
ev,count,2-0,bin_7,3616,0.030973451327433628,0.03796702526783802,0.006993573940404389,0.22579253007591313
ev,count,2-0,bin_8,3616,0.026825221238938053,0.03544188453191304,0.008616663292974988,0.32121499450925317
ev,count,2-0,bin_9,3616,0.04673672566371682,0.03855374442348803,-0.008182981240228787,-0.17508674653649287
ev,count,2-0,bin_10,3616,0.040099557522123894,0.0379776567299822,-0.0021219007921416955,-0.052915815616443936
ev,count,2-0,bin_11,3616,0.029867256637168143,0.03530641492053509,0.005439158283366944,0.18211107733939694
ev,count,2-0,bin_12,3616,0.04065265486725664,0.04081351008408575,0.00016085521682911164,0.003956819483361004
ev,count,2-0,bin_13,3616,0.03954646017699115,0.03733783522574437,-0.002208624951246782,-0.05584886590005849
ev,count,2-0,bin_14,3616,0.042588495575221236,0.04244206508182473,-0.00014643049339650716,-0.0034382640527387655
ev,count,2-0,bin_15,3616,0.045077433628318585,0.04077500114162107,-0.0043024324866975175,-0.09544537344722837
ev,count,2-0,bin_16,3616,0.04811946902654867,0.04189017030368262,-0.006229298722866053,-0.12945485162002096
ev,count,2-0,bin_17,3616,0.04092920353982301,0.0401599032626447,-0.0007693002771783086,-0.018795877042410567
ev,count,2-0,bin_18,3616,0.04424778761061947,0.04500333925876371,0.0007555516481442398,0.01707546724805982
ev,count,2-0,bin_19,3616,0.04286504424778761,0.04997007129542558,0.00710502704763797,0.1657534051887671
ev,count,2-0,bin_20,3616,0.05254424778761062,0.04823453549135947,-0.004309712296251149,-0.08202062980654819
ev,count,2-0,bin_21,3616,0.05613938053097345,0.055451391043138114,-0.0006879894878353346,-0.012255024571490492
ev,count,2-0,bin_22,3616,0.06415929203539823,0.06230896727426139,-0.0018503247611368415,-0.02883954455289146
ev,count,2-0,bin_23,3616,0.07549778761061947,0.0757174325855373,0.00021964497491783197,0.002909290217226668
ev,count,2-1,bin_0,7875,0.03415873015873016,0.03606316564632728,0.0019044354875971184,0.05575252589155133
ev,count,2-1,bin_1,7875,0.03365079365079365,0.035157375468599004,0.0015065818178053511,0.04477106345364958
ev,count,2-1,bin_2,7875,0.03936507936507937,0.03611367534251795,-0.0032514040225614174,-0.08259615057313278
