p_throws,stand,balls,strikes,n_pitchers,n_exact_pitches,n_league_pitches,sampled_ball,sampled_called_strike,sampled_hbp,sampled_in_zone,exact_ball,exact_called_strike,exact_hbp,exact_in_zone,league_ball,league_called_strike,league_hbp,league_in_zone,backoff_exact,backoff_strikes,backoff_stand,backoff_empty,draw_gap_ball,pool_gap_ball,draw_gap_called_strike,pool_gap_called_strike,draw_gap_hbp,pool_gap_hbp,draw_gap_in_zone,pool_gap_in_zone
L,R,0,0,579,327237,976406,0.47355715363599404,0.524630927473644,0.0018119188903618507,0.5184307912165262,0.4759030463296914,0.5223756618297626,0.0017212918405480006,0.517055036249978,0.46475396140287656,0.5321206499608709,0.003125388636252425,0.531004520660463,5921,831,196,0,-0.002345892693697338,0.011149084926814823,0.0022552656438814545,-0.009744988131108356,9.062704981385012e-05,-0.0014040967957044245,0.0013757549665482927,-0.013949484410485047
L,R,0,1,579,163173,497660,0.5668017756995718,0.43066380451173636,0.0025344197886920444,0.42639947956103963,0.5685280924749501,0.4284739191653988,0.0029979883596486833,0.4247915366839112,0.5554811915006135,0.4409075587986246,0.0036112497007619593,0.4383032592533055,5921,831,196,0,-0.0017263167753782671,0.013046900974336584,0.0021898853463375723,-0.012433639633225801,-0.0004635685709566389,-0.000613261341113276,0.0016079428771284543,-0.013511722569394313
L,R,0,2,579,84057,258865,0.6852089074449876,0.3096020904881924,0.005189002066820432,0.3180596585152559,0.6871812669898173,0.30843759074309185,0.004381142267089881,0.3117598022583545,0.6813490777060495,0.31548174810732643,0.0031691741866240377,0.31814652425009177,5921,831,196,0,-0.0019723595448296605,0.00583218928376783,0.0011644997451005779,-0.007044157364234582,0.0008078597997305511,0.001211968080465843,0.006299856256901437,-0.0063867219917372875
L,R,1,0,579,129221,371592,0.43780573295544684,0.5599607858925248,0.002233481152028463,0.5592952033586799,0.4644501587045923,0.5340635838628291,0.001486257432577724,0.5306215528620161,0.45524945194027727,0.5422402204252238,0.0025103276344989995,0.5416505199250791,5921,831,196,0,-0.02664442574914544,0.009200706764315003,0.0258972020296957,-0.008176636562394646,0.000747223719450739,-0.0010240702019212755,0.028673650496663816,-0.011028967063063
L,R,1,1,579,130968,385387,0.5194305547787823,0.4772696967680587,0.003299748453159162,0.47303422312753957,0.5182837331533491,0.47929983420644373,0.0024164326402078707,0.47854320852822446,0.5077655960187477,0.488987072607893,0.00324733137335922,0.4887139420893803,5921,831,196,0,0.0011468216254332253,0.010518137134601369,-0.002030137438385038,-0.00968723840144925,0.0008833158129512913,-0.0008308987331513491,-0.005508985400684896,-0.010170733561155831
L,R,1,2,579,122638,370740,0.6474659582093722,0.34935511760874566,0.0031789241818821834,0.34966779357343203,0.632093596110624,0.36395027892313214,0.003956124966244125,0.36587159251638823,0.6273383398798046,0.36938441232902414,0.003277247791171143,0.37176997356638075,5921,831,196,0,0.01537236209874826,0.004755256230819405,-0.014595161314386484,-0.005434133405891994,-0.0007772007843619413,0.0006788771750729818,-0.016203798942956205,-0.005898381049992518
L,R,2,0,579,44415,123859,0.44089460087894805,0.5578796159997828,0.0012257831212693349,0.5444029704835747,0.4217800901955816,0.5771290340908826,0.0010908757135360487,0.5721215210636877,0.41609235910454384,0.5816915783123648,0.002216062583091254,0.5818390266351254,5921,831,196,0,0.019114510683366448,0.005687731091037762,-0.019249418091099813,-0.004562544221482279,0.00013490740773328624,-0.0011251868695552054,-0.027718550580113077,-0.00971750557143769
L,R,2,1,579,68800,196062,0.4595111557836691,0.5386609934162838,0.0018278508000471399,0.5379049487915082,0.4541597211680833,0.5444331171386496,0.0014071616932686169,0.5420941279600836,0.44613734309758724,0.5513246136025794,0.002538043299833318,0.5508869643276106,5921,831,196,0,0.005351434615585793,0.00802237807049605,-0.005772123722365796,-0.006891496463929836,0.000420689106778523,-0.0011308816065647013,-0.004189179168575419,-0.008792836367527035
L,R,2,2,579,105587,313342,0.546249680092923,0.4504565178809732,0.0032938020261039317,0.4604277979815217,0.5487837904554018,0.44820783020654076,0.0030083793380557946,0.4480797619380137,0.5403016349073146,0.4566719468111729,0.003026418281512421,0.4586043364757996,5921,831,196,0,-0.0025341103624788586,0.008482155548087178,0.002248687674432426,-0.008464116604632144,0.00028542268804813715,-1.803894345662636e-05,0.012348036043508037,-0.010524574537785936
L,R,3,0,579,13804,37083,0.3956844224605316,0.6028807028426009,0.0014348746968677042,0.5952364193515132,0.3735806615054033,0.6255565531107093,0.0008627853838865703,0.6237990092733329,0.3740952760786459,0.6238501698372402,0.002054554084113892,0.6273494593209826,5921,831,196,0,0.022103760955128282,-0.0005146145732425889,-0.022675850268108477,0.0017063832734691697,0.0005720893129811339,-0.0011917687002273218,-0.028562589921819703,-0.003550450047649756
L,R,3,1,579,29113,79624,0.3864774582989554,0.613021762955377,0.0005007787456675174,0.6014208978994031,0.393937463115625,0.605011452890613,0.0010510839937637353,0.6055088658383321,0.3903200450585966,0.6075195937767438,0.0021603611646596166,0.6112478649653371,5921,831,196,0,-0.007460004816669585,0.003617418057028421,0.008010310064764048,-0.0025081408861308274,-0.0005503052480962179,-0.0011092771708958813,-0.00408796793892896,-0.00573899912700504
L,R,3,2,579,64564,185866,0.4262084481484091,0.5722655831494743,0.0015259687021165263,0.5700633840619125,0.43578120451110114,0.5627396150771893,0.0014791804117106045,0.5637731664591003,0.42742028168846635,0.5702560573199077,0.0023236609916259987,0.5753230822205244,5921,831,196,0,-0.009572756362692059,0.008360922822634786,0.009525968072285007,-0.007516442242718413,4.678829040592183e-05,-0.0008444805799153942,0.006290217602812231,-0.011549915761424168
R,L,0,0,1595,563629,690435,0.48417266194834335,0.514209373275972,0.0016179647756850248,0.5074947602932476,0.48975258560256485,0.5083583660246043,0.0018890483728265935,0.5037385204091294,0.4858585922037293,0.5117563800236734,0.0023850277725973525,0.5100538066581213,15829,2471,840,9,-0.005579923654221497,0.00389399339883556,0.005851007251367779,-0.0033980139990691383,-0.0002710835971415687,-0.0004959793997707589,0.0037562398841182176,-0.006315286248991914
R,L,0,1,1595,274075,338833,0.5782194279191771,0.41885286417568135,0.0029277079051420064,0.41724356097962856,0.5748954294307791,0.4218530413160777,0.0032515292531492554,0.42229834114639997,0.5687471131131729,0.42777568882927425,0.003477198057552737,0.4298489226256002,15829,2471,840,9,0.003323998488398039,0.006148316317606151,-0.003000177140396354,-0.005922647513196544,-0.00032382134800724906,-0.00022566880440348137,-0.005054780166771411,-0.007550581479200236
R,L,0,2,1595,138751,172256,0.6928806139633681,0.3034893481030397,0.003630037933592572,0.31815678034450756,0.6878011435967859,0.3078474194592292,0.0043514369439815286,0.3143081713876339,0.6801871560139159,0.3158273084465946,0.003985535539489505,0.3226592977893368,15829,2471,840,9,0.005079470366582184,0.007613987582870019,-0.004358071356189541,-0.007979888987365402,-0.0007213990103889564,0.0003659014044920233,0.003848608956873667,-0.00835112640170288
R,L,1,0,1595,231610,280589,0.46322909309085913,0.5349262799935048,0.0018446269156358556,0.5346159250292013,0.4708484258136513,0.5275889761390952,0.0015625980472538186,0.52421419765527,0.4691928064993328,0.5289104708941028,0.001896722606564398,0.5279572613324115,15829,2471,840,9,-0.007619332722792138,0.0016556193143184572,0.007337303854409671,-0.0013214947550076461,0.000282028868382037,-0.0003341245593105795,0.010401727373931302,-0.0037430636771415005
R,L,1,1,1595,229565,280377,0.5225714638194847,0.47503527211934954,0.0023932640611660054,0.48345809714327004,0.524513372544678,0.472966127118053,0.0025205003372702236,0.47454051782808815,0.520676316187366,0.4765387185644514,0.0027849652481826,0.47955788099594476,15829,2471,840,9,-0.0019419087251932865,0.0038370563573120187,0.002069145001296513,-0.0035725914463983766,-0.00012723627610421824,-0.0002644649109123762,0.00891757931518189,-0.005017363167856614
R,L,1,2,1595,210417,259292,0.6346725057531968,0.36047381535568385,0.004853678891119197,0.3732432218417586,0.6343985870454573,0.3617626234033444,0.00383878955119704,0.366814036818474,0.6286454322776913,0.36762877278339307,0.0037257949389156125,0.3733512796383999,15829,2471,840,9,0.00027391870773951776,0.0057531547677659445,-0.0012888080476605723,-0.005866149380048646,0.001014889339922157,0.00011299461228142732,0.0064291850232846,-0.006537242819925904
R,L,2,0,1595,82388,98907,0.431542925673513,0.5674262945106121,0.001030779815874681,0.5622767242374529,0.4309819026622556,0.567856697342513,0.0011613999952320188,0.5642524780628365,0.43236107798995915,0.5661194352569553,0.001519486753085549,0.5645202058499399,15829,2471,840,9,0.0005610230112573777,-0.0013791753277035412,-0.0004304028319008779,0.0017372620855576892,-0.0001306201793573377,-0.00035808675785353023,-0.0019757538253836193,-0.00026772778710337786
