cluster,n,stand_frac_L,ev_p90_mean,ev_p90_z,pull_rate_mean,pull_rate_z,contact_rate_mean,contact_rate_z,whiff_rate_mean,whiff_rate_z,chase_rate_mean,chase_rate_z,woba_level_mean,woba_level_z,obs_platoon_diff_mean,obs_platoon_diff_z,example_hitters
0,724,0.4488950276243094,100.9357320441989,-0.43835313577735285,0.4157273775948427,-0.1580060654181043,0.7797221175951347,0.3629567071467258,0.22027788240486523,-0.36295670714672645,0.29776994992953554,0.12167229736204596,0.2775740297010072,-0.12959280248406765,0.01818437851808008,-0.07381765586594927,Torii Hunter; Aramis Ramírez; Adrian Beltré; Jayson Werth; A. J. Pierzynski
1,769,0.4343302990897269,104.02816644993499,0.4127017819282249,0.44335059016385414,0.14875993675254515,0.7256441580046034,-0.34171736797689184,0.2743558419953966,0.3417173679768918,0.2815021310348782,-0.11455233197675159,0.293031920878342,0.12200934850255489,0.035126839856980424,0.06949802710916417,David Ortiz; Alex Rodriguez; Carlos Beltrán; Michael Cuddyer; Josh Hamilton
