batter,name,stand,stratum,log_prior_pa,level_query,woba_level
664761,Alec Bohm,R,high,7.516433302915632,0.34136569028551045,0.317647795318454
664770,Nathan Lukes,L,low,3.4657359027997265,0.2815192628255895,0.266
664774,Lamonte Wade,L,medium,7.1316985104669115,0.3305849279258093,0.3324552
664874,Seby Zavala,R,medium,6.226536669287466,0.26310673343211144,0.2739366336633663
664901,Danny Mendick,R,medium,6.2422232654551655,0.2841478909612869,0.2867212475633528
664913,Seth Brown,L,medium,7.186901020411631,0.3164977851397886,0.3143626040878123
664954,Brett Sullivan,L,low,4.465908118654584,0.27297679437669375,0.2325465116279069
664983,Jake Mccarthy,L,medium,6.591673732008658,0.2762783583003544,0.3147472527472527
665019,Kody Clemens,L,low,5.62040086571715,0.2919672260025281,0.2529054545454545
665120,Jared Walsh,L,medium,7.200424892944957,0.31274157351102844,0.3156415235250187
665155,Nick Maton,L,low,6.2285110035911835,0.3129237950875589,0.294998023715415
665161,Jeremy Peña,R,medium,7.076653815443951,0.3137444875450659,0.3094488588334741
665487,Fernando Tatís,R,medium,7.496652438168283,0.35330748390241284,0.3754253192670738
665489,Vladimir Guerrero,R,high,7.946263643580541,0.38264884208007055,0.360020538243626
665506,Cristian Pache,R,medium,6.045005314036012,0.2840479418601277,0.2250166270783848
665561,Rafael Marchán,L,low,4.189654742026425,0.27791479489662896,0.3203538461538461
665742,Juan Soto,L,high,8.104099056143582,0.38386649946804524,0.3999860901118838
665750,Leody Taveras,L,medium,7.097548850614793,0.3120031780189863,0.2934470198675497
665804,Miguel Amaya,R,low,5.049856007249537,0.298488076013476,0.3103935483870967
665828,Oswaldo Cabrera,L,low,6.208590026096629,0.3036776333866926,0.2785262096774193
665833,Oneil Cruz,L,medium,6.016157159698354,0.3256883666188216,0.3240562347188264
665839,Enmanuel Valdez,L,low,5.003946305945459,0.30291435196557126,0.3282364864864865
665862,Jazz Chisholm,L,medium,7.081708586105575,0.3116492081584879,0.323888141295206
665877,José Fermín,R,low,4.0943445622221,0.28884935299648656,0.2811016949152543
665923,Esteury Ruiz,R,medium,6.257667587882639,0.26345699716989973,0.2831938579654511
665926,Andrés Giménez,L,medium,7.313220387090301,0.2854177141983071,0.3258912608405603
666018,Jonathan Aranda,L,low,5.241747015059643,0.2934689449668778,0.2900159574468084
666023,Freddy Fermin,R,low,5.488937726156687,0.3063989764516709,0.3237427385892116
666134,Nolan Jones,L,medium,6.244166900663736,0.30410145019948787,0.3773910505836576
666135,Alex Kirilloff,L,medium,6.555356891810665,0.30301689971832757,0.318522792022792
666139,Josh Lowe,L,medium,6.548219102762372,0.3046433725504121,0.3333342898134864
666149,Tyler Fitzgerald,R,low,3.5553480614894135,0.28542307051465704,0.3099117647058823
666150,Dominic Fletcher,L,low,4.605170185988092,0.2796925333326705,0.3397272727272727
