pitcher,p_throws,fb_ivb,fb_run,fb_spin,si_share,rel_height,extension,rel_side,off_share,velo_gap,mix_depth,brk_sweep,zone_rate,glove_side,fb_up,brk_down,brk_height,off_down
430613,R,5.28,14.074137931034482,1986.8695652173913,0.9913793103448276,6.177466666666667,6.171621621621622,1.8095333333333334,0.09333333333333334,5.972312373225151,1.6323273360417874,,0.47333333333333333,-3.825764018143399,0.25,,,
430630,R,18.08723926380368,4.73079754601227,2209.14657980456,0.003067484662576687,5.924491682070241,5.4879446640316205,0.8599630314232902,0.18484288354898337,8.138657440433732,2.315899002207645,6.778252427184466,0.47689463955637706,-0.39659060221539266,0.3558282208588957,0.33980582524271846,2.0377964222730514,0.46
430634,L,8.713684210526315,15.00842105263158,2240.7755102040815,1.0,6.069431818181818,5.706493506493506,3.999318181818182,0.11363636363636363,8.315789473684205,2.0432717678100265,6.217142857142857,0.5909090909090909,0.19373137793965797,0.2631578947368421,0.42857142857142855,1.5879110665235594,
430641,R,11.53,9.8298,2299.47907239819,0.48388888888888887,6.001278390655418,5.5978515625,2.501187540558079,0.004542504866969501,9.516951291384984,3.6081864414248104,4.7838202247191015,0.5214146658014276,0.11703241248541657,0.30944444444444447,0.2520064205457464,2.0742281166205347,
430661,R,13.877735399284862,8.98927294398093,2235.4794437726723,0.42491060786650775,6.171261992619926,6.617949666913398,2.1591549815498157,0.06494464944649446,7.300067910302957,3.4100111065298226,6.630906892382105,0.4306273062730627,-0.5359969358625243,0.2896305125148987,0.585247883917775,1.3569819389614688,0.3977272727272727
430911,R,17.660061919504642,7.454117647058823,2260.2981366459626,0.0,6.029917864476387,5.6187628865979375,1.674312114989733,0.059548254620123205,9.856403382919282,1.9691389287878913,0.9092682926829269,0.5215605749486653,-1.0049114954781984,0.4891640866873065,0.2845528455284553,2.2268870284706552,0.2413793103448276
430912,R,12.935347280334728,10.9418410041841,2415.487568478719,0.2397489539748954,5.971001092896175,5.2544815465729355,2.3417158469945356,0.12568306010928962,8.817287515678402,3.986470593276912,9.230884184308842,0.4848087431693989,0.13525966686499016,0.4092050209205021,0.3044831880448319,2.0340039381222614,0.3408695652173913
430935,L,14.326568191596158,11.001451312204216,2076.5354399188286,0.39337444428509966,6.168929195498706,6.2706847963928425,2.583375270846439,0.20521423079611378,8.259331849197764,4.744489402445162,5.650128331688055,0.47221639756762424,0.29618413432136076,0.3473397389932597,0.43632773938795655,1.7556958490575343,0.45095367847411444
431148,L,17.062696485623004,13.03591054313099,2201.888781431335,0.8913738019169329,5.9519916333212075,5.695165720563999,1.1720007275372863,0.18734085121862495,11.430234705552195,3.148329983433462,-0.41951219512195126,0.48090214623499455,-0.5765435451040506,0.27987220447284344,0.3333333333333333,1.9491051916634914,0.38543689320388347
431162,R,8.644595744680851,11.261617021276596,2019.145922746781,0.8340425531914893,6.286404199475065,5.432275132275133,1.4335433070866141,0.15485564304461943,9.184508889536573,3.067840311093264,6.73609756097561,0.4461942257217848,-1.1497178212100232,0.34893617021276596,0.2804878048780488,2.0713200953292352,0.3728813559322034
432934,R,21.849102682701204,4.216262719703978,2390.210775047259,0.0,6.707210475732821,5.969538686844032,0.5379336857280154,0.0245074483421432,5.866557770582787,2.094107037077334,4.7610348468848995,0.4608361364728496,0.7821311264935166,0.5319148936170213,0.37486800422386485,1.9017983491662755,0.4117647058823529
433579,L,18.21326042378674,12.121066302118933,2336.064673157163,0.24470266575529734,6.416904761904761,5.855159590951348,0.7321916971916972,0.2890720390720391,8.244222085575458,4.107909318202348,4.24,0.5021367521367521,0.06978422447540734,0.2993848257006152,0.40852130325814534,1.8538595836973888,0.4033790918690602
