batter,cosine_real,cosine_null
543294,0.9859142582683984,-0.1428450963646604
543302,0.9660522318229929,0.015191846417827795
543305,0.9876502730462304,0.2389930220274859
543308,0.9639073910240655,0.005680180678024699
543309,0.9400482491804107,0.21282724284920698
543321,0.9684266433503878,-0.25498329425381544
543329,0.9703844011691383,0.3344022568075661
543333,0.9477591596276048,0.08581466943835504
543362,0.9731622607534249,-0.04460964267556808
543376,0.9821341077576926,0.14012864492464536
543377,0.9788953613333937,0.15467734715420867
543401,0.9126350833020609,-0.07313649432628833
543408,0.9870400914537076,0.13449251237487578
543432,0.9733314928565389,-0.15614411948506546
543434,0.9504092463400005,0.43687661517217014
543459,0.9747519254644332,-0.08583143199085594
543482,0.9720667245823086,0.2913329992395145
543484,0.9231994116877674,0.2995265135391906
543510,0.9347947920668305,0.22530838391402835
543543,0.941125431700562,-0.13781740284830166
543569,0.9770373198502185,-8.641122450036426e-05
543590,0.9587729474696676,0.35901979220178315
543592,0.9745683806157863,-0.03253069063768021
543611,0.9834011277709597,0.16481586291564757
543633,0.9488659663106458,0.0245297299860774
543685,0.9655963191233025,0.16346239476999935
543698,0.9616061385167866,0.17064413575174264
543699,0.9873937005525766,-0.11338040843720548
543706,0.9871842436727456,0.11589611431963465
543734,0.9874028642722741,-0.017386819376557353
543742,0.9804583351844858,-0.11894864952522657
543760,0.9402410952048192,0.34884231372100527
543768,0.9617850651878981,-0.1288574859712716
543776,0.994056787700712,-0.16782413887215455
543807,0.9640074958637486,-0.09782439492483763
543829,0.963636265823929,0.19308064789286758
543877,0.9620683687558669,0.15053416780843468
543901,0.9692251263139524,-0.19562470642700686
543921,0.9649911460118576,-0.15057208287969334
543939,0.9646234361823773,0.15514500744643725
543942,0.9742991518362513,0.0728683765609463
544369,0.9598015024796815,0.2871405820818708
544725,0.9750898387546835,0.22047959530613503
544925,0.9833751277028778,0.23349636092020307
544931,0.9747633817394339,0.016356863604030186
545121,0.9510426752983472,-0.02595362193027881
545337,0.9803815692240664,-0.12758354046841663
545338,0.962558884810019,0.2871445671655643
545341,0.9264632363004265,0.3318952836312513
545346,0.964932219823431,0.13483258984736843
545350,0.9526867023586195,-0.07629334337923613
545358,0.9841441197250116,0.28048282607402125
545361,0.9663369344151596,0.0253685194885059
545404,0.9514211521057829,0.1837263472679882
546318,0.9780480559670757,0.34947901973932843
546990,0.9510481416275782,0.04645324551729719
546991,0.9681652605178639,-0.48551274407574135
547004,0.9777101950150618,0.41510886104444167
547170,0.9488018950964882,0.35732363830426905
547172,0.9629475336777333,0.3704457887780215
547173,0.9724074984815144,0.18053106879291245
547176,0.9577277681632073,0.10099073635509352
547179,0.9692320326814735,-0.10684751459324364
547180,0.9765709243477263,-0.06612107720446347
547379,0.9520995132848247,0.22355155618362904
547912,0.9858744005628448,-0.012512937478750444
547943,0.9811231906307281,-0.18480889279551427
547957,0.939502536190997,-0.34101362284394726
547982,0.9780387751417199,0.10378554471807874
547989,0.9705936804866906,0.15770254009514312
552662,0.987591180385107,0.41316942134768403
553869,0.9922219140645769,0.2910132724436243
553882,0.955419319464694,-0.08541009552420971
553883,0.9752036025063858,-0.19646724477448638
553902,0.9700829113615289,0.0457709114544419
553988,0.9803079270835969,0.041362076530084585
553993,0.959470787443006,0.1510621552557338
554054,0.9699962275243985,-0.010740056784210111
554429,0.9745812332117527,-0.26330490249872274
554430,0.9862376470918829,0.2839129590954825
570256,0.9584828173627739,0.14550537716631054
570267,0.97512180335083,0.06807427836487727
570481,0.9766591438979536,-0.10383510670974763
570482,0.9666388486656454,0.1301338928589723
570489,0.9809534738838155,0.12242229647925945
570560,0.918347237095937,-0.08483790078127422
570615,0.9912916338788482,0.27601829460796123
570632,0.9888657356439214,-0.04318738825281149
570639,0.9598315502181332,0.29628328404210313
570717,0.9736892112632836,0.21384463408787147
570731,0.9572997525180484,-0.06377042314262625
570799,0.98578751896957,-0.07966317609938418
571431,0.9679660498283906,0.20755142475273283
571437,0.9473361128994433,0.19658210525791806
571448,0.9175949680336757,-0.0589810693138577
571466,0.9510666200056379,0.2655310898891311
571467,0.9573150550579322,0.019883245176082337
571473,0.8939316661075365,-0.1299730370624262
571506,0.9380591932301703,0.08802344522920025
571539,0.7672732255778816,0.120352366990651
571553,0.9646929031044769,0.06906404746996295
