batter,name,stand,stratum,log_prior_pa,level_query,woba_level
607732,Jacob Stallings,R,medium,7.313220387090301,0.3075274300577526,0.2866490993995997
608070,José Ramírez,L,high,8.525756422076725,0.3607769795902654,0.3627138040460134
608324,Alex Bregman,R,high,8.339261982923576,0.35087035283665813,0.3681536806883365
608336,Joey Gallo,L,high,8.046549357283078,0.34137653212777663,0.3367664958360025
608348,Carson Kelly,R,high,7.297091005160418,0.3124274033472061,0.2947484745762712
608369,Corey Seager,L,high,8.262816937670928,0.37381788297916707,0.36896955624355
608385,Jesse Winker,L,high,7.722234744709607,0.332654300273063,0.3536034559149313
608596,Tom Murphy,R,high,6.917705609835305,0.297200468291559,0.3264747274529237
608671,Travis Jankowski,L,medium,7.3031700512368,0.2750919665801618,0.2890316711590296
608701,Rob Refsnyder,R,high,6.932447891572509,0.33520270072387653,0.303224609375
608841,Joey Meneses,R,medium,6.79794041297493,0.34180101954954123,0.336004469273743
609280,Miguel Andújar,R,medium,7.020190708311925,0.3278745862075033,0.3199499105545617
613564,Jason Vosler,L,low,5.54907608489522,0.2812483164898527,0.2936796875
620443,Luis Torrens,R,medium,6.684611727667927,0.30834607804376346,0.2798886107634543
621020,Dansby Swanson,R,high,8.289288323000317,0.3296738115934078,0.3166592964824121
621028,Kevin Newman,R,high,7.5485559791698735,0.30210123515856757,0.287322614654718
621035,Chris Taylor,R,high,8.123261319121745,0.3142495590710125,0.32957757342035
621043,Carlos Correa,R,high,8.382518288089635,0.351096040133992,0.3505262073701076
621311,David Dahl,L,medium,7.1252830915107115,0.2703332321329483,0.3288913043478261
621438,Tyrone Taylor,R,medium,6.879355804460439,0.32712236264441963,0.3191668383110195
621439,Byron Buxton,R,high,7.81156848934518,0.32360039936896545,0.3250883306320907
621458,Edwin Ríos,L,low,5.783825182329737,0.3069991118084062,0.3216018518518518
621466,Dj Stewart,L,medium,6.687108607866515,0.3033474297732648,0.3273757802746567
621493,Taylor Ward,R,high,7.317212408359839,0.3440106147132991,0.3321255813953488
621512,Tomás Nido,R,medium,6.669498089857879,0.2686285176192891,0.2420673443456162
621545,Zach Remillard,R,low,5.049856007249537,0.23422850621896255,0.2704322580645161
621550,Patrick Wisdom,R,medium,7.165493475060845,0.3238680142507637,0.3281353441608662
621563,Joey Wendle,L,medium,7.734121303328305,0.3010428131202416,0.3015350262697023
621566,Matt Olson,L,high,8.229511118964457,0.3695067779407807,0.367175246732462
622110,Matt Duffy,R,high,7.8160138391590275,0.31504316382824293,0.3116228317870109
622268,Donovan Walton,L,low,5.187385805840755,0.27852265022469797,0.2336348314606741
622534,Manuel Margot,R,high,7.949797216161852,0.3183858721260324,0.2998126323218066
622569,Pablo Reyes,R,medium,6.226536669287466,0.322295947875587,0.2996158415841584
622761,Jorge Mateo,R,medium,7.010311867307229,0.30508376367418744,0.2759557362240289
623168,Tyler Heineman,L,low,5.6240175061873385,0.2646526087147564,0.2651086956521739
