batter,embedding_index,n_pitches,swing_rate,stand,whiff_rate,contact_rate,chase_rate,zone_swing_rate,ev_mean,ev_p90,la_mean,bat_speed_mean,pull_rate,woba_level,prior_pa_L,prior_pa_R,n_pa_L,n_pa_R,log_prior_pa,stratum,obs_platoon_diff,name,stand_names,mean_cosine_real,mean_cosine_null
488771,322,7553,0.4439295644114921,L,0.3095735162541008,0.6904264837458992,0.2253333333333333,0.6594793584012622,89.19707602339182,104.5,13.530214424951268,,0.4596211365902293,0.3001797631862217,453.0,1405.0,453.0,1405.0,7.527793987721444,high,0.074482989638079,Jason Castro,L,0.8922035766068188,0.005725154044690768
488810,323,697,0.5251076040172167,R,0.2158469945355191,0.7841530054644809,0.3387622149837133,0.6717948717948717,85.204,102.08,9.72,,0.36,0.2245277777777777,44.0,136.0,44.0,136.0,5.198497031265826,low,0.0491443850267379,Tony Cruz,R,0.9029405443176304,0.1630388506777208
488818,324,1639,0.4673581452104942,R,0.2571801566579634,0.7428198433420365,0.3429895712630359,0.6056701030927835,85.09078014184396,99.68,14.25177304964539,,0.3835125448028674,0.2710159453302961,202.0,237.0,202.0,237.0,6.0867747269123065,medium,0.0143305343192547,Chase D'Arnaud,R,0.885833202413466,-0.05430464966888781
488852,325,149,0.3825503355704698,L,0.4035087719298246,0.5964912280701754,0.189873417721519,0.6,85.10000000000001,101.6,12.789473684210526,,0.631578947368421,0.2512631578947368,3.0,35.0,3.0,35.0,3.6635616461296463,low,0.0241714285714285,Allan Dykstra,L,0.9388326866317301,-0.14787346520043163
488862,326,5283,0.4857088775317055,R,0.1597817614964926,0.8402182385035074,0.2591337099811676,0.7146118721461188,89.38769874476988,103.5,2.8418410041841,,0.3700173310225303,0.3328071661237785,378.0,1157.0,378.0,1157.0,7.336936913707618,medium,0.0288993680061095,Yunel Escobar,R,0.8357176493177214,0.015879955639656173
488912,327,1007,0.4716981132075472,R,0.1978947368421052,0.8021052631578948,0.3046218487394957,0.6214689265536724,86.8342541436464,101.6,10.828729281767956,,0.4055555555555555,0.2196150943396226,60.0,205.0,60.0,205.0,5.583496308781699,low,0.0960699186991869,Tuffy Gosewisch,R,0.8526202533584766,0.008838134176080849
488984,328,4,1.0,R,0.5,0.5,1.0,1.0,99.7,99.7,9.0,,1.0,0.879,1.0,0.0,1.0,0.0,0.6931471805599453,low,,Tommy Hunter,R,0.9082252362245431,0.027593124533597177
489067,329,50,0.48,L,0.0416666666666666,0.9583333333333334,0.3,0.75,81.7,94.56,0.3,,0.5,0.1883846153846153,2.0,11.0,2.0,11.0,2.6390573296152584,low,-0.2979545454545454,Ryan Lollis,L,0.8923452327585754,-0.0006032140023373572
489119,330,337,0.5459940652818991,L,0.217391304347826,0.782608695652174,0.3924050632911392,0.6815642458100558,84.53428571428572,98.45,-4.828571428571428,,0.2727272727272727,0.2097368421052631,10.0,47.0,10.0,47.0,4.060443010546419,low,0.2543617021276596,Wade Miley,L,0.9330411901013399,0.2823861421110591
489138,331,1537,0.5048796356538712,R,0.2577319587628865,0.7422680412371134,0.3236409608091024,0.6970509383378016,88.33686131386861,102.57,16.54014598540146,,0.4740740740740741,0.2723375,138.0,262.0,138.0,262.0,5.993961427306569,medium,-0.0204621639561898,Tyler Moore,R,0.7889842197446028,-0.15866815048501864
489149,332,7495,0.4701801200800534,L,0.2272985244040862,0.7727014755959137,0.2701552328492739,0.6983718937446444,89.33225039619651,106.19,15.29635499207607,,0.5083612040133779,0.3177921875,467.0,1453.0,467.0,1453.0,7.560601162768557,high,0.0503037605132112,Logan Morrison,L,0.8283085735815165,-0.12017054898578229
489232,333,827,0.3748488512696493,R,0.3290322580645161,0.6709677419354839,0.1933962264150943,0.56575682382134,91.65043478260868,105.86,17.182608695652174,,0.4464285714285714,0.2842634146341463,56.0,149.0,56.0,149.0,5.327876168789581,low,0.0759475071907957,Anthony Recker,R,0.8765467303699104,-0.12293372035982157
489267,334,2807,0.4463840399002494,R,0.3248204309656823,0.6751795690343176,0.2374397797660013,0.670605612998523,88.05397590361446,103.2,15.301204819277109,,0.4797979797979798,0.2938739255014326,316.0,382.0,316.0,382.0,6.54965074223381,medium,0.028696914971171,Adam Rosales,R,0.8804830867109847,0.01201211258685695
489305,335,428,0.4462616822429907,R,0.2513089005235602,0.7486910994764397,0.235576923076923,0.6454545454545455,90.24857142857144,102.54,7.814285714285714,,0.4246575342465753,0.2651696428571428,16.0,96.0,16.0,96.0,4.727387818712341,low,-0.0897395833333332,Xavier Scruggs,R,0.9083730674219681,-0.028478302365009388
489365,336,731,0.4336525307797537,L,0.1798107255520504,0.8201892744479495,0.2419354838709677,0.6323119777158774,85.44384615384615,98.3,11.83846153846154,,0.4728682170542636,0.2210430107526881,51.0,135.0,51.0,135.0,5.231108616854587,low,-0.0481359477124183,Josh Thole,L,0.8702557086359831,-0.31937752237724537
491676,337,3577,0.4861615879228403,R,0.2679700977573318,0.7320299022426682,0.276013143483023,0.7053112507138778,86.30691927512356,103.2,11.322899505766063,,0.3903281519861831,0.2852511013215859,371.0,537.0,371.0,537.0,6.812345094177479,medium,-0.0265306007719837,Gorkys Hernández,R,0.9305847467682953,-0.09135760452944938
491696,338,2276,0.4806678383128295,R,0.1901279707495429,0.8098720292504571,0.3253012048192771,0.6427289048473968,86.42702127659574,100.7,11.646808510638298,,0.350561797752809,0.2523666121112929,181.0,430.0,181.0,430.0,6.416732282512326,medium,0.0531368495438777,Jesús Sucre,R,0.9082378210108769,0.12873599487109216
492802,339,407,0.5823095823095823,R,0.1814345991561181,0.8185654008438819,0.4669811320754717,0.7076923076923077,81.56095238095237,96.92,6.219047619047619,,0.3883495145631068,0.2124375,33.0,95.0,33.0,95.0,4.859812404361672,low,-0.0570564593301435,Juan Graterol,R,0.9540000734283904,0.10818524423801491
492841,340,614,0.5293159609120521,L,0.2461538461538461,0.7538461538461538,0.3725490196078431,0.685064935064935,86.34684684684684,100.6,11.81981981981982,,0.3465346534653465,0.2471685393258427,56.0,122.0,56.0,122.0,5.187385805840755,low,0.0127778103044496,Michael Martínez,L,0.9092673720443329,0.026492391200958268
493114,341,4538,0.4616571176729837,L,0.1083532219570405,0.8916467780429594,0.2571950662402923,0.6521924223073648,86.2583247156153,98.7,3.0641158221303,,0.3876050420168067,0.3219550653594771,284.0,940.0,284.0,940.0,7.110696122978827,medium,0.0369099940065926,Nori Aoki,L,0.8710764142029994,-0.029780146834584492
493128,342,224,0.4107142857142857,L,0.2391304347826086,0.7608695652173914,0.209090909090909,0.6052631578947368,85.36451612903227,96.6,3.838709677419355,,0.303030303030303,0.330051724137931,13.0,45.0,13.0,45.0,4.07753744390572,low,-0.0981863247863247,Munenori Kawasaki,L,0.9272470114490181,0.14967399620503188
493193,343,1266,0.4739336492890995,R,0.2266666666666666,0.7733333333333333,0.3063209076175041,0.6332819722650231,87.51596244131456,103.18,6.845070422535211,,0.3686635944700461,0.3181238095238095,172.0,143.0,172.0,143.0,5.755742213586912,medium,0.033960278093999,Dae-Ho Lee,R,0.9064979877309925,0.08334880719833013
493316,344,6945,0.4833693304535637,R,0.2207327971403038,0.7792672028596962,0.3441295546558704,0.6425925925925926,91.45083333333334,107.5,15.4025,,0.4273356401384083,0.3641420222092343,387.0,1324.0,387.0,1324.0,7.445417556701687,medium,-0.0196347611575603,Yoenis Céspedes,R,0.8989156041106685,-0.19934902519461656
493329,345,12684,0.4805266477451907,R,0.1404429860541427,0.8595570139458573,0.3218647602025618,0.6589614740368509,89.22795662487293,103.6,13.111148763131142,69.33787878787878,0.4110797459421312,0.3267862658576944,1103.0,2523.0,1103.0,2523.0,8.196161139282902,high,0.0133368926097491,Yuli Gurriel,R,0.9035815722363082,-0.143607487879263
493343,346,359,0.5125348189415042,R,0.1902173913043477,0.8097826086956522,0.3796791443850267,0.6569767441860465,85.69876543209877,101.7,9.876543209876544,,0.4189189189189189,0.2929537037037037,21.0,87.0,21.0,87.0,4.6913478822291435,low,-0.1784646962233169,Héctor Olivera,R,0.906278252475402,-0.03706352920525019
493351,347,4006,0.4847728407388916,R,0.1529351184346035,0.8470648815653965,0.3193359375,0.6578140960163432,84.61786492374728,99.1,8.75599128540305,,0.4324009324009324,0.2721721677074041,274.0,847.0,274.0,847.0,7.022868086082641,medium,0.0605949292910142,Alexei Ramírez,R,0.8667777946805362,0.046908477423849015
493472,348,1246,0.4125200642054574,R,0.2101167315175097,0.7898832684824902,0.1912751677852349,0.6153846153846154,87.5295918367347,101.9,8.857142857142858,,0.4444444444444444,0.2655379537953795,85.0,218.0,85.0,218.0,5.717027701406222,low,-0.0175574203993523,Eric Campbell,R,0.9022997904864589,-0.04686800019050952
493596,349,3267,0.4716865625956535,R,0.208955223880597,0.7910447761194029,0.2763975155279503,0.6614363307181653,86.24893238434164,101.6,12.724199288256228,,0.4349442379182156,0.2686581196581196,264.0,555.0,264.0,555.0,6.709304340258298,medium,-0.0077738124488124,Gordon Beckham,R,0.8981647762083997,-0.007872848380838748
499624,350,1496,0.5006684491978609,R,0.2870493991989319,0.7129506008010681,0.3073878627968338,0.6991869918699187,89.67470817120623,104.8,9.089494163424124,,0.3346303501945525,0.3596734693877551,109.0,283.0,109.0,283.0,5.973809611869261,low,0.004734852659902,Chris Colabello,R,0.9093877492934536,-0.07349797026203647
499864,351,55,0.509090909090909,R,0.3571428571428571,0.6428571428571429,0.3333333333333333,0.6785714285714286,83.26,97.7,22.0,,0.3333333333333333,0.092235294117647,8.0,9.0,8.0,9.0,2.8903717578961645,low,-0.0120138888888888,Luis Jiménez,R,0.9322222129170052,0.10862922769915434
500135,352,1802,0.5344062153163152,R,0.3250259605399792,0.6749740394600208,0.4191321499013806,0.682741116751269,87.601775147929,102.9,14.872781065088756,,0.513677811550152,0.2723239436619718,127.0,370.0,127.0,370.0,6.210600077024653,medium,0.0418294317939987,Ronny Rodríguez,R,0.9276138036166437,-0.16848640181108404
500207,353,69,0.4782608695652174,R,0.1515151515151515,0.8484848484848485,0.34375,0.5945945945945946,83.93684210526315,98.78,6.0,,0.4375,0.0925238095238095,2.0,19.0,2.0,19.0,3.091042453358316,low,-0.1022631578947368,Jhonatan Solano,R,0.9141311481804607,0.14389686574371904
500208,354,7425,0.5092255892255892,L,0.1459931235122983,0.8540068764877017,0.3405151064883606,0.7103631532329495,87.1115732368897,102.5,13.104882459312838,,0.4893890675241157,0.3127208194378275,584.0,1515.0,584.0,1515.0,7.649692623711514,high,0.0403187508476874,Yangervis Solarte,L,0.8624785128694452,0.09681900195521013
500743,355,12039,0.4743749480853891,R,0.1551392050428996,0.8448607949571003,0.3026681944671796,0.651264755480607,86.02151802656547,101.1,9.653889943074004,67.1436305732484,0.3432547352145342,0.2941065821256038,921.0,2391.0,921.0,2391.0,8.105609402299896,high,0.0352582948815931,Miguel Rojas,R,0.8981809374049194,-0.06499882755236928
500779,356,495,0.4646464646464646,R,0.4217391304347826,0.5782608695652174,0.319634703196347,0.5797101449275363,81.80163934426228,97.1,-12.0,,0.2372881355932203,0.0775188679245283,19.0,87.0,19.0,87.0,4.672828834461906,low,-0.0944482758620689,Jose Quintana,R,0.9677699729022352,0.1288788441691101
500871,357,16743,0.5131099563996894,L,0.2204632755208939,0.779536724479106,0.341755019174374,0.7059794337945918,86.99485844451677,102.0,17.934244791666668,66.83936170212766,0.4624335106382978,0.3169809035863996,1355.0,2939.0,1355.0,2939.0,8.365206834418355,high,-0.0161802229590856,Eduardo Escobar,L,0.901272715273077,0.041913839694651386
500874,358,5609,0.4307363166339811,R,0.2052980132450331,0.7947019867549668,0.2648539778449144,0.6186311787072243,90.18508230452674,105.69,8.339506172839506,,0.3094462540716612,0.3455050724637681,344.0,1036.0,344.0,1036.0,7.2305631534092925,medium,0.0548665821136751,José Martínez,R,0.9006316171189569,0.04366641152968542
500887,359,30,0.4666666666666667,R,0.3571428571428571,0.6428571428571429,0.2352941176470588,0.7692307692307693,91.2,91.2,23.0,,0.0,0.1151666666666666,0.0,6.0,0.0,6.0,1.9459101490553132,low,,Josmil Pinto,R,0.8825361987127864,0.13008425574144006
501213,360,225,0.4577777777777778,R,0.2718446601941747,0.7281553398058253,0.2545454545454545,0.6521739130434783,88.55555555555556,106.0,4.916666666666667,,0.4857142857142857,0.1912333333333333,29.0,31.0,29.0,31.0,4.110873864173311,low,-0.1585606229143492,Moisés Sierra,R,0.8553500437234647,-0.023672419410991612
501245,361,31,0.4838709677419355,R,0.3333333333333333,0.6666666666666666,0.3125,0.6666666666666666,85.74,97.32,-3.6,,0.4,0.395875,6.0,2.0,6.0,2.0,2.1972245773362196,low,-0.0595,Alfredo Marte,R,0.7360949348474307,-0.0005209820090352757
501255,362,545,0.5321100917431193,L,0.1655172413793103,0.8344827586206897,0.3785714285714285,0.6943396226415094,83.01100000000001,99.81,9.21,,0.3137254901960784,0.2581259259259259,53.0,82.0,53.0,82.0,4.912654885736052,low,-0.010385181776346,Rafael Ynoa,L,0.9638370718199175,0.020403071565498584
501303,363,5372,0.4646314221891288,L,0.1686698717948718,0.8313301282051282,0.2572583608967291,0.6774801961523953,85.3954356846473,100.4,14.4392523364486,,0.4713983050847458,0.2910220797720798,440.0,964.0,440.0,964.0,7.247792581767846,medium,-0.0144196152395322,Ehire Adrianza,L,0.9039405007680107,0.06945624693746147
501571,364,6152,0.4855331599479844,R,0.2152661533311014,0.7847338466688986,0.3317535545023696,0.6484767325075327,89.0033883579496,104.6,9.560382276281494,,0.3324372759856631,0.276590458488228,550.0,1064.0,550.0,1064.0,7.387090235656757,high,0.0245526794258373,Juan Lagares,R,0.8421806690538234,-0.10823300472751714
501647,365,857,0.5379229871645275,R,0.2516268980477223,0.7483731019522777,0.3518518518518518,0.7270588235294118,88.32690058479533,106.0,5.7894736842105265,,0.4342857142857143,0.3034686192468619,91.0,148.0,91.0,148.0,5.480638923341991,low,0.02806237006237,Wilin Rosario,R,0.8732305155461765,-0.17722205132144792
501659,366,4214,0.4629805410536307,L,0.2409021014864172,0.7590978985135828,0.2665137614678899,0.6735496558505408,88.75458452722063,104.7,7.756446991404012,67.40270270270271,0.4451038575667655,0.2968412698412698,280.0,791.0,280.0,791.0,6.977281341630747,medium,0.0654725663716814,Abraham Almonte,L,0.861981881591135,-0.04062317028283763
501800,367,365,0.4438356164383562,R,0.2530864197530864,0.7469135802469136,0.2950819672131147,0.5934065934065934,85.01176470588236,101.0,6.098039215686274,,0.5217391304347826,0.2088181818181818,30.0,58.0,30.0,58.0,4.48863636973214,low,0.1335908045977011,Allen Craig,R,0.8730933207706122,-0.06947911629630249
501888,368,41,0.4878048780487805,L,0.0999999999999999,0.9,0.4,0.625,89.15714285714286,102.06,4.142857142857143,,0.7142857142857143,0.352,2.0,7.0,2.0,7.0,2.302585092994046,low,-0.5753571428571429,Ryan Kalish,L,0.8937690284295765,-0.04172203266052634
501896,369,7958,0.4414425735109324,R,0.233418730429832,0.7665812695701679,0.2630536995793121,0.625478682665305,89.88215733982157,105.1,5.138686131386861,,0.3433583959899749,0.3411979539641944,626.0,1329.0,626.0,1329.0,7.578656850594762,high,0.0387075703704772,David Freese,R,0.8974473002700853,-0.021688438045977754
501936,370,4,0.25,R,0.0,1.0,0.0,0.5,80.0,80.0,-44.0,,1.0,0.0,0.0,1.0,0.0,1.0,0.6931471805599453,low,,Matt Buschmann,R,0.8620876529157305,-0.06881069838576556
501981,371,12051,0.4983818770226537,R,0.3181818181818182,0.6818181818181818,0.2529708611427641,0.7535545023696683,91.30965699208444,106.6,14.554089709762533,,0.3887982599238717,0.340485446313066,836.0,2256.0,836.0,2256.0,8.03689677268507,high,0.0056202556075876,Khris Davis,R,0.9113241004031196,0.08086309028538591
501983,372,1067,0.4723523898781631,L,0.246031746031746,0.753968253968254,0.2889667250437828,0.6834677419354839,88.26506024096386,106.0,10.102409638554215,,0.4276729559748428,0.2929315589353612,43.0,220.0,43.0,220.0,5.575949103146316,low,0.0437329809725158,Travis Snider,L,0.9079924075604378,-0.10259516755646195
501986,373,125,0.544,L,0.1323529411764705,0.8676470588235294,0.4264705882352941,0.6842105263157895,85.01923076923077,97.8,20.96153846153846,,0.4074074074074074,0.1431388888888889,1.0,35.0,1.0,35.0,3.610917912644224,low,0.1472285714285714,Cedric Hunter,L,0.8993754968012586,-0.012740955351916963
502023,374,6,0.3333333333333333,R,0.0,1.0,0.0,0.5,84.80000000000001,86.32000000000001,-8.5,,0.5,0.4405,0.0,2.0,0.0,2.0,1.0986122886681098,low,,Travis Tartamella,R,0.9108119133060335,-0.10766895310463902
502029,375,153,0.477124183006536,R,0.2328767123287671,0.7671232876712328,0.3253012048192771,0.6571428571428571,84.78,99.31,24.233333333333334,,0.3793103448275862,0.1676585365853658,20.0,21.0,20.0,21.0,3.737669618283368,low,0.1048261904761904,Chris Marrero,R,0.872319937493963,-0.031282322710080246
502034,376,189,0.5238095238095238,L,0.2626262626262626,0.7373737373737373,0.3076923076923077,0.788235294117647,87.71714285714286,99.54,9.485714285714286,,0.2571428571428571,0.2112037037037037,9.0,45.0,9.0,45.0,4.007333185232471,low,0.1618444444444444,Emmanuel Burriss,L,0.9110935095053809,0.01442055893991543
502046,377,376,0.300531914893617,L,0.2743362831858407,0.7256637168141593,0.175438596491228,0.4048780487804878,77.91219512195123,93.8,-10.097560975609756,,0.3414634146341463,0.0934468085106383,8.0,39.0,8.0,39.0,3.871201010907891,low,0.1126153846153846,Jeff Locke,L,0.9278023359996732,-0.13097558860645375
502054,378,15656,0.3953755748594788,R,0.2247172859450726,0.7752827140549273,0.1869242579324462,0.6031887755102041,91.57449310624492,106.7,6.475283630470016,72.12617801047121,0.3726708074534161,0.3405607621009269,1084.0,2800.0,1084.0,2800.0,8.264878262801748,high,0.0270980838165524,Tommy Pham,R,0.8279305360804782,-0.15410719205821208
502082,379,4306,0.5327450069670228,L,0.1761115954664341,0.8238884045335658,0.369449378330373,0.7117818889970788,85.89794437726724,102.1,17.397094430992738,,0.4239802224969097,0.327572695035461,180.0,948.0,180.0,948.0,7.029087564149662,medium,0.0010119549929676,Lonnie Chisenhall,L,0.9038718862504151,-0.1231166922663281
502100,380,1664,0.4675480769230769,L,0.1735218508997429,0.8264781491002571,0.2509505703422053,0.6628571428571428,85.50236486486487,98.95,9.33108108108108,,0.4195804195804196,0.3029064039408867,64.0,342.0,64.0,342.0,6.008813185442595,low,0.0316632858187134,Alex Presley,L,0.8390805104817183,-0.1787682238488295
502110,381,19023,0.5194764232770857,R,0.2780813600485732,0.7219186399514268,0.3121941476081095,0.7498335183129856,91.46237405541562,106.7,14.357997481108312,70.80990415335464,0.3926380368098159,0.3794479638009049,1231.0,3631.0,1231.0,3631.0,8.489410810403786,high,0.0399266126309661,J. D. Martinez,R,0.9020535688836611,-0.12815939475108476
502117,382,949,0.4794520547945205,R,0.2857142857142857,0.7142857142857143,0.2574468085106383,0.697286012526096,84.09738562091503,97.8,8.032679738562091,,0.2649006622516556,0.2316305220883534,106.0,143.0,106.0,143.0,5.521460917862246,low,-0.0304857500989576,Kristopher Negrón,R,0.9000078903431644,-0.10296065777528286
502126,383,772,0.5025906735751295,L,0.2010309278350515,0.7989690721649485,0.3276699029126214,0.7027777777777777,87.02266666666667,102.54,12.413333333333334,,0.4557823129251701,0.2799117647058823,45.0,159.0,45.0,159.0,5.3230099791384085,low,0.007470859538784,Domonic Brown,L,0.9159649683467382,0.03961832252064772
502143,384,6451,0.4391567198883894,R,0.2640310624779386,0.7359689375220614,0.2846062052505966,0.606324620845434,90.05147826086956,106.1,8.513043478260869,,0.4224058769513314,0.3328023952095808,562.0,1108.0,562.0,1108.0,7.421177528595393,high,0.0485449721854645,Danny Valencia,R,0.89532868804776,0.05282522044878981
502151,385,67,0.373134328358209,R,0.28,0.72,0.2,0.5625,83.875,97.24,3.5,,0.5,0.3250666666666666,6.0,9.0,6.0,9.0,2.772588722239781,low,0.1329444444444444,Chad Huffman,R,0.8174369051560226,0.07816949808030381
502182,386,657,0.4672754946727549,L,0.1368078175895765,0.8631921824104235,0.2682926829268293,0.6656534954407295,89.35555555555555,100.66,8.162962962962963,,0.4202898550724637,0.2990611111111111,11.0,169.0,11.0,169.0,5.198497031265826,low,0.0626148466917698,Steve Clevenger,L,0.9093300306256853,-0.014832865845121734
502188,387,647,0.5625965996908809,R,0.4368131868131868,0.5631868131868132,0.4080267558528428,0.6954022988505747,85.23298969072165,104.32,2.247422680412371,,0.4893617021276595,0.1341436464088397,56.0,125.0,56.0,125.0,5.204006687076795,low,-0.0307194285714285,Jeff Samardzija,R,0.945696426923061,0.06567260803561925
502190,388,701,0.5534950071326676,R,0.3943298969072165,0.6056701030927835,0.3837535014005602,0.7296511627906976,83.229,98.9,11.95,,0.3870967741935484,0.1670994152046783,49.0,122.0,49.0,122.0,5.147494476813453,low,0.0209996654399464,Mike Leake,R,0.9368826380704274,0.19520533152549896
502205,389,352,0.5255681818181818,R,0.1999999999999999,0.8,0.3777777777777777,0.6802325581395349,86.1671875,100.17,7.375,,0.3090909090909091,0.2436770833333333,45.0,51.0,45.0,51.0,4.574710978503383,low,0.1021712418300653,Grant Green,R,0.8980377549693681,-0.12657158422797873
502210,390,11274,0.4582224587546567,L,0.1525358110723964,0.8474641889276036,0.2760726072607261,0.6699271192942079,87.00191536748329,102.0,16.376559714795007,,0.4398320895522388,0.3241009205591544,735.0,2198.0,735.0,2198.0,7.984121958702927,high,0.0347145586897179,Josh Reddick,L,0.8808511222387699,-0.03603378037765493
502213,391,85,0.4470588235294118,R,0.3157894736842105,0.6842105263157895,0.3181818181818182,0.5853658536585366,80.95833333333333,99.17,-16.083333333333332,,0.6666666666666666,0.1359523809523809,5.0,16.0,5.0,16.0,3.091042453358316,low,-0.1784375,Nevin Ashley,R,0.8145124792175982,-0.047965462215458526
502226,392,1422,0.4430379746835443,R,0.1968253968253968,0.8031746031746032,0.2094017094017094,0.6708333333333333,84.501171875,97.7,9.01171875,,0.4715447154471545,0.2744202127659574,209.0,167.0,209.0,167.0,5.932245187448011,medium,0.0134139185743346,Craig Gentry,R,0.8897416231529146,0.030746112595119113
502261,393,830,0.4313253012048192,R,0.1983240223463687,0.8016759776536313,0.2131979695431472,0.6284403669724771,87.6032679738562,101.52,8.751633986928105,,0.2549019607843137,0.3151611374407583,60.0,151.0,60.0,151.0,5.356586274672012,low,0.0145867549668874,Cole Gillespie,R,0.8619536215244181,-0.042558907402704495
502273,394,1577,0.4692454026632847,L,0.25,0.75,0.2757697456492637,0.6433734939759036,84.32179487179486,99.5,10.837606837606838,,0.3739130434782609,0.2714987593052109,92.0,311.0,92.0,311.0,6.0014148779611505,low,-0.0587360548021809,Mike Freeman,L,0.8848183087378364,0.02672949563717738
502285,395,241,0.4356846473029045,R,0.1999999999999999,0.8,0.2777777777777778,0.5639097744360902,86.69148936170212,96.04,12.808510638297872,,0.3829787234042553,0.1342205882352941,37.0,31.0,37.0,31.0,4.23410650459726,low,-0.1067227550130776,Tyler Ladendorf,R,0.9072777476526014,-0.0004149377334590511
502317,396,1251,0.4292565947242206,R,0.2625698324022346,0.7374301675977654,0.2242225859247135,0.625,86.44685714285714,103.26,19.925714285714285,,0.4823529411764706,0.2844473684210526,124.0,180.0,124.0,180.0,5.720311776607412,medium,0.0022136200716845,Chris Heisey,R,0.883052885556717,0.08753776460497414
502374,397,630,0.3968253968253968,R,0.272,0.728,0.2369230769230769,0.5672131147540984,90.16144578313252,103.72,15.650602409638552,,0.3837209302325581,0.3199738562091503,28.0,125.0,28.0,125.0,5.0369526024136295,low,0.1557422857142857,Michael Mckenry,R,0.9356045224578201,0.006338834813865761
502409,398,65,0.5076923076923077,R,0.0909090909090909,0.9090909090909092,0.3076923076923077,0.6410256410256411,89.55,94.73,-1.7,,0.4,0.2111333333333333,6.0,9.0,6.0,9.0,2.772588722239781,low,0.2831111111111111,Jonathan Diaz,R,0.9376734470354011,0.1404706769664047
502457,399,3,0.3333333333333333,R,0.0,1.0,0.0,0.5,86.7,86.7,-29.0,,1.0,0.0,0.0,1.0,0.0,1.0,0.6931471805599453,low,,Drew Hayes,R,0.9119774945163396,0.016001390110944272
502481,400,6611,0.4318559975797912,L,0.1660245183887916,0.8339754816112084,0.2231199502796768,0.6298261125847333,83.63968503937008,99.41000000000004,7.755905511811024,,0.4515347334410339,0.2820718201754386,275.0,1549.0,275.0,1549.0,7.509335266016592,medium,-0.0011614742649216,Jarrod Dyson,L,0.9058975864633836,-0.10935368204583489
502517,401,9702,0.4816532673675531,L,0.1123475283543762,0.8876524716456238,0.3070038910505837,0.6784305129329241,88.84317548746519,102.7,15.355617455896008,,0.4468494468494468,0.3551979483282674,696.0,1936.0,696.0,1936.0,7.87587915949631,high,0.0383860133466325,Daniel Murphy,L,0.8518544149648629,-0.15274570303618512
502523,402,1071,0.415499533146592,L,0.197752808988764,0.802247191011236,0.2126436781609195,0.6083788706739527,83.54088050314465,96.58,8.79245283018868,,0.4358974358974359,0.2908076923076922,129.0,157.0,129.0,157.0,5.659482215759621,medium,0.0133050412284599,Shawn O'Malley,L,0.909619406531648,0.09224417465911089
502544,403,335,0.5253731343283582,L,0.1931818181818182,0.8068181818181818,0.3892215568862275,0.6607142857142857,85.2280701754386,98.76,15.350877192982455,,0.4736842105263157,0.2535955056179775,15.0,74.0,15.0,74.0,4.499809670330265,low,0.305,Nick Buss,L,0.9277859186270164,0.07764305206158938
502570,404,136,0.5661764705882353,R,0.2987012987012987,0.7012987012987013,0.4117647058823529,0.7205882352941176,79.476,93.08,15.28,,0.4583333333333333,0.1243513513513513,10.0,27.0,10.0,27.0,3.6375861597263857,low,0.2201481481481482,Rocky Gale,R,0.903138561952882,0.04574169010964574
