anchor,anchor_name,p_throws,x_bin,z_bin,n_pitches,quantity,anchor_value,league_value,delta
545361,Mike Trout,L,3.0,3.0,1623,p_contact,0.7116450049116225,0.7542372793235569,-0.04259227441193436
545361,Mike Trout,L,3.0,3.0,1623,q,0.4753895554271511,0.36805334646954846,0.10733620895760265
545361,Mike Trout,L,3.0,4.0,1169,p_swing,0.09187561358144579,0.2827956999365315,-0.19092008635508567
545361,Mike Trout,L,3.0,4.0,1169,p_contact,0.33851196903733805,0.4245833991304254,-0.08607143009308738
545361,Mike Trout,L,3.0,4.0,1169,q,0.32449879273581034,0.28903847808179256,0.03546031465401778
545361,Mike Trout,L,4.0,0.0,664,p_swing,0.20008305434981544,0.2164918671535523,-0.01640881280373685
545361,Mike Trout,L,4.0,0.0,664,p_contact,0.3898552984689767,0.2850041139358519,0.10485118453312481
545361,Mike Trout,L,4.0,0.0,664,q,0.2570874460535236,0.2063962389443474,0.05069120710917624
545361,Mike Trout,L,4.0,1.0,1175,p_swing,0.270017330455321,0.3302790122079349,-0.06026168175261387
545361,Mike Trout,L,4.0,1.0,1175,p_contact,0.6718243272277586,0.586057789402307,0.08576653782545163
545361,Mike Trout,L,4.0,1.0,1175,q,0.3292229670666634,0.2620660552568258,0.06715691180983757
545361,Mike Trout,L,4.0,2.0,1594,p_swing,0.21481459962387603,0.3193648986395669,-0.10455029901569088
545361,Mike Trout,L,4.0,2.0,1594,p_contact,0.6792475636294778,0.6729544552575143,0.006293108371963507
545361,Mike Trout,L,4.0,2.0,1594,q,0.3558135934809744,0.2886825246326952,0.06713106884827919
545361,Mike Trout,L,4.0,3.0,1244,p_swing,0.1026167443590621,0.22652389050982474,-0.12390714615076265
545361,Mike Trout,L,4.0,3.0,1244,p_contact,0.5680662175788369,0.6112288745718679,-0.04316265699303101
545361,Mike Trout,L,4.0,3.0,1244,q,0.34232197370727535,0.29270573585776316,0.04961623784951219
545361,Mike Trout,L,4.0,4.0,1014,p_swing,0.010210785679976435,0.0594125197442367,-0.04920173406426026
545361,Mike Trout,L,4.0,4.0,1014,p_contact,0.2951823173413024,0.3529143301360294,-0.057732012794727006
545361,Mike Trout,L,4.0,4.0,1014,q,0.2882247674453423,0.2768377197828122,0.011387047662530125
665742,Juan Soto,L,0.0,0.0,2555,p_swing,0.10605569959604715,0.19269523317972884,-0.08663953358368169
665742,Juan Soto,L,0.0,0.0,2555,p_contact,0.10164328564224094,0.13455061754717623,-0.03290733190493529
665742,Juan Soto,L,0.0,0.0,2555,q,0.23097797100907902,0.22508242287298702,0.005895548136091999
665742,Juan Soto,L,0.0,1.0,1524,p_swing,0.2530675070999897,0.27710077224653884,-0.024033265146549132
665742,Juan Soto,L,0.0,1.0,1524,p_contact,0.4930209467973213,0.4874944447163758,0.005526502080945461
665742,Juan Soto,L,0.0,1.0,1524,q,0.3162949241091573,0.26692525751047874,0.049369666598678585
665742,Juan Soto,L,0.0,2.0,1188,p_swing,0.34470383495560536,0.28907179132331506,0.055632043632290296
665742,Juan Soto,L,0.0,2.0,1188,p_contact,0.7556517856483276,0.730326152074714,0.025325633573613615
665742,Juan Soto,L,0.0,2.0,1188,q,0.30846626739886274,0.2502255532868608,0.058240714112001934
665742,Juan Soto,L,0.0,3.0,656,p_swing,0.30241488608056366,0.24414552048210106,0.0582693655984626
665742,Juan Soto,L,0.0,3.0,656,p_contact,0.792203620621344,0.802962601606098,-0.01075898098475403
665742,Juan Soto,L,0.0,3.0,656,q,0.25808421071482507,0.22181076989168438,0.036273440823140685
665742,Juan Soto,L,0.0,4.0,289,p_swing,0.08669541363031646,0.09490539989141164,-0.008209986261095176
665742,Juan Soto,L,0.0,4.0,289,p_contact,0.5263517460170295,0.6062215853275597,-0.07986983931053016
665742,Juan Soto,L,0.0,4.0,289,q,0.19182695195749144,0.2014667638600079,-0.009639811902516449
665742,Juan Soto,L,1.0,0.0,2432,p_swing,0.2447101038073416,0.374937813541681,-0.1302277097343394
665742,Juan Soto,L,1.0,0.0,2432,p_contact,0.3103563491143306,0.3525583829994665,-0.04220203388513594
665742,Juan Soto,L,1.0,0.0,2432,q,0.28792476691734536,0.2886639841054689,-0.000739217188123531
665742,Juan Soto,L,1.0,1.0,2202,p_swing,0.600707134873108,0.5781999333594062,0.02250720151370178
665742,Juan Soto,L,1.0,1.0,2202,p_contact,0.8404647960825794,0.7995623337052133,0.040902462377366056
665742,Juan Soto,L,1.0,1.0,2202,q,0.4464579546903611,0.3727750098134825,0.0736829448768786
665742,Juan Soto,L,1.0,2.0,2114,p_swing,0.7485441911644888,0.6377603858768898,0.11078380528759901
665742,Juan Soto,L,1.0,2.0,2114,p_contact,0.9090025294977421,0.8816117126359309,0.027390816861811218
665742,Juan Soto,L,1.0,2.0,2114,q,0.47961808333672096,0.3531110914285553,0.12650699190816567
665742,Juan Soto,L,1.0,3.0,1418,p_swing,0.7090851184728126,0.6065528834287279,0.10253223504408471
665742,Juan Soto,L,1.0,3.0,1418,p_contact,0.8314024604468151,0.8250823231624658,0.006320137284349325
665742,Juan Soto,L,1.0,3.0,1418,q,0.43992560576484635,0.3071625009365117,0.13276310482833464
665742,Juan Soto,L,1.0,4.0,805,p_swing,0.3009786888675261,0.3186494801784648,-0.017670791310938683
665742,Juan Soto,L,1.0,4.0,805,p_contact,0.46555586732831433,0.5208204238718109,-0.0552645565434966
665742,Juan Soto,L,1.0,4.0,805,q,0.28776953140771167,0.23975972529634926,0.04800980611136241
665742,Juan Soto,L,2.0,0.0,2303,p_swing,0.28422988555372897,0.42884649217472215,-0.14461660662099318
665742,Juan Soto,L,2.0,0.0,2303,p_contact,0.42517774877929165,0.4747728777684437,-0.049595128989152026
665742,Juan Soto,L,2.0,0.0,2303,q,0.27001211558328314,0.28889157804664944,-0.018879462463366303
665742,Juan Soto,L,2.0,1.0,2558,p_swing,0.6766486676268577,0.6708210248583719,0.005827642768485797
665742,Juan Soto,L,2.0,1.0,2558,p_contact,0.8800740824186587,0.8429793214740594,0.03709476094459929
665742,Juan Soto,L,2.0,1.0,2558,q,0.4890722544329347,0.4149933209805585,0.0740789334523762
665742,Juan Soto,L,2.0,2.0,2730,p_swing,0.8181936466868543,0.7432946253253024,0.07489902136155191
665742,Juan Soto,L,2.0,2.0,2730,p_contact,0.9051270562323022,0.8760594213987009,0.029067634833601308
665742,Juan Soto,L,2.0,2.0,2730,q,0.5854260341260896,0.42294874946380057,0.16247728466228906
665742,Juan Soto,L,2.0,3.0,1861,p_swing,0.7816581379998553,0.7183825141676874,0.0632756238321679
665742,Juan Soto,L,2.0,3.0,1861,p_contact,0.80106181641345,0.7874913155619397,0.013570500851510237
665742,Juan Soto,L,2.0,3.0,1861,q,0.5783143933584202,0.3710750597070808,0.20723933365133934
665742,Juan Soto,L,2.0,4.0,1179,p_swing,0.3576020089106268,0.3979515230322593,-0.04034951412163246
665742,Juan Soto,L,2.0,4.0,1179,p_contact,0.41689617191840267,0.4514854615897634,-0.03458928967136071
665742,Juan Soto,L,2.0,4.0,1179,q,0.3826404963576561,0.2721837780785773,0.11045671827907882
665742,Juan Soto,L,3.0,0.0,1477,p_swing,0.2178907657701504,0.4010867938712566,-0.18319602810110622
665742,Juan Soto,L,3.0,0.0,1477,p_contact,0.4071234549506993,0.4837866826028395,-0.07666322765214023
665742,Juan Soto,L,3.0,0.0,1477,q,0.22385174149525028,0.2540301368147962,-0.030178395319545914
665742,Juan Soto,L,3.0,1.0,1921,p_swing,0.5225475996041613,0.6113481895930852,-0.08880058998892393
665742,Juan Soto,L,3.0,1.0,1921,p_contact,0.8545265878351451,0.8188423194414328,0.035684268393712304
665742,Juan Soto,L,3.0,1.0,1921,q,0.3772043116324771,0.3506265677762242,0.02657774385625289
665742,Juan Soto,L,3.0,2.0,2305,p_swing,0.648335455544697,0.6619834238822034,-0.013647968337506478
665742,Juan Soto,L,3.0,2.0,2305,p_contact,0.8870128334732221,0.8525776874678384,0.03443514600538378
665742,Juan Soto,L,3.0,2.0,2305,q,0.4876227874947215,0.3897371697604268,0.09788561773429466
665742,Juan Soto,L,3.0,3.0,1623,p_swing,0.5736178594838784,0.5960974273012872,-0.022479567817408785
665742,Juan Soto,L,3.0,3.0,1623,p_contact,0.760972308804059,0.7542372793235569,0.006735029480502086
665742,Juan Soto,L,3.0,3.0,1623,q,0.5049324711292376,0.36805334646954846,0.1368791246596891
665742,Juan Soto,L,3.0,4.0,1169,p_swing,0.21680250944080168,0.2827956999365315,-0.0659931904957298
665742,Juan Soto,L,3.0,4.0,1169,p_contact,0.3725302765696406,0.4245833991304254,-0.052053122560784815
665742,Juan Soto,L,3.0,4.0,1169,q,0.35512892574938676,0.28903847808179256,0.0660904476675942
665742,Juan Soto,L,4.0,0.0,664,p_swing,0.07177640815944263,0.2164918671535523,-0.14471545899410965
665742,Juan Soto,L,4.0,0.0,664,p_contact,0.18701042025309217,0.2850041139358519,-0.09799369368275973
665742,Juan Soto,L,4.0,0.0,664,q,0.180648750569447,0.2063962389443474,-0.0257474883749004
665742,Juan Soto,L,4.0,1.0,1175,p_swing,0.17514749567117913,0.3302790122079349,-0.15513151653675575
665742,Juan Soto,L,4.0,1.0,1175,p_contact,0.5707882326332099,0.586057789402307,-0.015269556769097137
665742,Juan Soto,L,4.0,1.0,1175,q,0.25945910234400565,0.2620660552568258,-0.0026069529128201485
665742,Juan Soto,L,4.0,2.0,1594,p_swing,0.20850254484892725,0.3193648986395669,-0.11086235379063966
665742,Juan Soto,L,4.0,2.0,1594,p_contact,0.6956954442907425,0.6729544552575143,0.022740989033228187
665742,Juan Soto,L,4.0,2.0,1594,q,0.3021029012845631,0.2886825246326952,0.013420376651867849
665742,Juan Soto,L,4.0,3.0,1244,p_swing,0.14563895047075304,0.22652389050982474,-0.0808849400390717
665742,Juan Soto,L,4.0,3.0,1244,p_contact,0.6105303422528928,0.6112288745718679,-0.000698532318975098
665742,Juan Soto,L,4.0,3.0,1244,q,0.3074144857405562,0.29270573585776316,0.014708749882793026
665742,Juan Soto,L,4.0,4.0,1014,p_swing,0.030528360332116738,0.0594125197442367,-0.02888415941211996
665742,Juan Soto,L,4.0,4.0,1014,p_contact,0.29329683369575904,0.3529143301360294,-0.05961749644027037
665742,Juan Soto,L,4.0,4.0,1014,q,0.25938683853684913,0.2768377197828122,-0.017450881245963057
592626,Joc Pederson,L,0.0,0.0,2555,p_swing,0.17200378811742154,0.19269523317972884,-0.0206914450623073
592626,Joc Pederson,L,0.0,0.0,2555,p_contact,0.1708818271476322,0.13455061754717623,0.036331209600455966
592626,Joc Pederson,L,0.0,0.0,2555,q,0.2558999192370594,0.22508242287298702,0.030817496364072383
592626,Joc Pederson,L,0.0,1.0,1524,p_swing,0.25504293626889446,0.27710077224653884,-0.02205783597764438
592626,Joc Pederson,L,0.0,1.0,1524,p_contact,0.5539670935968699,0.4874944447163758,0.06647264888049409
592626,Joc Pederson,L,0.0,1.0,1524,q,0.3028459634309209,0.26692525751047874,0.035920705920442164
592626,Joc Pederson,L,0.0,2.0,1188,p_swing,0.25773727393921614,0.28907179132331506,-0.031334517384098926
592626,Joc Pederson,L,0.0,2.0,1188,p_contact,0.7615022916246443,0.730326152074714,0.03117613954993037
592626,Joc Pederson,L,0.0,2.0,1188,q,0.2758949291813956,0.2502255532868608,0.025669375894534774
592626,Joc Pederson,L,0.0,3.0,656,p_swing,0.2193506156475273,0.24414552048210106,-0.02479490483457375
592626,Joc Pederson,L,0.0,3.0,656,p_contact,0.8184146931758378,0.802962601606098,0.015452091569739812
592626,Joc Pederson,L,0.0,3.0,656,q,0.2347567824692261,0.22181076989168438,0.012946012577541716
592626,Joc Pederson,L,0.0,4.0,289,p_swing,0.08630685069380484,0.09490539989141164,-0.008598549197606803
592626,Joc Pederson,L,0.0,4.0,289,p_contact,0.6432488325557907,0.6062215853275597,0.03702724722823103
592626,Joc Pederson,L,0.0,4.0,289,q,0.19814871813599214,0.2014667638600079,-0.0033180457240157557
592626,Joc Pederson,L,1.0,0.0,2432,p_swing,0.35927278495056436,0.374937813541681,-0.015665028591116625
592626,Joc Pederson,L,1.0,0.0,2432,p_contact,0.4065353346019863,0.3525583829994665,0.05397695160251981
592626,Joc Pederson,L,1.0,0.0,2432,q,0.33298094311153126,0.2886639841054689,0.04431695900606236
592626,Joc Pederson,L,1.0,1.0,2202,p_swing,0.5672911717289962,0.5781999333594062,-0.010908761630409991
592626,Joc Pederson,L,1.0,1.0,2202,p_contact,0.8140290156954207,0.7995623337052133,0.014466681990207397
592626,Joc Pederson,L,1.0,1.0,2202,q,0.4447868846417773,0.3727750098134825,0.0720118748282948
592626,Joc Pederson,L,1.0,2.0,2114,p_swing,0.6280735831755295,0.6377603858768898,-0.009686802701360242
592626,Joc Pederson,L,1.0,2.0,2114,p_contact,0.8654195827589694,0.8816117126359309,-0.016192129876961503
592626,Joc Pederson,L,1.0,2.0,2114,q,0.43743530565004024,0.3531110914285553,0.08432421422148495
592626,Joc Pederson,L,1.0,3.0,1418,p_swing,0.6165249155015305,0.6065528834287279,0.009972032072802617
592626,Joc Pederson,L,1.0,3.0,1418,p_contact,0.8193776989605261,0.8250823231624658,-0.005704624201939623
592626,Joc Pederson,L,1.0,3.0,1418,q,0.38780457665158596,0.3071625009365117,0.08064207571507426
592626,Joc Pederson,L,1.0,4.0,805,p_swing,0.370346844286903,0.3186494801784648,0.051697364108438226
592626,Joc Pederson,L,1.0,4.0,805,p_contact,0.5850149472863038,0.5208204238718109,0.06419452341449283
592626,Joc Pederson,L,1.0,4.0,805,q,0.30172735112979543,0.23975972529634926,0.06196762583344617
592626,Joc Pederson,L,2.0,0.0,2303,p_swing,0.40942630966947413,0.42884649217472215,-0.019420182505248018
592626,Joc Pederson,L,2.0,0.0,2303,p_contact,0.5164165572417124,0.4747728777684437,0.041643679473268747
592626,Joc Pederson,L,2.0,0.0,2303,q,0.3366768228693263,0.28889157804664944,0.047785244822676876
592626,Joc Pederson,L,2.0,1.0,2558,p_swing,0.6713123666100711,0.6708210248583719,0.0004913417516991814
592626,Joc Pederson,L,2.0,1.0,2558,p_contact,0.8429452574886876,0.8429793214740594,-3.4063985371757255e-05
592626,Joc Pederson,L,2.0,1.0,2558,q,0.5032971325192813,0.4149933209805585,0.0883038115387228
592626,Joc Pederson,L,2.0,2.0,2730,p_swing,0.7559713822226602,0.7432946253253024,0.01267675689735781
592626,Joc Pederson,L,2.0,2.0,2730,p_contact,0.8537743474537637,0.8760594213987009,-0.022285073944937173
592626,Joc Pederson,L,2.0,2.0,2730,q,0.5396993934671521,0.42294874946380057,0.11675064400335156
592626,Joc Pederson,L,2.0,3.0,1861,p_swing,0.7560514892175721,0.7183825141676874,0.037668975049884756
592626,Joc Pederson,L,2.0,3.0,1861,p_contact,0.7862759942107788,0.7874913155619397,-0.0012153213511609806
592626,Joc Pederson,L,2.0,3.0,1861,q,0.5052841706246474,0.3710750597070808,0.13420911091756654
592626,Joc Pederson,L,2.0,4.0,1179,p_swing,0.5092783006538931,0.3979515230322593,0.11132677762163384
592626,Joc Pederson,L,2.0,4.0,1179,p_contact,0.5601799071966287,0.4514854615897634,0.10869444560686531
592626,Joc Pederson,L,2.0,4.0,1179,q,0.3928571168374368,0.2721837780785773,0.1206733387588595
592626,Joc Pederson,L,3.0,0.0,1477,p_swing,0.3865803821900192,0.4010867938712566,-0.014506411681237397
592626,Joc Pederson,L,3.0,0.0,1477,p_contact,0.5230759715877281,0.4837866826028395,0.03928928898488859
592626,Joc Pederson,L,3.0,0.0,1477,q,0.28802601060374167,0.2540301368147962,0.033995873788945474
592626,Joc Pederson,L,3.0,1.0,1921,p_swing,0.6250852965863731,0.6113481895930852,0.013737106993287895
592626,Joc Pederson,L,3.0,1.0,1921,p_contact,0.8322277973090405,0.8188423194414328,0.013385477867607687
592626,Joc Pederson,L,3.0,1.0,1921,q,0.4074260756753498,0.3506265677762242,0.05679950789912558
592626,Joc Pederson,L,3.0,2.0,2305,p_swing,0.691976852320668,0.6619834238822034,0.02999342843846453
592626,Joc Pederson,L,3.0,2.0,2305,p_contact,0.8447710247722469,0.8525776874678384,-0.007806662695591493
592626,Joc Pederson,L,3.0,2.0,2305,q,0.46701062775485686,0.3897371697604268,0.07727345799443003
592626,Joc Pederson,L,3.0,3.0,1623,p_swing,0.658734777028192,0.5960974273012872,0.06263734972690482
592626,Joc Pederson,L,3.0,3.0,1623,p_contact,0.7678410071174965,0.7542372793235569,0.01360372779393959
592626,Joc Pederson,L,3.0,3.0,1623,q,0.4605516866997151,0.36805334646954846,0.09249834023016662
592626,Joc Pederson,L,3.0,4.0,1169,p_swing,0.40062569612246335,0.2827956999365315,0.11782999618593187
592626,Joc Pederson,L,3.0,4.0,1169,p_contact,0.5387938784625002,0.4245833991304254,0.11421047933207473
592626,Joc Pederson,L,3.0,4.0,1169,q,0.3634165223270425,0.28903847808179256,0.07437804424524996
592626,Joc Pederson,L,4.0,0.0,664,p_swing,0.20825891767859872,0.2164918671535523,-0.008232949474953566
592626,Joc Pederson,L,4.0,0.0,664,p_contact,0.31595896700255033,0.2850041139358519,0.03095485306669843
592626,Joc Pederson,L,4.0,0.0,664,q,0.22347313322755227,0.2063962389443474,0.017076894283204885
592626,Joc Pederson,L,4.0,1.0,1175,p_swing,0.34362394303987176,0.3302790122079349,0.013344930831936885
592626,Joc Pederson,L,4.0,1.0,1175,p_contact,0.6283389621229961,0.586057789402307,0.0422811727206891
592626,Joc Pederson,L,4.0,1.0,1175,q,0.27674276830034056,0.2620660552568258,0.014676713043514755
592626,Joc Pederson,L,4.0,2.0,1594,p_swing,0.3525389100240353,0.3193648986395669,0.033174011384468405
592626,Joc Pederson,L,4.0,2.0,1594,p_contact,0.710131146990413,0.6729544552575143,0.037176691732898726
592626,Joc Pederson,L,4.0,2.0,1594,q,0.29788254809517933,0.2886825246326952,0.009200023462484108
592626,Joc Pederson,L,4.0,3.0,1244,p_swing,0.2777926778503388,0.22652389050982474,0.051268787340514044
592626,Joc Pederson,L,4.0,3.0,1244,p_contact,0.6621376531576322,0.6112288745718679,0.05090877858576426
592626,Joc Pederson,L,4.0,3.0,1244,q,0.29953884130936725,0.29270573585776316,0.0068331054516040934
592626,Joc Pederson,L,4.0,4.0,1014,p_swing,0.09631654268327254,0.0594125197442367,0.036904022939035844
592626,Joc Pederson,L,4.0,4.0,1014,p_contact,0.45097085703021045,0.3529143301360294,0.09805652689418104
592626,Joc Pederson,L,4.0,4.0,1014,q,0.2703170479740029,0.2768377197828122,-0.006520671808809275
664761,Alec Bohm,L,0.0,0.0,2555,p_swing,0.14393671956228407,0.19269523317972884,-0.048758513617444765
664761,Alec Bohm,L,0.0,0.0,2555,p_contact,0.22953776183618216,0.13455061754717623,0.09498714428900593
664761,Alec Bohm,L,0.0,0.0,2555,q,0.24007455181410634,0.22508242287298702,0.014992128941119315
664761,Alec Bohm,L,0.0,1.0,1524,p_swing,0.24420561073463776,0.27710077224653884,-0.03289516151190108
664761,Alec Bohm,L,0.0,1.0,1524,p_contact,0.6322019529314112,0.4874944447163758,0.14470750821503542
664761,Alec Bohm,L,0.0,1.0,1524,q,0.2817599052988638,0.26692525751047874,0.014834647788385058
664761,Alec Bohm,L,0.0,2.0,1188,p_swing,0.2624446277174738,0.28907179132331506,-0.026627163605841275
664761,Alec Bohm,L,0.0,2.0,1188,p_contact,0.8062695748163293,0.730326152074714,0.07594342274161536
664761,Alec Bohm,L,0.0,2.0,1188,q,0.26414713400231066,0.2502255532868608,0.013921580715449855
664761,Alec Bohm,L,0.0,3.0,656,p_swing,0.25825147517358765,0.24414552048210106,0.014105954691486594
664761,Alec Bohm,L,0.0,3.0,656,p_contact,0.8559948088056067,0.802962601606098,0.05303220719950874
664761,Alec Bohm,L,0.0,3.0,656,q,0.2433035889208862,0.22181076989168438,0.021492819029201804
664761,Alec Bohm,L,0.0,4.0,289,p_swing,0.10716282251727503,0.09490539989141164,0.012257422625863393
664761,Alec Bohm,L,0.0,4.0,289,p_contact,0.7013199074148719,0.6062215853275597,0.09509832208731228
664761,Alec Bohm,L,0.0,4.0,289,q,0.22654544159924694,0.2014667638600079,0.025078677739239053
664761,Alec Bohm,L,1.0,0.0,2432,p_swing,0.3319413832423065,0.374937813541681,-0.0429964302993745
664761,Alec Bohm,L,1.0,0.0,2432,p_contact,0.521575720304602,0.3525583829994665,0.16901733730513546
664761,Alec Bohm,L,1.0,0.0,2432,q,0.3246784667502844,0.2886639841054689,0.03601448264481549
664761,Alec Bohm,L,1.0,1.0,2202,p_swing,0.5627950439085807,0.5781999333594062,-0.01540488945082552
664761,Alec Bohm,L,1.0,1.0,2202,p_contact,0.879677351729963,0.7995623337052133,0.08011501802474963
664761,Alec Bohm,L,1.0,1.0,2202,q,0.4097250161741562,0.3727750098134825,0.03695000636067369
664761,Alec Bohm,L,1.0,2.0,2114,p_swing,0.6697820181717837,0.6377603858768898,0.032021632294893965
664761,Alec Bohm,L,1.0,2.0,2114,p_contact,0.9035943709349114,0.8816117126359309,0.021982658298980495
664761,Alec Bohm,L,1.0,2.0,2114,q,0.4032581957407796,0.3531110914285553,0.0501471043122243
664761,Alec Bohm,L,1.0,3.0,1418,p_swing,0.700313736431922,0.6065528834287279,0.09376085300319403
664761,Alec Bohm,L,1.0,3.0,1418,p_contact,0.8824652036171201,0.8250823231624658,0.05738288045465434
664761,Alec Bohm,L,1.0,3.0,1418,q,0.37140880785724845,0.3071625009365117,0.06424630692073674
664761,Alec Bohm,L,1.0,4.0,805,p_swing,0.43536187194929776,0.3186494801784648,0.11671239177083298
664761,Alec Bohm,L,1.0,4.0,805,p_contact,0.6813405551247715,0.5208204238718109,0.1605201312529606
664761,Alec Bohm,L,1.0,4.0,805,q,0.31403284152472244,0.23975972529634926,0.07427311622837318
664761,Alec Bohm,L,2.0,0.0,2303,p_swing,0.3851267111560165,0.42884649217472215,-0.04371978101870566
664761,Alec Bohm,L,2.0,0.0,2303,p_contact,0.6380867980692925,0.4747728777684437,0.1633139203008488
664761,Alec Bohm,L,2.0,0.0,2303,q,0.33530254041856133,0.28889157804664944,0.04641096237191189
664761,Alec Bohm,L,2.0,1.0,2558,p_swing,0.6873499198268409,0.6708210248583719,0.016528894968468988
664761,Alec Bohm,L,2.0,1.0,2558,p_contact,0.8924706987891,0.8429793214740594,0.04949137731504061
664761,Alec Bohm,L,2.0,1.0,2558,q,0.4717055962328523,0.4149933209805585,0.056712275252293776
664761,Alec Bohm,L,2.0,2.0,2730,p_swing,0.8063876197014973,0.7432946253253024,0.06309299437619487
664761,Alec Bohm,L,2.0,2.0,2730,p_contact,0.8888261325411744,0.8760594213987009,0.012766711142473519
664761,Alec Bohm,L,2.0,2.0,2730,q,0.49167126944431894,0.42294874946380057,0.06872251998051837
664761,Alec Bohm,L,2.0,3.0,1861,p_swing,0.8184891894663905,0.7183825141676874,0.1001066752987031
664761,Alec Bohm,L,2.0,3.0,1861,p_contact,0.8516676445631235,0.7874913155619397,0.06417632900118375
664761,Alec Bohm,L,2.0,3.0,1861,q,0.4628455809115851,0.3710750597070808,0.0917705212045043
664761,Alec Bohm,L,2.0,4.0,1179,p_swing,0.5390417898531202,0.3979515230322593,0.14109026682086095
664761,Alec Bohm,L,2.0,4.0,1179,p_contact,0.6158911119277595,0.4514854615897634,0.1644056503379961
664761,Alec Bohm,L,2.0,4.0,1179,q,0.38532713547260505,0.2721837780785773,0.11314335739402775
664761,Alec Bohm,L,3.0,0.0,1477,p_swing,0.3477767484370607,0.4010867938712566,-0.05331004543419593
664761,Alec Bohm,L,3.0,0.0,1477,p_contact,0.6333380989475694,0.4837866826028395,0.1495514163447299
664761,Alec Bohm,L,3.0,0.0,1477,q,0.2941467830445933,0.2540301368147962,0.040116646229797104
664761,Alec Bohm,L,3.0,1.0,1921,p_swing,0.6142321574956932,0.6113481895930852,0.00288396790260792
664761,Alec Bohm,L,3.0,1.0,1921,p_contact,0.867531988535121,0.8188423194414328,0.048689669093688215
664761,Alec Bohm,L,3.0,1.0,1921,q,0.4065120436759246,0.3506265677762242,0.05588547589970039
664761,Alec Bohm,L,3.0,2.0,2305,p_swing,0.7017303483774825,0.6619834238822034,0.03974692449527906
664761,Alec Bohm,L,3.0,2.0,2305,p_contact,0.8572299325285144,0.8525776874678384,0.004652245060676075
664761,Alec Bohm,L,3.0,2.0,2305,q,0.45779492366986263,0.3897371697604268,0.0680577539094358
664761,Alec Bohm,L,3.0,3.0,1623,p_swing,0.6830576288746814,0.5960974273012872,0.08696020157339412
664761,Alec Bohm,L,3.0,3.0,1623,p_contact,0.7932730521857555,0.7542372793235569,0.039035772862198614
664761,Alec Bohm,L,3.0,3.0,1623,q,0.45406739955431724,0.36805334646954846,0.08601405308476878
664761,Alec Bohm,L,3.0,4.0,1169,p_swing,0.38542006569042053,0.2827956999365315,0.10262436575388906
664761,Alec Bohm,L,3.0,4.0,1169,p_contact,0.5358653496090447,0.4245833991304254,0.11128195047861933
664761,Alec Bohm,L,3.0,4.0,1169,q,0.38769598650667175,0.28903847808179256,0.09865750842487919
664761,Alec Bohm,L,4.0,0.0,664,p_swing,0.16455784327957648,0.2164918671535523,-0.051934023873975804
664761,Alec Bohm,L,4.0,0.0,664,p_contact,0.36919086515401256,0.2850041139358519,0.08418675121816066
664761,Alec Bohm,L,4.0,0.0,664,q,0.226849810455937,0.2063962389443474,0.020453571511589608
664761,Alec Bohm,L,4.0,1.0,1175,p_swing,0.3093514187975551,0.3302790122079349,-0.020927593410379752
664761,Alec Bohm,L,4.0,1.0,1175,p_contact,0.6316987737502031,0.586057789402307,0.045640984347896096
664761,Alec Bohm,L,4.0,1.0,1175,q,0.28212944062466316,0.2620660552568258,0.02006338536783736
664761,Alec Bohm,L,4.0,2.0,1594,p_swing,0.3209556961427057,0.3193648986395669,0.0015907975031387855
664761,Alec Bohm,L,4.0,2.0,1594,p_contact,0.6651023605491436,0.6729544552575143,-0.007852094708370672
664761,Alec Bohm,L,4.0,2.0,1594,q,0.3088964738204159,0.2886825246326952,0.02021394918772068
664761,Alec Bohm,L,4.0,3.0,1244,p_swing,0.24685126849748767,0.22652389050982474,0.02032737798766293
664761,Alec Bohm,L,4.0,3.0,1244,p_contact,0.5984139184323578,0.6112288745718679,-0.012814956139510114
664761,Alec Bohm,L,4.0,3.0,1244,q,0.31896705070205056,0.29270573585776316,0.026261314844287398
664761,Alec Bohm,L,4.0,4.0,1014,p_swing,0.06741025657947756,0.0594125197442367,0.007997736835240868
664761,Alec Bohm,L,4.0,4.0,1014,p_contact,0.3722256728367425,0.3529143301360294,0.019311342700713108
664761,Alec Bohm,L,4.0,4.0,1014,q,0.3026802217187378,0.2768377197828122,0.025842501935925632
656941,Kyle Schwarber,L,0.0,0.0,2555,p_swing,0.1348086600756357,0.19269523317972884,-0.05788657310409315
656941,Kyle Schwarber,L,0.0,0.0,2555,p_contact,0.09415921378511337,0.13455061754717623,-0.040391403762062864
656941,Kyle Schwarber,L,0.0,0.0,2555,q,0.2388221051799108,0.22508242287298702,0.013739682306923767
656941,Kyle Schwarber,L,0.0,1.0,1524,p_swing,0.21009004946879045,0.27710077224653884,-0.06701072277774839
656941,Kyle Schwarber,L,0.0,1.0,1524,p_contact,0.41516907858247365,0.4874944447163758,-0.07232536613390217
656941,Kyle Schwarber,L,0.0,1.0,1524,q,0.28734502892481684,0.26692525751047874,0.020419771414338095
656941,Kyle Schwarber,L,0.0,2.0,1188,p_swing,0.22384541947144082,0.28907179132331506,-0.06522637185187424
656941,Kyle Schwarber,L,0.0,2.0,1188,p_contact,0.6804534944655493,0.730326152074714,-0.049872657609164706
656941,Kyle Schwarber,L,0.0,2.0,1188,q,0.2638175313420569,0.2502255532868608,0.013591978055196074
