anchor,anchor_name,p_throws,pitch_type,balls,strikes,n_pitches,quantity,anchor_value,league_value,delta
592626,Joc Pederson,L,breaking,1,1,1113,p_swing,0.5468843919699083,0.52037666008071,0.026507731889198305
592626,Joc Pederson,L,breaking,1,1,1113,p_contact,0.5978707284658173,0.5751498681913506,0.022720860274466737
592626,Joc Pederson,L,breaking,1,1,1113,q,0.3523946353313844,0.2919981128226393,0.060396522508745054
592626,Joc Pederson,L,breaking,1,2,1372,p_swing,0.5738804494091762,0.5790171627394397,-0.005136713330263554
592626,Joc Pederson,L,breaking,1,2,1372,p_contact,0.5495188392557976,0.512357746259754,0.03716109299604353
592626,Joc Pederson,L,breaking,1,2,1372,q,0.3129837028790841,0.26563338120386504,0.047350321675219076
592626,Joc Pederson,L,breaking,2,0,166,p_swing,0.37780701606348577,0.3395736340117574,0.03823338205172838
592626,Joc Pederson,L,breaking,2,0,166,p_contact,0.6095298534786575,0.6050390762712311,0.004490777207426411
592626,Joc Pederson,L,breaking,2,0,166,q,0.3915693260819079,0.31161816481096916,0.07995116127093876
592626,Joc Pederson,L,breaking,2,1,411,p_swing,0.5790673639112799,0.5506326597344159,0.028434704176864
592626,Joc Pederson,L,breaking,2,1,411,p_contact,0.6026827758837908,0.5861016248303592,0.01658115105343161
592626,Joc Pederson,L,breaking,2,1,411,q,0.37245593680445005,0.3044241486716372,0.06803178813281285
592626,Joc Pederson,L,breaking,2,2,997,p_swing,0.67183582482293,0.6655285208214191,0.006307304001510916
592626,Joc Pederson,L,breaking,2,2,997,p_contact,0.6413325170207586,0.6052555082104386,0.036077008810319944
592626,Joc Pederson,L,breaking,2,2,997,q,0.34750314361024404,0.29112329682505267,0.05637984678519137
592626,Joc Pederson,L,breaking,3,0,9,p_swing,0.04292923167748894,0.026019872844548094,0.016909358832940844
592626,Joc Pederson,L,breaking,3,0,9,p_contact,0.5816327780485153,0.5933510976990996,-0.01171831965058423
592626,Joc Pederson,L,breaking,3,0,9,q,0.32491397029823726,0.2731869236214293,0.05172704667680794
592626,Joc Pederson,L,breaking,3,1,75,p_swing,0.48177923072556345,0.4402869870008743,0.041492243724689126
592626,Joc Pederson,L,breaking,3,1,75,p_contact,0.5868876000548092,0.5770284278662979,0.00985917218851129
592626,Joc Pederson,L,breaking,3,1,75,q,0.3620025452971458,0.29972677584886553,0.06227576944828028
592626,Joc Pederson,L,breaking,3,2,407,p_swing,0.7160487108678206,0.694407628801885,0.021641082065935624
592626,Joc Pederson,L,breaking,3,2,407,p_contact,0.6845189248473688,0.6527874620821524,0.03173146276521632
592626,Joc Pederson,L,breaking,3,2,407,q,0.3639619157670171,0.30599317302437684,0.057968742742640245
592626,Joc Pederson,L,fastball,0,0,6576,p_swing,0.29011417967934133,0.2726451091157772,0.017469070563564115
592626,Joc Pederson,L,fastball,0,0,6576,p_contact,0.7330783502807174,0.7083893545888982,0.02468899569181926
592626,Joc Pederson,L,fastball,0,0,6576,q,0.42394282459224736,0.3310158227702179,0.09292700182202945
592626,Joc Pederson,L,fastball,0,1,2811,p_swing,0.4754994091941507,0.4799987166700863,-0.004499307475935632
592626,Joc Pederson,L,fastball,0,1,2811,p_contact,0.7222216568759016,0.6838459342304292,0.0383757226454724
592626,Joc Pederson,L,fastball,0,1,2811,q,0.3897664743024698,0.3087612368043198,0.08100523749814997
592626,Joc Pederson,L,fastball,0,2,1320,p_swing,0.5110451439634691,0.4903662169565669,0.020678927006902215
592626,Joc Pederson,L,fastball,0,2,1320,p_contact,0.7129163493509126,0.6445037837443601,0.06841256560655251
592626,Joc Pederson,L,fastball,0,2,1320,q,0.36016434949230064,0.2951189918459506,0.06504535764635005
592626,Joc Pederson,L,fastball,1,0,2463,p_swing,0.4248977633842257,0.42989379204137784,-0.004996028657152152
592626,Joc Pederson,L,fastball,1,0,2463,p_contact,0.7468428882841895,0.7219112371203588,0.02493165116383078
592626,Joc Pederson,L,fastball,1,0,2463,q,0.4320363503613464,0.33890090056178146,0.09313544979956495
592626,Joc Pederson,L,fastball,1,1,2288,p_swing,0.53901126988344,0.5457291598181925,-0.00671788993475253
592626,Joc Pederson,L,fastball,1,1,2288,p_contact,0.7488206714278041,0.7139062576619684,0.034914413765835706
592626,Joc Pederson,L,fastball,1,1,2288,q,0.4097533823166798,0.3234762899289103,0.08627709238776948
592626,Joc Pederson,L,fastball,1,2,1906,p_swing,0.5802151727589746,0.5709157039039364,0.009299468855038184
592626,Joc Pederson,L,fastball,1,2,1906,p_contact,0.7399591547818214,0.6833614871557974,0.05659766762602403
592626,Joc Pederson,L,fastball,1,2,1906,q,0.3778922361266044,0.303929672492756,0.0739625636338484
592626,Joc Pederson,L,fastball,2,0,1066,p_swing,0.433967582300741,0.418259970275048,0.015707612025692985
592626,Joc Pederson,L,fastball,2,0,1066,p_contact,0.7510895860716911,0.7294438052966206,0.02164578077507051
592626,Joc Pederson,L,fastball,2,0,1066,q,0.4457419708014709,0.34793170709456495,0.09781026370690593
592626,Joc Pederson,L,fastball,2,1,1350,p_swing,0.5916626220381416,0.5982486775038485,-0.006586055465706897
592626,Joc Pederson,L,fastball,2,1,1350,p_contact,0.7724198514330028,0.7465004725784956,0.025919378854507236
592626,Joc Pederson,L,fastball,2,1,1350,q,0.44072012865984883,0.344708575528253,0.09601155313159582
592626,Joc Pederson,L,fastball,2,2,1740,p_swing,0.6570295803134041,0.6506654248659574,0.006364155447446729
592626,Joc Pederson,L,fastball,2,2,1740,p_contact,0.7870158385852052,0.7435969202323979,0.04341891835280731
592626,Joc Pederson,L,fastball,2,2,1740,q,0.3997981895146699,0.3183847181723378,0.08141347134233207
592626,Joc Pederson,L,fastball,3,0,410,p_swing,0.13359065090244535,0.07121745057373467,0.06237320032871067
592626,Joc Pederson,L,fastball,3,0,410,p_contact,0.8070885921890916,0.7973996378315011,0.009688954357590429
592626,Joc Pederson,L,fastball,3,0,410,q,0.5193758905297372,0.3876935419177682,0.13168234861196898
592626,Joc Pederson,L,fastball,3,1,723,p_swing,0.5813273427792238,0.5533546197453322,0.027972723033891644
592626,Joc Pederson,L,fastball,3,1,723,p_contact,0.7935665819048753,0.7684873618821402,0.025079220022735105
592626,Joc Pederson,L,fastball,3,1,723,q,0.48384346548122653,0.37436407285086803,0.1094793926303585
592626,Joc Pederson,L,fastball,3,2,1318,p_swing,0.7218715251427934,0.7075042843281432,0.01436724081465024
592626,Joc Pederson,L,fastball,3,2,1318,p_contact,0.8241136248550306,0.7881898312952981,0.03592379355973252
592626,Joc Pederson,L,fastball,3,2,1318,q,0.4332697128195864,0.3418372595280816,0.09143245329150479
592626,Joc Pederson,L,offspeed,0,0,1050,p_swing,0.2990693584860636,0.31690182263621086,-0.017832464150147276
592626,Joc Pederson,L,offspeed,0,0,1050,p_contact,0.5140389621994768,0.5146900500862774,-0.0006510878868006831
592626,Joc Pederson,L,offspeed,0,0,1050,q,0.33873681823412577,0.2868944182479665,0.05184239998615925
592626,Joc Pederson,L,offspeed,0,1,806,p_swing,0.4485764045160281,0.5011355456086495,-0.052559141092621386
592626,Joc Pederson,L,offspeed,0,1,806,p_contact,0.5286931084955998,0.5128617384767113,0.015831370018888458
592626,Joc Pederson,L,offspeed,0,1,806,q,0.3123990204416345,0.27137329635952157,0.04102572408211291
592626,Joc Pederson,L,offspeed,0,2,334,p_swing,0.44983401619684155,0.5036834132857038,-0.053849397088862216
592626,Joc Pederson,L,offspeed,0,2,334,p_contact,0.5228603107815164,0.48842377074731075,0.034436540034205654
592626,Joc Pederson,L,offspeed,0,2,334,q,0.27364558581552817,0.24205602092155348,0.031589564893974686
592626,Joc Pederson,L,offspeed,1,0,660,p_swing,0.4140643251527863,0.455071061205788,-0.0410067360530017
592626,Joc Pederson,L,offspeed,1,0,660,p_contact,0.5440741135003256,0.538948928757298,0.005125184743027589
592626,Joc Pederson,L,offspeed,1,0,660,q,0.3617521883073178,0.3052833414896194,0.056468846817698426
592626,Joc Pederson,L,offspeed,1,1,756,p_swing,0.5394402709952562,0.578159271017101,-0.03871900002184481
592626,Joc Pederson,L,offspeed,1,1,756,p_contact,0.5831753126248447,0.5671141324431292,0.01606118018171543
592626,Joc Pederson,L,offspeed,1,1,756,q,0.34710621368632744,0.29500374587489264,0.052102467811434794
592626,Joc Pederson,L,offspeed,1,2,536,p_swing,0.5316539596602374,0.5851326156133441,-0.053478655953106635
592626,Joc Pederson,L,offspeed,1,2,536,p_contact,0.5690706579510727,0.5392553750824167,0.02981528286865598
592626,Joc Pederson,L,offspeed,1,2,536,q,0.3025273790360609,0.2616362055555097,0.04089117348055121
592626,Joc Pederson,L,offspeed,2,0,163,p_swing,0.39830513554875185,0.4230839340478378,-0.02477879849908593
592626,Joc Pederson,L,offspeed,2,0,163,p_contact,0.5308038198854774,0.5278142781922803,0.0029895416931970953
592626,Joc Pederson,L,offspeed,2,0,163,q,0.3609469749627669,0.3064275875102523,0.05451938745251461
592626,Joc Pederson,L,offspeed,2,1,355,p_swing,0.6092564996446705,0.6420883693532151,-0.03283186970854457
592626,Joc Pederson,L,offspeed,2,1,355,p_contact,0.6233302421880965,0.614500787342924,0.008829454845172502
592626,Joc Pederson,L,offspeed,2,1,355,q,0.3863528378412757,0.32259645819118327,0.06375637965009245
592626,Joc Pederson,L,offspeed,2,2,497,p_swing,0.620791235649738,0.6655215114101716,-0.044730275760433535
592626,Joc Pederson,L,offspeed,2,2,497,p_contact,0.6273111291281257,0.6013136359724229,0.025997493155702767
592626,Joc Pederson,L,offspeed,2,2,497,q,0.3378949253342041,0.286194917191592,0.05170000814261211
592626,Joc Pederson,L,offspeed,3,0,8,p_swing,0.1398578344633279,0.08680561931831847,0.05305221514500942
592626,Joc Pederson,L,offspeed,3,0,8,p_contact,0.4044276650820393,0.431145961059367,-0.026718295977327666
592626,Joc Pederson,L,offspeed,3,0,8,q,0.35612401366233826,0.29432402349077164,0.06179999017156662
592626,Joc Pederson,L,offspeed,3,1,95,p_swing,0.5341291975573097,0.5538905634584813,-0.019761365901171613
592626,Joc Pederson,L,offspeed,3,1,95,p_contact,0.5945921463989898,0.5911614729478812,0.00343067345110859
592626,Joc Pederson,L,offspeed,3,1,95,q,0.4018638805339211,0.33195252396087893,0.06991135657304215
592626,Joc Pederson,L,offspeed,3,2,291,p_swing,0.7254373586126139,0.7454096939663373,-0.019972335353723336
592626,Joc Pederson,L,offspeed,3,2,291,p_contact,0.6899380341613877,0.6702891578555633,0.019648876305824348
592626,Joc Pederson,L,offspeed,3,2,291,q,0.3840305395552383,0.3191207641473238,0.06490977540791448
592626,Joc Pederson,L,other,0,0,4,p_swing,1.2816383865239854e-10,1.1525130052937019e-10,1.2912538123028358e-11
592626,Joc Pederson,L,other,0,0,4,p_contact,0.20844387388206087,0.1907687457722568,0.017675128109804067
592626,Joc Pederson,L,other,0,0,4,q,0.156063724309206,0.1741318056732416,-0.018068081364035593
592626,Joc Pederson,L,other,1,0,9,p_swing,2.7938161859749196e-10,3.1115464025459394e-10,-3.177302165710198e-11
592626,Joc Pederson,L,other,1,0,9,p_contact,0.02671921527022884,0.024213870838738733,0.002505344431490107
592626,Joc Pederson,L,other,1,0,9,q,0.15678690042760637,0.17171181031399305,-0.014924909886386672
592626,Joc Pederson,L,other,2,0,8,p_swing,3.765972971114049e-09,7.534637208512423e-09,-3.7686642373983734e-09
592626,Joc Pederson,L,other,2,0,8,p_contact,0.046657688362756744,0.04130411340458522,0.005353574958171521
592626,Joc Pederson,L,other,2,0,8,q,0.1616611536592245,0.17786264733411372,-0.01620149367488921
592626,Joc Pederson,L,other,3,0,6,p_swing,8.814526341222343e-10,1.6504020047405272e-09,-7.689493706182929e-10
592626,Joc Pederson,L,other,3,0,6,p_contact,0.2470051750303052,0.21524690790095974,0.03175826712934546
592626,Joc Pederson,L,other,3,0,6,q,0.14677665134270987,0.15598492390165725,-0.009208272558947378
594807,Adam Duvall,L,breaking,0,0,2627,p_swing,0.25414137944410137,0.22531867239748124,0.028822707046620127
594807,Adam Duvall,L,breaking,0,0,2627,p_contact,0.6186718840807465,0.5879152442454931,0.03075663983525334
594807,Adam Duvall,L,breaking,0,0,2627,q,0.3518572237908409,0.29396990104183857,0.05788732274900232
594807,Adam Duvall,L,breaking,0,1,1486,p_swing,0.49964208747636235,0.47064572644267705,0.028996361033685303
594807,Adam Duvall,L,breaking,0,1,1486,p_contact,0.5616084117833905,0.5273843933982294,0.03422401838516109
594807,Adam Duvall,L,breaking,0,1,1486,q,0.33214486103058666,0.2751974076788727,0.05694745335171397
594807,Adam Duvall,L,breaking,0,2,1000,p_swing,0.5197428879685584,0.524322003954447,-0.00457911598588856
594807,Adam Duvall,L,breaking,0,2,1000,p_contact,0.5061298196950338,0.4735956523483948,0.032534167346639
594807,Adam Duvall,L,breaking,0,2,1000,q,0.3109575282931328,0.25644815241832286,0.05450937587480992
594807,Adam Duvall,L,breaking,1,0,788,p_swing,0.4064929665183044,0.34421357376716005,0.06227939275114436
594807,Adam Duvall,L,breaking,1,0,788,p_contact,0.5917119025181494,0.5612089460853708,0.030502956432778672
594807,Adam Duvall,L,breaking,1,0,788,q,0.3520262575315945,0.29257275844541225,0.05945349908618225
594807,Adam Duvall,L,breaking,1,1,1113,p_swing,0.5599700775678166,0.52037666008071,0.03959341748710654
594807,Adam Duvall,L,breaking,1,1,1113,p_contact,0.6091942256520002,0.5751498681913506,0.0340443574606496
594807,Adam Duvall,L,breaking,1,1,1113,q,0.3573640337061582,0.2919981128226393,0.06536592088351889
594807,Adam Duvall,L,breaking,1,2,1372,p_swing,0.5823097725310293,0.5790171627394397,0.003292609791589629
594807,Adam Duvall,L,breaking,1,2,1372,p_contact,0.5461958896644252,0.512357746259754,0.03383814340467117
594807,Adam Duvall,L,breaking,1,2,1372,q,0.323724188681681,0.26563338120386504,0.058090807477815976
594807,Adam Duvall,L,breaking,2,0,166,p_swing,0.4176571275379666,0.3395736340117574,0.07808349352620919
594807,Adam Duvall,L,breaking,2,0,166,p_contact,0.6349040481713545,0.6050390762712311,0.029864971900123383
594807,Adam Duvall,L,breaking,2,0,166,q,0.38506332178970415,0.31161816481096916,0.073445156978735
594807,Adam Duvall,L,breaking,2,1,411,p_swing,0.6002975635799358,0.5506326597344159,0.049664903845519914
594807,Adam Duvall,L,breaking,2,1,411,p_contact,0.6182801152874844,0.5861016248303592,0.032178490457125175
594807,Adam Duvall,L,breaking,2,1,411,q,0.36932309678871267,0.3044241486716372,0.06489894811707547
594807,Adam Duvall,L,breaking,2,2,997,p_swing,0.6743017217741395,0.6655285208214191,0.008773200952720384
594807,Adam Duvall,L,breaking,2,2,997,p_contact,0.6394811063037962,0.6052555082104386,0.03422559809335757
594807,Adam Duvall,L,breaking,2,2,997,q,0.35395985474079517,0.29112329682505267,0.0628365579157425
594807,Adam Duvall,L,breaking,3,0,9,p_swing,0.024275792410157412,0.026019872844548094,-0.0017440804343906817
594807,Adam Duvall,L,breaking,3,0,9,p_contact,0.6334291911787457,0.5933510976990996,0.04007809347964619
594807,Adam Duvall,L,breaking,3,0,9,q,0.3091353707843357,0.2731869236214293,0.03594844716290635
594807,Adam Duvall,L,breaking,3,1,75,p_swing,0.5077958540174101,0.4402869870008743,0.0675088670165358
594807,Adam Duvall,L,breaking,3,1,75,p_contact,0.6120749907350789,0.5770284278662979,0.03504656286878094
594807,Adam Duvall,L,breaking,3,1,75,q,0.3637687728802363,0.29972677584886553,0.06404199703137076
594807,Adam Duvall,L,breaking,3,2,407,p_swing,0.690164197182878,0.694407628801885,-0.0042434316190069765
594807,Adam Duvall,L,breaking,3,2,407,p_contact,0.6787111878398513,0.6527874620821524,0.025923725757698857
594807,Adam Duvall,L,breaking,3,2,407,q,0.3611440566306618,0.30599317302437684,0.05515088360628495
594807,Adam Duvall,L,fastball,0,0,6576,p_swing,0.29596484180202565,0.2726451091157772,0.02331973268624843
594807,Adam Duvall,L,fastball,0,0,6576,p_contact,0.7531680583787378,0.7083893545888982,0.04477870378983961
594807,Adam Duvall,L,fastball,0,0,6576,q,0.38248040751438506,0.3310158227702179,0.05146458474416715
594807,Adam Duvall,L,fastball,0,1,2811,p_swing,0.4905242532673297,0.4799987166700863,0.010525536597243368
594807,Adam Duvall,L,fastball,0,1,2811,p_contact,0.7339252494925359,0.6838459342304292,0.05007931526210674
594807,Adam Duvall,L,fastball,0,1,2811,q,0.3504747758446873,0.3087612368043198,0.04171353904036745
594807,Adam Duvall,L,fastball,0,2,1320,p_swing,0.48452471188835644,0.4903662169565669,-0.005841505068210462
594807,Adam Duvall,L,fastball,0,2,1320,p_contact,0.6989750277142969,0.6445037837443601,0.054471243969936745
594807,Adam Duvall,L,fastball,0,2,1320,q,0.3172747211502583,0.2951189918459506,0.022155729304307703
594807,Adam Duvall,L,fastball,1,0,2463,p_swing,0.48363877857642645,0.42989379204137784,0.05374498653504861
594807,Adam Duvall,L,fastball,1,0,2463,p_contact,0.7618622194430736,0.7219112371203588,0.03995098232271488
594807,Adam Duvall,L,fastball,1,0,2463,q,0.3961485951270725,0.33890090056178146,0.05724769456529105
594807,Adam Duvall,L,fastball,1,1,2288,p_swing,0.561507423759054,0.5457291598181925,0.01577826394086157
594807,Adam Duvall,L,fastball,1,1,2288,p_contact,0.7593027225543315,0.7139062576619684,0.04539646489236315
594807,Adam Duvall,L,fastball,1,1,2288,q,0.37280324046415364,0.3234762899289103,0.04932695053524333
594807,Adam Duvall,L,fastball,1,2,1906,p_swing,0.5588552744669424,0.5709157039039364,-0.012060429436994036
594807,Adam Duvall,L,fastball,1,2,1906,p_contact,0.7344055948582184,0.6833614871557974,0.05104410770242107
594807,Adam Duvall,L,fastball,1,2,1906,q,0.3376132585421001,0.303929672492756,0.03368358604934413
594807,Adam Duvall,L,fastball,2,0,1066,p_swing,0.488289672052707,0.418259970275048,0.07002970177765899
594807,Adam Duvall,L,fastball,2,0,1066,p_contact,0.7680082771844994,0.7294438052966206,0.038564471887878815
594807,Adam Duvall,L,fastball,2,0,1066,q,0.4095615504054426,0.34793170709456495,0.061629843310877674
594807,Adam Duvall,L,fastball,2,1,1350,p_swing,0.6087286318700913,0.5982486775038485,0.010479954366242827
594807,Adam Duvall,L,fastball,2,1,1350,p_contact,0.7794600736327401,0.7465004725784956,0.03295960105424445
594807,Adam Duvall,L,fastball,2,1,1350,q,0.4037787775695324,0.344708575528253,0.059070202041279385
594807,Adam Duvall,L,fastball,2,2,1740,p_swing,0.6284252958282227,0.6506654248659574,-0.022240129037734646
594807,Adam Duvall,L,fastball,2,2,1740,p_contact,0.7825349968737634,0.7435969202323979,0.038938076641365504
594807,Adam Duvall,L,fastball,2,2,1740,q,0.3634390569067207,0.3183847181723378,0.04505433873438286
594807,Adam Duvall,L,fastball,3,0,410,p_swing,0.08458573975344512,0.07121745057373467,0.013368289179710446
594807,Adam Duvall,L,fastball,3,0,410,p_contact,0.8302947833640046,0.7973996378315011,0.0328951455325035
594807,Adam Duvall,L,fastball,3,0,410,q,0.4709506670149361,0.3876935419177682,0.08325712509716787
594807,Adam Duvall,L,fastball,3,1,723,p_swing,0.6129024128120761,0.5533546197453322,0.05954779306674396
594807,Adam Duvall,L,fastball,3,1,723,p_contact,0.8068522800360375,0.7684873618821402,0.03836491815389731
594807,Adam Duvall,L,fastball,3,1,723,q,0.44665133035941407,0.37436407285086803,0.07228725750854603
594807,Adam Duvall,L,fastball,3,2,1318,p_swing,0.6873770644152739,0.7075042843281432,-0.020127219912869254
594807,Adam Duvall,L,fastball,3,2,1318,p_contact,0.8200272039032415,0.7881898312952981,0.03183737260794339
594807,Adam Duvall,L,fastball,3,2,1318,q,0.40120748389789296,0.3418372595280816,0.059370224369811375
594807,Adam Duvall,L,offspeed,0,0,1050,p_swing,0.3537662367030758,0.31690182263621086,0.036864414066864915
594807,Adam Duvall,L,offspeed,0,0,1050,p_contact,0.5437302693856154,0.5146900500862774,0.029040219299337977
594807,Adam Duvall,L,offspeed,0,0,1050,q,0.33907226219063713,0.2868944182479665,0.05217784394267061
594807,Adam Duvall,L,offspeed,0,1,806,p_swing,0.5629213720742343,0.5011355456086495,0.06178582646558484
594807,Adam Duvall,L,offspeed,0,1,806,p_contact,0.5598150421150326,0.5128617384767113,0.046953303638321287
594807,Adam Duvall,L,offspeed,0,1,806,q,0.3276520632762027,0.27137329635952157,0.056278766916681155
594807,Adam Duvall,L,offspeed,0,2,334,p_swing,0.5444516221907049,0.5036834132857038,0.0407682089050011
594807,Adam Duvall,L,offspeed,0,2,334,p_contact,0.536267571478544,0.48842377074731075,0.04784380073123323
594807,Adam Duvall,L,offspeed,0,2,334,q,0.2944536794668543,0.24205602092155348,0.05239765854530082
594807,Adam Duvall,L,offspeed,1,0,660,p_swing,0.5444654434242899,0.455071061205788,0.08939438221850193
594807,Adam Duvall,L,offspeed,1,0,660,p_contact,0.574983539429465,0.538948928757298,0.036034610672166956
594807,Adam Duvall,L,offspeed,1,0,660,q,0.3670359585772861,0.3052833414896194,0.06175261708766672
594807,Adam Duvall,L,offspeed,1,1,756,p_swing,0.6399918172450867,0.578159271017101,0.06183254622798573
594807,Adam Duvall,L,offspeed,1,1,756,p_contact,0.6094847244531454,0.5671141324431292,0.04237059201001614
594807,Adam Duvall,L,offspeed,1,1,756,q,0.36057872241412203,0.29500374587489264,0.06557497653922939
594807,Adam Duvall,L,offspeed,1,2,536,p_swing,0.607546434866214,0.5851326156133441,0.022413819252869893
594807,Adam Duvall,L,offspeed,1,2,536,p_contact,0.5805947071381361,0.5392553750824167,0.04133933205571938
594807,Adam Duvall,L,offspeed,1,2,536,q,0.31755003381742913,0.2616362055555097,0.05591382826191943
594807,Adam Duvall,L,offspeed,2,0,163,p_swing,0.5192730083582748,0.4230839340478378,0.09618907431043705
594807,Adam Duvall,L,offspeed,2,0,163,p_contact,0.5607231110648646,0.5278142781922803,0.03290883287258428
594807,Adam Duvall,L,offspeed,2,0,163,q,0.3644401089179735,0.3064275875102523,0.05801252140772123
594807,Adam Duvall,L,offspeed,2,1,355,p_swing,0.6983872194305508,0.6420883693532151,0.056298850077335705
594807,Adam Duvall,L,offspeed,2,1,355,p_contact,0.6417965846595315,0.614500787342924,0.027295797316607473
594807,Adam Duvall,L,offspeed,2,1,355,q,0.3939158455586769,0.32259645819118327,0.07131938736749366
594807,Adam Duvall,L,offspeed,2,2,497,p_swing,0.6890323610095728,0.6655215114101716,0.023510849599401196
594807,Adam Duvall,L,offspeed,2,2,497,p_contact,0.6309536996436206,0.6013136359724229,0.029640063671197647
594807,Adam Duvall,L,offspeed,2,2,497,q,0.35093819594359255,0.286194917191592,0.06474327875200053
594807,Adam Duvall,L,offspeed,3,0,8,p_swing,0.09691677299633739,0.08680561931831847,0.010111153678018917
594807,Adam Duvall,L,offspeed,3,0,8,p_contact,0.4419857320317533,0.431145961059367,0.010839770972386309
594807,Adam Duvall,L,offspeed,3,0,8,q,0.3615592624992132,0.29432402349077164,0.06723523900844158
594807,Adam Duvall,L,offspeed,3,1,95,p_swing,0.642619674505764,0.5538905634584813,0.08872911104728265
594807,Adam Duvall,L,offspeed,3,1,95,p_contact,0.6257642183256776,0.5911614729478812,0.034602745377796396
594807,Adam Duvall,L,offspeed,3,1,95,q,0.40678928588566027,0.33195252396087893,0.07483676192478134
594807,Adam Duvall,L,offspeed,3,2,291,p_swing,0.7588692380090787,0.7454096939663373,0.013459544042741411
594807,Adam Duvall,L,offspeed,3,2,291,p_contact,0.68512199173403,0.6702891578555633,0.014832833878466678
594807,Adam Duvall,L,offspeed,3,2,291,q,0.3930623806833811,0.3191207641473238,0.0739416165360573
594807,Adam Duvall,L,other,0,0,4,p_swing,1.2694146129965818e-10,1.1525130052937019e-10,1.1690160770287998e-11
594807,Adam Duvall,L,other,0,0,4,p_contact,0.21677149052266032,0.1907687457722568,0.02600274475040351
594807,Adam Duvall,L,other,0,0,4,q,0.16149980574846268,0.1741318056732416,-0.012631999924778925
594807,Adam Duvall,L,other,1,0,9,p_swing,3.503178060043887e-10,3.1115464025459394e-10,3.9163165749794747e-11
594807,Adam Duvall,L,other,1,0,9,p_contact,0.03949173791463383,0.024213870838738733,0.0152778670758951
594807,Adam Duvall,L,other,1,0,9,q,0.17067635556062064,0.17171181031399305,-0.0010354547533724112
594807,Adam Duvall,L,other,2,0,8,p_swing,4.8117746497548225e-09,7.534637208512423e-09,-2.7228625587576e-09
594807,Adam Duvall,L,other,2,0,8,p_contact,0.060680151800625026,0.04130411340458522,0.019376038396039803
594807,Adam Duvall,L,other,2,0,8,q,0.1754943784326315,0.17786264733411372,-0.002368268901482229
594807,Adam Duvall,L,other,3,0,6,p_swing,1.3799348171334802e-09,1.6504020047405272e-09,-2.70467187607047e-10
594807,Adam Duvall,L,other,3,0,6,p_contact,0.25864665569194284,0.21524690790095974,0.0433997477909831
594807,Adam Duvall,L,other,3,0,6,q,0.1579332376519839,0.15598492390165725,0.0019483137503266412
656941,Kyle Schwarber,L,breaking,0,0,2627,p_swing,0.23330409643925618,0.22531867239748124,0.007985424041774936
656941,Kyle Schwarber,L,breaking,0,0,2627,p_contact,0.5471668537142005,0.5879152442454931,-0.040748390531292644
656941,Kyle Schwarber,L,breaking,0,0,2627,q,0.36488328346586246,0.29396990104183857,0.0709133824240239
656941,Kyle Schwarber,L,breaking,0,1,1486,p_swing,0.35890261489691866,0.47064572644267705,-0.11174311154575839
656941,Kyle Schwarber,L,breaking,0,1,1486,p_contact,0.4792575554655764,0.5273843933982294,-0.04812683793265299
656941,Kyle Schwarber,L,breaking,0,1,1486,q,0.3282091366340222,0.2751974076788727,0.053011728955149495
656941,Kyle Schwarber,L,breaking,0,2,1000,p_swing,0.43444556889971647,0.524322003954447,-0.08987643505473047
656941,Kyle Schwarber,L,breaking,0,2,1000,p_contact,0.4386268293887329,0.4735956523483948,-0.034968822959661916
656941,Kyle Schwarber,L,breaking,0,2,1000,q,0.29734290471673014,0.25644815241832286,0.04089475229840728
656941,Kyle Schwarber,L,breaking,1,0,788,p_swing,0.30668605022380563,0.34421357376716005,-0.037527523543354424
656941,Kyle Schwarber,L,breaking,1,0,788,p_contact,0.5181366887575556,0.5612089460853708,-0.04307225732781517
656941,Kyle Schwarber,L,breaking,1,0,788,q,0.3596606984791266,0.29257275844541225,0.06708794003371432
656941,Kyle Schwarber,L,breaking,1,1,1113,p_swing,0.41747572765023644,0.52037666008071,-0.1029009324304736
656941,Kyle Schwarber,L,breaking,1,1,1113,p_contact,0.5306235508567116,0.5751498681913506,-0.044526317334638965
656941,Kyle Schwarber,L,breaking,1,1,1113,q,0.35720918249248496,0.2919981128226393,0.06521106966984563
656941,Kyle Schwarber,L,breaking,1,2,1372,p_swing,0.490941963079853,0.5790171627394397,-0.08807519965958671
656941,Kyle Schwarber,L,breaking,1,2,1372,p_contact,0.47631614066777206,0.512357746259754,-0.036041605591981996
656941,Kyle Schwarber,L,breaking,1,2,1372,q,0.31200454045771336,0.26563338120386504,0.046371159253848326
656941,Kyle Schwarber,L,breaking,2,0,166,p_swing,0.34135559983730335,0.3395736340117574,0.0017819658255459614
656941,Kyle Schwarber,L,breaking,2,0,166,p_contact,0.5675857115322331,0.6050390762712311,-0.03745336473899796
656941,Kyle Schwarber,L,breaking,2,0,166,q,0.4009844895945974,0.31161816481096916,0.08936632478362827
656941,Kyle Schwarber,L,breaking,2,1,411,p_swing,0.4613818027907136,0.5506326597344159,-0.08925085694370227
656941,Kyle Schwarber,L,breaking,2,1,411,p_contact,0.5432433549900992,0.5861016248303592,-0.04285826984025998
656941,Kyle Schwarber,L,breaking,2,1,411,q,0.3807928670388069,0.3044241486716372,0.07636871836716969
656941,Kyle Schwarber,L,breaking,2,2,997,p_swing,0.5944618587179529,0.6655285208214191,-0.07106666210346624
