batter,embedding_index,swing,contact,split_inplay,ev,la,spray
500743,355,0.46944875,0.757535,0.45643476,81.46239,9.436048,-1.1698828
500779,356,0.46716705,0.48387262,0.3011094,76.66774,-3.4884925,-4.7661057
500871,357,0.5203991,0.7054686,0.39030015,83.523125,17.876984,4.057608
500874,358,0.45206204,0.6975498,0.44084793,85.5909,7.3391747,-1.1604073
500887,359,0.51082134,0.4701809,0.22282983,80.954124,18.04587,-8.498448
501213,360,0.45771748,0.6178639,0.34431583,82.25239,4.65168,-2.4415615
501245,361,0.47798884,0.5175886,0.3338757,80.512634,2.2478397,8.113365
501255,362,0.49776673,0.694589,0.34894037,80.13855,10.511664,-6.2296453
501303,363,0.46570364,0.7080581,0.39941013,80.10705,10.487864,4.170421
501571,364,0.48371196,0.6943761,0.41241258,85.37815,8.723624,-2.1223018
501647,365,0.544078,0.6461372,0.4192607,84.56017,10.880951,-0.834329
501659,366,0.4818167,0.6447068,0.3958584,83.9522,7.5748205,2.826354
501800,367,0.3981515,0.6184014,0.3984802,80.85499,5.580953,3.72623
501888,368,0.47027034,0.716251,0.35367215,83.499886,12.367051,-2.759617
501896,369,0.43754947,0.6287849,0.3811338,85.07981,4.194784,-0.92557055
501936,370,0.4192725,0.7665433,0.50229114,76.45023,-8.955792,9.084414
501981,371,0.51100177,0.5621079,0.3671097,84.17813,12.27251,-0.016216977
501983,372,0.48254603,0.6254902,0.3796723,83.386284,6.833411,-0.69819266
501986,373,0.5504834,0.7392442,0.44273975,79.44202,15.023268,5.6256886
502023,374,0.4166687,0.7989633,0.47536716,75.44578,0.38267738,-6.220159
502029,375,0.4795195,0.6902659,0.365666,80.63983,13.889141,-0.6044027
502034,376,0.5483015,0.6357016,0.39870223,81.15855,5.8370185,-2.6165073
502046,377,0.30025917,0.5648406,0.33901343,74.04819,-5.4021015,-6.011239
502054,378,0.3855481,0.63779527,0.38394168,85.76167,6.671954,0.3691528
502082,379,0.55658144,0.7177601,0.41012314,82.79784,12.313269,0.48193184
502100,380,0.4490716,0.67732596,0.39339295,79.78325,7.160405,-2.738665
502110,381,0.5346774,0.6255483,0.3686244,85.05302,11.302184,0.3638048
502117,382,0.46361163,0.5729388,0.38211682,77.64949,8.322744,-1.0508157
502126,383,0.5396776,0.65654564,0.40684998,82.645424,8.932876,6.393008
502143,384,0.45887494,0.6614005,0.45927054,84.6526,3.4265256,3.532656
502151,385,0.43228415,0.63017344,0.3972112,81.8639,8.070338,7.071349
502182,386,0.48844415,0.73012817,0.43069154,84.28912,6.349564,-4.0974317
502188,387,0.5947721,0.5243909,0.37739182,81.48697,5.7346454,2.936071
502190,388,0.55798423,0.50933486,0.31683025,78.09884,15.849755,4.5532913
502205,389,0.50794,0.66729015,0.4263088,81.47176,7.395258,-0.098602355
502210,390,0.48973408,0.7254146,0.43788245,82.23408,11.674059,0.515184
502213,391,0.46780753,0.5586146,0.33407757,78.844986,1.7325842,-0.6732336
502226,392,0.44573355,0.6630398,0.43003967,78.757835,5.862472,2.5020742
502261,393,0.4307885,0.6340155,0.35500726,81.338234,7.211961,-3.4412022
502273,394,0.4657556,0.65174186,0.3450267,81.78672,9.560871,-6.1140623
502285,395,0.40507695,0.6772376,0.41526073,80.54472,6.03423,-0.51196575
502317,396,0.420889,0.5846588,0.38627172,80.67557,13.724715,4.3711953
502374,397,0.38724115,0.61846006,0.362251,83.99564,10.0091505,1.8729323
502409,398,0.35666743,0.6478966,0.328934,77.792305,-0.899723,-7.172925
502457,399,0.3846129,0.7778291,0.5620596,77.1283,-6.4239364,13.343254
502481,400,0.44264174,0.70985717,0.46179947,79.146225,2.1420722,0.49881658
502517,401,0.515132,0.7890887,0.46890748,84.92223,12.729819,3.0591273
502523,402,0.42627355,0.663609,0.3815758,78.02141,9.370862,-0.662234
502544,403,0.5293449,0.70431024,0.4020116,80.85709,11.20156,0.73845696
502570,404,0.49200854,0.5900635,0.38526776,78.653625,11.456181,3.7664223
502582,405,0.4822945,0.6801266,0.43047783,81.81738,8.234822,4.800071
502624,406,0.46453875,0.5150655,0.30614448,77.716,-4.5725584,-5.2069063
502671,407,0.44269037,0.66411364,0.41556302,86.085785,12.064167,1.4831524
502676,408,0.48309022,0.82833785,0.48876837,79.6214,16.419464,-1.123948
502706,409,0.46197668,0.3731848,0.28281316,78.22975,-5.360073,-8.250585
503351,410,0.58696103,0.7570497,0.43011737,83.39234,5.03166,-7.00268
503437,411,0.5034109,0.72613066,0.36034393,77.7856,0.51993114,-18.063807
503556,412,0.49664465,0.68082225,0.43118873,83.86017,8.38001,9.970196
506433,413,0.40494356,0.5877716,0.38099438,84.5269,-1.8570806,-4.431168
506560,414,0.47604933,0.73622,0.41685468,81.82014,14.097892,-2.832732
506702,415,0.4436874,0.6809986,0.4033027,80.89826,14.528338,3.7121835
506703,416,0.5133702,0.6656869,0.3973176,82.19692,10.138646,-1.9284041
506747,417,0.58614916,0.6729101,0.40035126,82.30925,12.556519,4.91411
506924,418,0.5375386,0.63960755,0.37286663,79.71239,16.851019,0.09132371
506997,419,0.42776513,0.5508365,0.26711616,81.941216,13.1849,-1.8535753
514888,420,0.48699602,0.7779104,0.4626125,83.45961,12.858359,5.699663
514913,421,0.49472722,0.6413613,0.35553867,78.72469,12.70825,-4.659535
514917,422,0.43495756,0.66297495,0.38605034,80.14677,4.9379735,-0.7918036
516416,423,0.48878026,0.746107,0.4390698,84.62616,9.281313,-1.8752503
516472,424,0.5537899,0.6768591,0.41623542,78.21286,4.6285806,-0.23906872
516770,425,0.49998108,0.6960248,0.42233795,84.68536,9.719958,4.350752
516782,426,0.53788924,0.66826916,0.40090495,83.2585,8.484333,-0.2974386
516809,427,0.4570419,0.52373695,0.32323346,83.09007,7.158793,2.965058
516811,428,0.45976114,0.6674498,0.36724806,82.0257,8.57477,-5.995834
516910,429,0.24342807,0.66081715,0.37788165,80.22545,12.297914,-1.4771299
516949,430,0.5430321,0.6224846,0.4018836,81.8088,12.865559,8.17727
517369,431,0.47666624,0.6829352,0.4323878,85.16865,5.566999,0.6714879
517370,432,0.57641584,0.5980531,0.40841773,85.5787,8.099092,4.740675
518170,433,0.52625287,0.5542379,0.34504026,86.71603,-0.6380676,-2.6041272
518418,434,0.08896054,0.5960775,0.34640992,80.40995,3.3637567,-4.316409
518452,435,0.32722875,0.5249541,0.3459955,74.42119,-8.55633,-12.639064
518466,436,0.4424552,0.4482073,0.26683214,80.4378,9.547886,4.2959456
518468,437,0.62772906,0.4293247,0.26836088,83.45773,8.4467325,-7.8398356
518490,438,0.4581412,0.6623352,0.40479365,84.58121,1.9967668,-1.9966757
518516,439,0.44128245,0.44620374,0.3045802,80.75231,7.8873067,18.87889
518542,440,0.4525682,0.6832688,0.41563547,80.41191,6.4780564,-2.5985901
518568,441,0.4398647,0.70285755,0.43032068,79.85447,6.7044907,4.5922117
518577,442,0.48104155,0.5920231,0.39473963,78.66551,6.455085,4.603305
518586,443,0.5529021,0.63654464,0.38844585,81.4365,8.893689,2.4961338
518595,444,0.493875,0.6420748,0.38879043,84.21785,13.073032,2.9385087
518614,445,0.42494532,0.6161298,0.3600293,81.53887,11.334716,2.825405
518618,446,0.49558583,0.6993024,0.39036974,83.27635,11.666308,1.9748698
518625,447,0.39238644,0.79007035,0.46069863,86.950874,9.545041,0.3348255
518626,448,0.44805378,0.63185716,0.4118194,86.26,11.7930155,5.4853635
518649,449,0.4660344,0.58326334,0.36516544,81.95062,9.89526,1.7321601
518653,450,0.36613333,0.6910497,0.4264628,77.56635,6.331134,-1.1731639
518692,451,0.53500986,0.6755863,0.38606372,85.801956,10.970316,-0.12155124
518700,452,0.40330634,0.5668296,0.3330546,76.07226,9.884607,-0.3072318
518735,453,0.3955235,0.64249897,0.39782152,84.013885,8.794677,0.2739061
518755,454,0.4254723,0.6660359,0.3334801,84.52768,16.51833,-0.33986086
518764,455,0.5065399,0.6833038,0.4638706,73.405106,4.88952,-4.1172147
518774,456,0.49463993,0.5001935,0.3553116,79.238335,2.54269,-0.049521614
518790,457,0.5761586,0.48924398,0.34013936,76.94668,5.0849876,-0.531262
518792,458,0.45962712,0.7061598,0.4610487,83.41664,6.6683545,3.2351615
518876,459,0.36772206,0.5203694,0.31631288,76.752014,-6.5483084,-2.8617089
518902,460,0.42992094,0.6372415,0.3929131,76.576126,10.530615,-2.442891
518911,461,0.47392964,0.559364,0.35576507,81.06587,7.8802896,7.226284
518934,462,0.42855513,0.74839026,0.45170602,85.15058,3.487463,-6.5709186
518953,463,0.49114862,0.70587456,0.42337462,79.71003,10.8112135,0.9820977
518960,464,0.42764622,0.7508851,0.4366058,82.423004,10.797736,-1.2248726
518991,465,0.385102,0.63764656,0.30983385,71.81442,2.57248,-9.634719
519023,466,0.4715263,0.66843325,0.40602618,80.56551,14.479365,10.438955
519025,467,0.4770337,0.6142523,0.3988215,82.00427,13.261673,2.3847463
519037,468,0.49719486,0.57517475,0.34777394,80.92123,10.27509,-0.07243973
519043,469,0.49415973,0.52237266,0.35287058,73.2978,-1.8599184,-4.034094
519048,470,0.49533978,0.636611,0.39575815,84.440704,6.88428,3.2489536
519058,471,0.5231445,0.7049062,0.41100898,84.76856,14.082498,3.647098
519068,472,0.4626643,0.70587754,0.43349624,84.358955,5.1695843,-1.345744
519071,473,0.5541731,0.7861488,0.45859373,77.61332,18.641582,-1.6434475
519076,474,0.39433962,0.4156419,0.30300114,74.79211,-5.252398,-4.900414
519082,475,0.5117932,0.57516366,0.36582235,80.36418,13.408232,0.89876354
519083,476,0.44181234,0.59409606,0.3229058,80.53196,15.135349,4.1235456
519107,477,0.44819316,0.47481933,0.25563356,76.17848,8.476141,1.3605292
519184,478,0.41056454,0.79260314,0.50785214,79.11441,4.979831,0.5628735
519203,479,0.49566808,0.73499966,0.41002303,85.68886,14.715531,8.238349
519208,480,0.48940626,0.69076085,0.39899257,83.54637,8.6889,2.5909452
519222,481,0.5354303,0.6705736,0.386835,83.79118,10.305979,-4.244001
519237,482,0.49526164,0.5930909,0.38061816,84.762276,9.062567,-1.0735549
519295,483,0.46794355,0.72020835,0.43879476,82.92117,9.239351,4.278314
519299,484,0.39325336,0.76746106,0.46686742,79.51253,10.374586,-0.2539229
519303,485,0.5340301,0.603403,0.34042597,78.85997,-1.8011516,-2.4493644
519306,486,0.46567076,0.57306236,0.3416795,83.07939,12.296575,4.322249
519317,487,0.4608311,0.5975167,0.4001886,87.56516,5.5012293,1.6084368
519333,488,0.4895682,0.6585654,0.36080903,80.06636,12.744648,0.23842327
519344,489,0.37786213,0.60580796,0.32715175,77.34542,3.3548496,6.3094864
519345,490,0.56151927,0.6565283,0.39290026,84.56239,9.069105,1.1158164
519346,491,0.4823895,0.61794823,0.35871202,85.19966,14.426258,2.511598
519390,492,0.48407313,0.7219446,0.43259993,82.90931,17.447681,4.150807
519421,493,0.47439885,0.5387212,0.3458054,85.32382,17.26415,7.9606013
519425,494,0.3558512,0.68824434,0.41614416,78.227936,8.13435,3.9757023
519445,495,0.41794026,0.7000866,0.38009846,78.56745,8.274007,1.9795587
519455,496,0.40012512,0.5694095,0.39878282,78.346535,3.718217,4.4381094
520471,497,0.50905365,0.70850307,0.41296798,83.690796,12.133405,2.4715211
521692,498,0.5928136,0.71109015,0.41659063,86.86436,17.683159,6.6343336
523253,499,0.3335227,0.6403177,0.4026063,81.82674,12.030684,1.2695972
523989,500,0.43913087,0.5697881,0.37012365,75.06649,-6.0715175,-4.7555842
524968,501,0.6108123,0.63458794,0.37135926,88.12247,15.071937,-1.9001206
527038,502,0.4713509,0.72991353,0.4255229,81.62674,18.139524,6.7189503
527043,503,0.43698853,0.6204704,0.39741156,80.78679,4.7074304,12.631281
527049,504,0.4500909,0.6257699,0.3655279,81.05539,-1.465011,4.387628
527054,505,0.4534857,0.6787099,0.45596445,77.82147,3.0574467,1.2382712
534606,506,0.46863934,0.5963878,0.36019686,81.473915,6.4821916,0.4648158
534627,507,0.42192256,0.6725264,0.3787313,81.15008,9.210338,-6.206031
537953,508,0.41634133,0.68364894,0.4094678,81.77156,11.2199545,-0.5861317
541600,509,0.5002955,0.7108466,0.36482188,80.06739,6.4033136,-5.602578
541608,510,0.5244442,0.69521517,0.45538563,81.805954,10.444891,0.08486951
541645,511,0.5791173,0.60227984,0.36139435,86.10477,7.4249415,2.5837333
541650,512,0.5431332,0.6932357,0.4305282,83.637375,11.6905775,0.16177282
542194,513,0.58328694,0.6262431,0.41342494,85.325485,9.912726,3.5380435
542208,514,0.45710748,0.6845072,0.4070919,80.80181,10.896488,7.059543
542255,515,0.50483656,0.7502114,0.45729542,80.61686,7.8157063,-2.5596147
542289,516,0.6433872,0.56701934,0.15657215,76.206406,26.00574,14.881389
542303,517,0.50592965,0.68175447,0.4276596,86.183815,10.964237,2.9056747
542340,518,0.49013683,0.59848523,0.36487094,83.4097,4.2938104,2.8776762
542364,519,0.45725042,0.7174541,0.4239655,81.92716,11.947195,4.204124
542436,520,0.48624653,0.65367216,0.37918636,80.61152,4.1812725,-2.7011676
542454,521,0.54602104,0.6301221,0.40441778,83.19223,9.101125,2.175877
542455,522,0.5186981,0.5854723,0.37835646,85.708244,15.608491,3.4590816
542513,523,0.46491486,0.7975429,0.49710554,80.67119,0.48977008,-1.0816548
542583,524,0.45908046,0.65769064,0.40524063,83.93663,14.478011,4.6100154
542642,525,0.47010845,0.49966076,0.31412712,83.08361,4.1510496,-2.899912
542881,526,0.43450275,0.38128114,0.29495627,76.27985,11.806048,-3.8462346
542883,527,0.56514764,0.6933634,0.43755305,81.10477,-11.135218,-3.6793642
542908,528,0.5378972,0.69967335,0.37237084,82.86956,19.668064,6.712967
542921,529,0.48090658,0.5914179,0.37293416,82.84279,8.204055,2.987162
542923,530,0.39819872,0.5167883,0.24587676,76.57488,11.62145,0.9661257
542932,531,0.40746698,0.6606146,0.3656993,81.264175,3.909123,-3.971455
542942,532,0.3640028,0.50851536,0.31268385,81.17604,5.1075034,2.3525548
542963,533,0.6052937,0.69246894,0.37328595,78.25464,12.123912,11.987891
542979,534,0.4500307,0.4600736,0.29236677,81.891045,10.656283,-1.9387139
542992,535,0.3945334,0.6794121,0.40873265,78.81548,9.908563,5.5866013
542993,536,0.54887784,0.754116,0.4242509,79.210526,5.023325,-3.5920095
542994,537,0.5077433,0.55860466,0.32751322,83.608894,0.2741982,-3.260481
543022,538,0.41082576,0.63750386,0.4115589,76.42687,1.1028022,-6.0672956
543037,539,0.46623173,0.5593863,0.35889485,79.59834,5.3170457,-4.281858
543038,540,0.47060308,0.48155236,0.27893135,81.61528,16.067574,1.0090852
543063,541,0.5428258,0.62772053,0.37551427,83.14244,7.7050343,0.7912343
543068,542,0.5155339,0.6844386,0.40393928,85.36161,13.6959,0.9656753
543089,543,0.5317571,0.66840196,0.4060771,78.7495,9.563597,-0.8737671
543094,544,0.40287003,0.6136078,0.35901156,79.5035,12.826623,-3.0341172
543101,545,0.41763738,0.46480432,0.32984805,78.19567,0.65004414,-1.0427366
543105,546,0.52134585,0.69141054,0.39546028,84.69523,13.522425,1.5178316
543148,547,0.44801423,0.55558604,0.34248224,82.525986,15.197792,3.0203102
543194,548,0.48738456,0.5918768,0.36251122,81.41934,10.3731365,3.847818
543213,549,0.46001685,0.728841,0.45763788,79.83598,7.9398284,1.6229368
543216,550,0.5298462,0.6861923,0.4579067,81.10313,6.0380497,3.6238642
543219,551,0.6107874,0.77767605,0.30272162,83.61759,10.526035,-18.40707
543228,552,0.5323642,0.671924,0.38256496,83.336006,16.672476,3.189693
543238,553,0.4680742,0.59373116,0.33691487,82.2506,4.286255,-5.3071485
543243,554,0.45508733,0.56144196,0.31485367,77.04806,-10.974438,-11.216312
543257,555,0.3803321,0.65998095,0.39246085,80.2187,12.647329,-1.0337497
543281,556,0.5368076,0.7174348,0.42203772,83.507126,14.138477,2.3283486
543294,557,0.43129116,0.53726685,0.38329855,78.4361,2.3278956,-3.475567
543302,558,0.45130503,0.57348007,0.37255624,81.74767,5.3355446,0.9777115
543305,559,0.41974923,0.6153909,0.41403338,80.94314,5.76316,4.777501
543308,560,0.57899153,0.6065008,0.35664582,84.15885,13.532318,0.37891805
543309,561,0.4945483,0.64035094,0.39941204,82.85584,13.442375,7.4832964
543321,562,0.5067388,0.6053645,0.3792153,79.355515,7.3878417,-1.7280772
543329,563,0.47590935,0.60745144,0.31978562,77.792175,7.0781927,-2.2110312
543333,564,0.49629697,0.67604613,0.4158722,86.17283,0.30058065,-1.3528452
543362,565,0.5216441,0.55590963,0.350976,82.76917,7.7155232,9.034293
543376,566,0.49637422,0.65806276,0.3826931,81.37686,13.302175,2.432273
543377,567,0.44675067,0.7263017,0.40499142,81.6061,5.7504153,-3.4555047
543401,568,0.43715405,0.6930083,0.41729766,82.92797,11.448496,1.9699504
543408,569,0.44854096,0.5038442,0.35068938,77.623116,-1.7624556,-6.2346983
543432,570,0.44595546,0.63225573,0.37645674,82.868,8.701685,1.11779
543434,571,0.48333377,0.6642166,0.431138,86.888016,12.032899,1.9717697
543459,572,0.54626,0.6034603,0.39428088,78.58802,3.4398875,-5.837136
543482,573,0.53856456,0.6945802,0.34541944,79.07457,16.3526,4.3690186
543484,574,0.44577283,0.6625066,0.41772097,84.409096,12.212172,5.3644285
543510,575,0.5007618,0.6547416,0.37377954,83.86867,12.706778,-0.5071846
543543,576,0.49776772,0.6472128,0.4045144,86.44283,10.28053,0.011750809
543569,577,0.49802774,0.51338804,0.29031008,80.19609,8.358836,-2.5810513
543590,578,0.4427171,0.52996033,0.34778225,83.24161,6.17804,5.993442
543592,579,0.4024921,0.69844604,0.426068,82.20056,11.040497,3.3008852
543611,580,0.5312145,0.76271677,0.41373402,84.46183,10.624528,4.8493247
543633,581,0.500818,0.595784,0.35808036,79.86015,11.532362,1.9716228
543685,582,0.41886467,0.69888246,0.3726549,84.2551,19.445526,2.524893
543698,583,0.29682922,0.7585714,0.46029603,76.75681,10.579387,1.3870134
543699,584,0.46339023,0.5721064,0.38128376,77.33589,-0.28582996,1.6471673
543706,585,0.38177827,0.76663643,0.4852844,80.6404,1.9159174,1.508162
543734,586,0.5822871,0.6583465,0.43785253,79.946686,-0.7261175,9.876529
543742,587,0.45241633,0.6071329,0.3775825,84.65871,3.8478544,0.37705496
543760,588,0.4332749,0.6479534,0.3790066,81.094986,15.964945,6.039206
543768,589,0.48498544,0.6893421,0.39708483,84.74193,15.392098,4.0276365
543776,590,0.4674134,0.72948915,0.46138474,79.76575,3.3571053,3.671833
543807,591,0.46207,0.60833347,0.380642,82.30577,9.644649,3.0748265
543829,592,0.52273417,0.768167,0.4641698,80.34868,2.918176,-2.5197186
543877,593,0.47123197,0.721149,0.41330746,84.39134,14.078166,-2.1284642
543901,594,0.7812075,0.58824265,0.1823534,78.15465,9.722674,-19.23617
543921,595,0.30760813,0.4240176,0.20963117,78.04567,4.298559,-5.750014
543939,596,0.47731644,0.7088384,0.41711494,82.24592,8.8335,2.7187312
543942,597,0.4108892,0.61398745,0.22031167,75.76584,-3.0029168,-23.841852
544369,598,0.5570881,0.68380016,0.421632,81.223656,10.631299,4.7889767
544725,599,0.54584247,0.69309294,0.41903046,82.36388,3.8245056,0.59474814
544925,600,0.4515811,0.5962528,0.38722742,80.34594,8.677052,7.117359
544931,601,0.40426147,0.6344891,0.41127396,80.95348,-4.8123894,-1.6082065
545121,602,0.47405028,0.7674941,0.48755735,81.9813,2.273215,8.952934
545337,603,0.35257307,0.6105224,0.37108448,79.419334,10.7398615,4.777845
545338,604,0.46862414,0.618325,0.36849487,80.69673,10.683357,3.2264178
545341,605,0.5230212,0.6562356,0.36422607,85.52787,15.8454275,4.084745
545346,606,0.46460932,0.6581585,0.4641376,74.76197,-9.121623,-1.456249
545350,607,0.5163878,0.6131027,0.36193037,82.67744,13.255258,2.128159
545358,608,0.41793567,0.5678923,0.3605564,82.36374,6.1395693,5.1378455
545361,609,0.40648422,0.67600536,0.37240094,85.567375,16.336056,0.43465465
545404,610,0.39935943,0.40358588,0.28545928,76.140144,4.013089,6.4293966
546318,611,0.5360449,0.6872914,0.40112257,84.83932,9.369859,-0.6900509
546990,612,0.50787514,0.5615599,0.35047364,84.90266,12.859456,-0.22898608
546991,613,0.54558206,0.7107572,0.45807496,82.58375,8.55567,2.5204854
547004,614,0.5134423,0.61796933,0.3828628,82.59447,6.6747637,3.0984125
547170,615,0.51644975,0.6128634,0.35323003,80.215706,7.7417397,3.3932087
547172,616,0.45478576,0.678222,0.40873498,79.63727,8.31626,-0.8786782
547173,617,0.39926434,0.6209817,0.31468627,79.38162,14.733045,4.564699
547176,618,0.38662854,0.6160715,0.38276684,86.2216,14.367905,2.6124268
547179,619,0.5421245,0.58211726,0.32897517,87.1915,3.2813334,0.5245718
547180,620,0.533584,0.659061,0.37600306,86.71695,12.335397,1.8039902
547379,621,0.37971252,0.537788,0.34782112,82.11868,4.6295443,1.7119598
547912,622,0.35155824,0.4951428,0.3335293,80.23588,3.2925944,-3.7990794
547943,623,0.29406074,0.5375098,0.34018242,79.883995,-2.2607627,2.16567
547957,624,0.41402858,0.7077073,0.4338793,83.29949,5.311741,-3.818577
547982,625,0.5060731,0.605151,0.36881912,82.21001,10.821978,6.1644945
547989,626,0.5020862,0.69736904,0.403038,87.71688,11.16992,0.15318155
552662,627,0.45858347,0.6170101,0.32288337,83.45036,10.345974,2.0789595
553869,628,0.50571644,0.65687716,0.36278617,82.15998,14.698257,-2.7849772
553882,629,0.4759453,0.7004026,0.37642816,81.335625,13.817158,-2.585374
553883,630,0.39956072,0.64828604,0.3134708,77.38753,-8.054453,-12.007379
553902,631,0.640367,0.84387934,0.48928797,82.870575,16.476439,6.2162824
553988,632,0.40618205,0.65617406,0.40893385,78.79536,3.861544,6.1613445
553993,633,0.42955962,0.61418957,0.3468626,83.531715,15.641041,5.0505595
554054,634,0.56453836,0.51247776,0.25220054,74.83431,2.0517344,-5.867067
554429,635,0.41013336,0.7047003,0.45830694,83.27707,9.04792,3.8654146
554430,636,0.48363054,0.5944792,0.37965244,76.81134,4.3828273,-3.9024863
570256,637,0.4832059,0.66556656,0.41013852,84.786385,10.072418,5.260926
570267,638,0.46140212,0.5702812,0.3407118,83.14661,7.6337266,-0.4398788
570481,639,0.5539122,0.63245666,0.38381836,84.74827,5.7865515,-1.37782
570482,640,0.5581313,0.70714635,0.40259686,84.99572,11.765677,-2.9983668
570489,641,0.4965167,0.554682,0.38777897,79.990326,3.0048437,-1.6987408
570560,642,0.4760966,0.6820774,0.3906814,82.36042,9.252981,-3.6320746
570615,643,0.6149233,0.60935897,0.37293366,86.569214,8.5627,-0.5609351
570632,644,0.48421064,0.4229917,0.28708658,80.427795,2.6647627,-4.399672
570639,645,0.5164014,0.52704734,0.3353181,74.23914,-1.0361934,-5.6050806
570717,646,0.42698488,0.6862786,0.39336273,80.66534,7.138454,-1.7484981
570731,647,0.5661777,0.65029126,0.4027707,83.3351,8.605441,5.8712363
570799,648,0.54803187,0.6394382,0.34268495,81.38024,18.185102,5.781051
571431,649,0.5439183,0.6787395,0.40849158,85.755684,15.967245,6.348028
571437,650,0.44903138,0.5872363,0.36323163,83.183655,7.34488,5.742522
571448,651,0.5115817,0.70227355,0.42341718,84.427216,18.816788,6.825451
571466,652,0.47421062,0.69276357,0.41288972,80.4638,9.2524,0.7368602
571467,653,0.49802294,0.6005472,0.3248075,80.34875,8.87296,3.1932983
571473,654,0.6134891,0.7290116,0.36320984,74.718376,10.345926,-5.6031694
571506,655,0.46343607,0.6767838,0.4352978,85.96936,5.495541,6.5303693
571539,656,0.279319,0.6419639,0.37294838,81.23056,7.4574513,-3.6458738
571553,657,0.4919878,0.6116332,0.36417213,82.23128,8.686385,2.863119
571578,658,0.44223675,0.5769665,0.37443125,78.76136,0.27007008,-4.7490826
571595,659,0.58199626,0.6801156,0.4178408,81.92456,5.5784345,4.5666814
571602,660,0.46735677,0.5870557,0.3391513,84.568306,11.2043,-1.4669108
571657,661,0.49186295,0.7396687,0.4179593,83.404594,14.548474,4.197638
571665,662,0.35098162,0.52100855,0.2957906,81.02164,9.508961,-1.2464253
571670,663,0.50718325,0.481604,0.23555648,73.50351,-17.807465,-14.882432
571679,664,0.46928906,0.63020617,0.37727922,82.73139,8.889695,2.1775937
571681,665,0.49976045,0.631004,0.35294908,79.38278,8.369573,4.196237
571697,666,0.5891383,0.7276372,0.42000443,83.0119,11.821325,-1.4536765
571718,667,0.41678756,0.62837523,0.3953999,82.469734,11.217587,1.7837905
571740,668,0.46894214,0.66913795,0.41809317,76.84078,10.331154,0.22752215
571745,669,0.43413404,0.6429963,0.38196504,84.55066,11.772863,5.764423
571757,670,0.50743806,0.62066,0.36658663,81.7465,10.265314,3.4057448
571761,671,0.4606729,0.63751763,0.36795947,83.76586,4.4587398,3.4560757
571771,672,0.4693922,0.6636779,0.40306848,82.73188,14.145853,4.8219266
571788,673,0.40105945,0.71684825,0.4113963,81.90483,8.035118,-0.54577553
571812,674,0.43826446,0.53185457,0.32641852,80.26634,10.358693,4.1931634
571825,675,0.3838233,0.59267324,0.36683038,86.244705,1.31213,-1.8903352
571830,676,0.5169355,0.6792697,0.41146198,85.08799,11.997255,6.4481406
571841,677,0.35889637,0.68493557,0.4622444,79.59452,5.7969494,2.3797348
571851,678,0.45433426,0.62309855,0.39085725,78.64237,9.678861,3.5815918
571868,679,0.39307266,0.56860805,0.35857892,81.38788,15.459363,0.9615658
571875,680,0.42852527,0.64276487,0.3823304,84.12587,10.280555,0.042286806
571912,681,0.44435874,0.6433985,0.38766906,80.84414,10.092985,3.211586
571918,682,0.4643303,0.6150194,0.36713734,82.23563,3.9824681,-3.5921497
571927,683,0.46853715,0.6628496,0.3926228,78.32711,9.038129,-3.1581976
571945,684,0.55414987,0.49460256,0.34338474,79.564835,4.4002237,8.623751
571946,685,0.3653591,0.48716167,0.31665322,81.48442,11.020121,2.3064458
571963,686,0.37571958,0.31830576,0.19885398,74.48998,1.9019095,-0.18528354
571970,687,0.39824864,0.624936,0.38307208,83.472435,13.135214,4.95908
571974,688,0.4655738,0.625733,0.38288403,82.25323,13.759488,6.989246
571976,689,0.4468389,0.641874,0.39675134,85.17696,9.743054,4.441259
571980,690,0.57362854,0.6794349,0.37453485,87.346344,12.927064,-3.4485707
572000,691,0.39406163,0.5806187,0.38686574,82.356415,8.092239,11.599191
572008,692,0.52033114,0.6532319,0.3785968,83.11461,13.251762,-1.1629217
572019,693,0.5978834,0.621449,0.3589622,83.94409,13.300673,-3.3784564
572033,694,0.49656504,0.71983594,0.43685564,80.8191,14.566585,3.4441738
572039,695,0.5237118,0.62122226,0.3437901,83.21823,14.191624,-0.15584789
572041,696,0.48596647,0.6972554,0.42737058,84.317566,10.648675,5.6616216
572070,697,0.74763685,0.36813784,0.26156068,78.332756,-8.113052,6.69528
572073,698,0.42831725,0.67396605,0.41430095,79.894356,14.694431,6.0980268
572114,699,0.43377456,0.6404053,0.32392037,84.499886,24.888815,4.9084277
572122,700,0.46825442,0.6852628,0.42674217,83.90659,14.359741,5.0743837
572128,701,0.42503735,0.55699134,0.3814734,80.8682,9.848647,2.347644
572138,702,0.44890168,0.62542355,0.40787446,82.12281,11.586728,7.3600416
572180,703,0.43765962,0.51750755,0.33002424,80.56975,10.131768,5.3728886
572182,704,0.44123116,0.60471886,0.37850797,82.99508,13.860236,0.5645721
572191,705,0.5024873,0.60284156,0.37841693,83.159294,10.571403,-0.27021834
572204,706,0.41485393,0.5615925,0.36024562,82.664474,13.220111,5.5998416
572227,707,0.5272531,0.6988102,0.32701322,80.17606,18.837164,-5.629917
572228,708,0.5109679,0.5720509,0.35931304,83.338234,12.388306,4.6294303
572233,709,0.496062,0.6319914,0.3475505,83.93086,15.539993,2.9135334
